YEAR,dma_code,weight,hhmember,HINCP,AGEP,RAC1P
2006,604,0.01,2,28060.0,18.0,1.0
2006,604,0.01,2,72400.0,62.0,1.0
2006,604,0.01,2,22000.0,29.0,1.0
2006,604,0.01,2,51800.0,59.0,1.0
2006,604,0.01,3,37800.0,24.0,1.0
2006,604,0.01,2,28600.0,77.0,1.0
2006,604,0.01,2,49400.0,21.0,1.0
2006,604,0.01,2,45150.0,55.0,1.0
2006,604,0.01,2,62100.0,35.0,1.0
2006,604,0.01,2,57000.0,63.0,1.0
2006,604,0.01,2,82450.0,46.0,1.0
2006,604,0.01,2,116000.0,39.0,1.0
2006,604,0.01,2,77200.0,50.0,1.0
2006,604,0.01,3,53370.0,24.0,1.0
2006,604,0.01,2,67400.0,68.0,1.0
2006,604,0.01,5,80900.0,20.0,1.0
2006,604,0.01,2,59000.0,33.0,1.0
2006,604,0.01,2,39900.0,46.0,1.0
2006,604,0.01,2,115000.0,36.0,1.0
2006,604,0.01,2,66204.0,51.0,1.0
2006,604,0.01,2,4420.0,21.0,1.0
2006,604,0.01,2,80000.0,44.0,1.0
2006,604,0.01,2,56000.0,53.0,1.0
2006,604,0.01,2,28500.0,39.0,1.0
2006,604,0.01,2,119000.0,51.0,1.0
2006,604,0.01,1,12000.0,45.0,2.0
2006,604,0.01,1,25000.0,47.0,1.0
2006,604,0.01,3,92140.0,46.0,1.0
2006,604,0.01,1,11600.0,23.0,1.0
2006,604,0.01,2,128910.0,52.0,1.0
2006,604,0.01,2,64900.0,64.0,1.0
2006,604,0.01,3,36000.0,54.0,1.0
2006,604,0.01,1,29500.0,70.0,1.0
2006,604,0.01,2,94000.0,44.0,2.0
2006,604,0.01,2,33400.0,50.0,1.0
2006,604,0.01,1,55800.0,82.0,1.0
2006,604,0.01,1,83500.0,66.0,1.0
2006,604,0.01,3,153020.0,26.0,1.0
2006,604,0.01,1,18000.0,27.0,1.0
2006,604,0.01,2,79000.0,48.0,1.0
2006,604,0.01,2,97000.0,51.0,1.0
2006,604,0.01,2,57400.0,34.0,2.0
2006,604,0.01,3,71000.0,32.0,1.0
2006,604,0.01,2,44700.0,21.0,1.0
2006,604,0.01,1,40000.0,49.0,1.0
2006,604,0.01,2,69000.0,58.0,1.0
2006,604,0.01,1,13800.0,77.0,1.0
2006,604,0.01,2,21000.0,23.0,1.0
2006,604,0.01,4,38000.0,21.0,1.0
2006,604,0.01,2,57600.0,79.0,1.0
2006,604,0.01,2,62000.0,46.0,1.0
2006,604,0.01,2,25500.0,27.0,1.0
2006,604,0.01,4,87600.0,51.0,1.0
2006,604,0.01,2,84450.0,28.0,1.0
2006,604,0.01,1,11300.0,86.0,1.0
2006,604,0.01,1,10000.0,80.0,1.0
2006,604,0.01,1,2900.0,38.0,1.0
2006,604,0.01,3,72380.0,20.0,1.0
2006,604,0.01,2,32600.0,68.0,1.0
2006,604,0.01,2,106000.0,56.0,1.0
2006,604,0.01,4,98600.0,39.0,1.0
2006,604,0.01,2,48000.0,45.0,1.0
2006,604,0.01,2,59000.0,44.0,1.0
2006,604,0.01,2,70000.0,37.0,1.0
2006,604,0.01,3,71000.0,50.0,1.0
2006,604,0.01,2,15100.0,70.0,1.0
2006,604,0.01,2,1900.0,21.0,6.0
2006,604,0.01,1,15600.0,51.0,1.0
2006,604,0.01,2,66000.0,49.0,6.0
2006,604,0.01,4,97750.0,19.0,1.0
2006,604,0.01,2,39600.0,75.0,1.0
2006,604,0.01,1,25000.0,38.0,1.0
2006,604,0.01,1,13800.0,77.0,1.0
2006,604,0.01,2,12000.0,62.0,1.0
2006,604,0.01,2,9600.0,87.0,2.0
2006,604,0.01,3,113000.0,60.0,1.0
2006,605,0.01,3,152000.0,61.0,1.0
2006,605,0.01,2,91000.0,48.0,1.0
2006,605,0.01,2,50900.0,64.0,1.0
2006,605,0.01,2,52600.0,18.0,1.0
2006,605,0.01,1,48000.0,26.0,2.0
2006,605,0.01,2,50000.0,54.0,1.0
2006,605,0.01,1,8000.0,23.0,1.0
2006,605,0.01,1,10200.0,62.0,1.0
2006,605,0.01,2,50100.0,33.0,1.0
2006,605,0.01,4,40000.0,18.0,1.0
2006,605,0.01,1,16000.0,65.0,1.0
2006,605,0.01,2,71700.0,30.0,1.0
2006,605,0.01,2,91150.0,41.0,1.0
2006,605,0.01,2,45000.0,29.0,1.0
2006,605,0.01,2,23900.0,38.0,1.0
2006,605,0.01,2,37500.0,25.0,9.0
2006,605,0.01,3,152000.0,58.0,1.0
2006,605,0.01,4,6000.0,18.0,1.0
2006,605,0.01,2,21100.0,29.0,1.0
2006,605,0.01,2,81400.0,36.0,1.0
2006,605,0.01,1,0.0,44.0,1.0
2006,605,0.01,3,72100.0,34.0,1.0
2006,605,0.01,2,25600.0,22.0,1.0
2006,605,0.01,1,25000.0,80.0,1.0
2006,605,0.01,1,32800.0,78.0,1.0
2006,605,0.01,1,7840.0,81.0,1.0
2006,605,0.01,2,38800.0,37.0,1.0
2006,605,0.01,2,43400.0,70.0,1.0
2006,605,0.01,2,41500.0,81.0,1.0
2006,605,0.01,1,26000.0,28.0,8.0
2006,605,0.01,2,110500.0,64.0,1.0
2006,605,0.01,4,31000.0,43.0,1.0
2006,605,0.01,2,53400.0,67.0,1.0
2006,605,0.01,3,34800.0,49.0,1.0
2006,605,0.01,2,182390.0,49.0,1.0
2006,605,0.01,2,40000.0,30.0,1.0
2006,605,0.01,2,50800.0,59.0,1.0
2006,605,0.01,2,27400.0,66.0,2.0
2006,605,0.01,3,48630.0,20.0,1.0
2006,605,0.01,2,352000.0,38.0,1.0
2006,605,0.01,2,48000.0,28.0,1.0
2006,605,0.01,3,45200.0,44.0,2.0
2006,605,0.01,2,36800.0,36.0,1.0
2006,605,0.01,4,50400.0,49.0,1.0
2006,605,0.01,2,70100.0,33.0,1.0
2006,605,0.01,2,74200.0,48.0,2.0
2006,605,0.01,2,26400.0,55.0,9.0
2006,605,0.01,2,32000.0,30.0,1.0
2006,605,0.01,1,3060.0,25.0,1.0
2006,605,0.01,4,58880.0,18.0,1.0
2006,605,0.01,4,185910.0,63.0,1.0
2006,605,0.01,4,95500.0,23.0,1.0
2006,605,0.01,2,37200.0,57.0,1.0
2006,605,0.01,2,79000.0,45.0,1.0
2006,605,0.01,2,70300.0,45.0,1.0
2006,605,0.01,3,67000.0,51.0,1.0
2006,605,0.01,1,24600.0,54.0,1.0
2006,605,0.01,1,48000.0,26.0,2.0
2006,605,0.01,1,38880.0,49.0,1.0
2006,605,0.01,2,25100.0,20.0,8.0
2006,605,0.01,2,26500.0,45.0,1.0
2006,605,0.01,1,94700.0,81.0,1.0
2006,605,0.01,2,100000.0,32.0,1.0
2006,605,0.01,1,20200.0,82.0,1.0
2006,605,0.01,2,56600.0,49.0,1.0
2006,605,0.01,2,24100.0,62.0,1.0
2006,605,0.01,1,28300.0,57.0,2.0
2006,605,0.01,3,137600.0,44.0,1.0
2006,605,0.01,1,27900.0,74.0,1.0
2006,605,0.01,2,161000.0,44.0,1.0
2006,605,0.01,2,63000.0,55.0,1.0
2006,605,0.01,2,101220.0,49.0,1.0
2006,605,0.01,1,2930.0,69.0,1.0
2006,605,0.01,4,141150.0,25.0,1.0
2006,605,0.01,1,7400.0,73.0,1.0
2006,605,0.01,2,47300.0,31.0,1.0
2006,605,0.01,2,2500.0,60.0,1.0
2006,605,0.01,2,188300.0,67.0,1.0
2006,605,0.01,2,100230.0,51.0,1.0
2006,605,0.01,2,43000.0,47.0,1.0
2006,605,0.01,2,45000.0,24.0,1.0
2006,605,0.01,1,50000.0,46.0,1.0
2006,605,0.01,2,100230.0,51.0,1.0
2006,605,0.01,2,134800.0,52.0,1.0
2006,605,0.01,2,37600.0,47.0,1.0
2006,605,0.01,2,25000.0,21.0,1.0
2006,605,0.01,2,27400.0,82.0,1.0
2006,605,0.01,3,50720.0,24.0,1.0
2006,605,0.01,2,36500.0,22.0,1.0
2006,605,0.01,2,51630.0,51.0,1.0
2006,605,0.01,3,61200.0,42.0,1.0
2006,605,0.01,3,23320.0,21.0,1.0
2006,605,0.01,2,26000.0,60.0,1.0
2006,605,0.01,4,182000.0,58.0,1.0
2006,605,0.01,2,138500.0,66.0,1.0
2006,605,0.01,2,47400.0,41.0,1.0
2006,605,0.01,2,63000.0,55.0,1.0
2006,605,0.01,3,47000.0,88.0,1.0
2006,605,0.01,2,94000.0,43.0,1.0
2006,605,0.01,3,93300.0,46.0,1.0
2006,606,0.01,3,40400.0,26.0,1.0
2006,606,0.01,2,49000.0,65.0,1.0
2006,606,0.01,1,0.0,47.0,1.0
2006,606,0.01,2,16800.0,71.0,1.0
2006,606,0.01,1,32000.0,54.0,1.0
2006,606,0.01,1,22000.0,44.0,1.0
2006,606,0.01,2,120000.0,44.0,1.0
2006,606,0.01,3,27180.0,41.0,2.0
2006,606,0.01,3,57100.0,48.0,1.0
2006,606,0.01,2,5280.0,65.0,1.0
2006,606,0.01,2,34600.0,78.0,1.0
2006,606,0.01,2,45440.0,27.0,1.0
2006,606,0.01,2,39000.0,29.0,1.0
2006,606,0.01,2,27200.0,39.0,1.0
2006,606,0.01,3,100000.0,28.0,2.0
2006,606,0.01,1,14800.0,75.0,1.0
2006,606,0.01,2,31200.0,61.0,1.0
2006,606,0.01,2,162590.0,45.0,1.0
2006,606,0.01,2,100000.0,39.0,1.0
2006,606,0.01,3,77600.0,67.0,1.0
2006,606,0.01,2,8700.0,50.0,1.0
2006,606,0.01,2,31200.0,45.0,1.0
2006,606,0.01,2,39750.0,73.0,1.0
2006,606,0.01,4,80000.0,21.0,1.0
2006,606,0.01,3,94200.0,57.0,1.0
2006,606,0.01,1,30000.0,35.0,1.0
2006,606,0.01,2,12200.0,19.0,9.0
2006,606,0.01,3,167000.0,47.0,1.0
2006,606,0.01,2,11100.0,48.0,1.0
2006,606,0.01,2,27200.0,39.0,1.0
2006,606,0.01,2,11030.0,44.0,2.0
2006,606,0.01,2,29600.0,66.0,1.0
2006,606,0.01,3,19700.0,22.0,2.0
2006,606,0.01,2,42000.0,24.0,1.0
2006,606,0.01,4,80000.0,51.0,1.0
2006,606,0.01,2,56100.0,39.0,2.0
2006,606,0.01,3,23430.0,59.0,1.0
2006,606,0.01,2,19800.0,72.0,1.0
2006,606,0.01,2,33000.0,63.0,2.0
2006,606,0.01,1,50030.0,38.0,1.0
2006,606,0.01,2,48804.0,31.0,8.0
2006,606,0.01,4,69500.0,46.0,2.0
2006,606,0.01,2,21800.0,19.0,1.0
2006,606,0.01,3,97900.0,19.0,1.0
2006,606,0.01,3,47700.0,47.0,1.0
2006,606,0.01,2,60000.0,64.0,6.0
2006,606,0.01,2,57500.0,63.0,1.0
2006,606,0.01,2,85000.0,38.0,1.0
2006,606,0.01,2,28000.0,40.0,1.0
2006,606,0.01,2,49000.0,38.0,1.0
2006,606,0.01,1,4400.0,35.0,9.0
2006,606,0.01,2,48800.0,60.0,1.0
2006,606,0.01,2,58500.0,65.0,1.0
2006,606,0.01,2,13900.0,80.0,1.0
2006,606,0.01,3,49000.0,43.0,1.0
2006,606,0.01,1,8500.0,48.0,1.0
2006,606,0.01,5,91800.0,18.0,1.0
2006,606,0.01,1,32000.0,54.0,1.0
2006,606,0.01,2,42500.0,27.0,1.0
2006,606,0.01,1,16000.0,52.0,1.0
2006,606,0.01,3,20300.0,67.0,1.0
2006,606,0.01,2,32000.0,33.0,2.0
2006,606,0.01,3,98000.0,50.0,1.0
2006,606,0.01,2,32000.0,35.0,8.0
2006,606,0.01,2,73200.0,74.0,1.0
2006,606,0.01,2,33100.0,62.0,1.0
2006,606,0.01,2,160100.0,65.0,1.0
2006,606,0.01,2,135000.0,29.0,1.0
2006,606,0.01,2,35100.0,59.0,1.0
2006,606,0.01,2,461000.0,54.0,1.0
2006,606,0.01,2,31200.0,21.0,1.0
2006,606,0.01,2,81363.0,51.0,1.0
2006,606,0.01,2,40000.0,57.0,1.0
2006,606,0.01,1,10000.0,87.0,1.0
2006,606,0.01,2,154200.0,39.0,1.0
2006,606,0.01,2,65000.0,48.0,1.0
2006,606,0.01,2,47000.0,34.0,2.0
2006,606,0.01,2,66000.0,44.0,2.0
2006,606,0.01,2,25400.0,81.0,1.0
2006,606,0.01,1,24100.0,64.0,1.0
2006,606,0.01,1,8200.0,51.0,1.0
2006,606,0.01,1,7000.0,66.0,1.0
2006,606,0.01,2,25400.0,81.0,1.0
2006,606,0.01,2,19600.0,65.0,1.0
2006,606,0.01,2,87400.0,45.0,1.0
2006,606,0.01,2,85600.0,70.0,1.0
2006,606,0.01,2,30000.0,56.0,2.0
2006,606,0.01,2,5420.0,57.0,2.0
2006,606,0.01,2,160100.0,63.0,1.0
2006,606,0.01,1,24900.0,73.0,1.0
2006,606,0.01,2,19000.0,65.0,1.0
2006,606,0.01,1,3400.0,57.0,9.0
2006,606,0.01,2,10001.0,57.0,1.0
2006,606,0.01,2,80120.0,25.0,1.0
2006,606,0.01,4,58000.0,18.0,6.0
2006,606,0.01,2,61000.0,48.0,1.0
2006,606,0.01,2,31200.0,21.0,1.0
2006,606,0.01,5,91800.0,45.0,1.0
2006,606,0.01,3,80600.0,53.0,1.0
2006,606,0.01,1,40000.0,59.0,1.0
2006,609,0.01,2,113000.0,41.0,1.0
2006,609,0.01,2,77500.0,53.0,1.0
2006,609,0.01,2,15950.0,80.0,1.0
2006,609,0.01,1,17400.0,77.0,1.0
2006,609,0.01,2,35200.0,41.0,2.0
2006,609,0.01,1,7000.0,26.0,1.0
2006,609,0.01,2,15000.0,25.0,1.0
2006,609,0.01,2,55700.0,80.0,1.0
2006,609,0.01,3,99900.0,45.0,1.0
2006,609,0.01,2,34000.0,35.0,1.0
2006,609,0.01,2,110000.0,33.0,1.0
2006,609,0.01,2,72200.0,36.0,1.0
2006,609,0.01,4,133510.0,22.0,1.0
2006,609,0.01,2,91900.0,18.0,1.0
2006,609,0.01,2,14700.0,59.0,1.0
2006,609,0.01,1,5100.0,79.0,1.0
2006,609,0.01,2,30200.0,71.0,1.0
2006,609,0.01,4,96000.0,45.0,1.0
2006,609,0.01,2,118400.0,35.0,2.0
2006,609,0.01,4,52900.0,22.0,1.0
2006,609,0.01,2,80100.0,37.0,1.0
2006,609,0.01,3,90000.0,22.0,1.0
2006,609,0.01,3,43600.0,32.0,1.0
2006,609,0.01,2,69730.0,44.0,1.0
2006,609,0.01,1,20400.0,55.0,1.0
2006,609,0.01,3,53600.0,35.0,2.0
2006,609,0.01,2,54940.0,25.0,1.0
2006,609,0.01,1,11000.0,74.0,1.0
2006,609,0.01,1,1000.0,26.0,1.0
2006,609,0.01,1,46000.0,26.0,2.0
2006,609,0.01,1,9500.0,80.0,1.0
2006,609,0.01,2,56150.0,62.0,9.0
2006,609,0.01,3,75200.0,67.0,1.0
2006,609,0.01,2,59200.0,44.0,1.0
2006,609,0.01,2,374300.0,63.0,1.0
2006,609,0.01,2,65000.0,40.0,1.0
2006,609,0.01,1,19900.0,76.0,1.0
2006,609,0.01,3,50000.0,53.0,1.0
2006,609,0.01,2,11700.0,79.0,1.0
2006,609,0.01,3,114600.0,67.0,2.0
2006,609,0.01,1,4800.0,71.0,2.0
2006,609,0.01,2,30600.0,48.0,2.0
2006,609,0.01,2,15000.0,65.0,1.0
2006,609,0.01,2,169000.0,50.0,1.0
2006,609,0.01,2,49000.0,51.0,1.0
2006,609,0.01,2,85000.0,32.0,1.0
2006,609,0.01,3,94000.0,43.0,1.0
2006,609,0.01,1,14400.0,41.0,2.0
2006,609,0.01,2,36000.0,22.0,1.0
2006,609,0.01,3,71070.0,53.0,1.0
2006,609,0.01,2,99150.0,68.0,1.0
2006,609,0.01,2,65100.0,62.0,1.0
2006,609,0.01,2,65800.0,73.0,1.0
2006,609,0.01,2,51000.0,23.0,1.0
2006,609,0.01,2,27100.0,79.0,1.0
2006,609,0.01,3,137200.0,23.0,1.0
2006,609,0.01,3,75600.0,45.0,1.0
2006,609,0.01,2,35200.0,44.0,2.0
2006,609,0.01,3,115000.0,52.0,1.0
2006,609,0.01,1,15600.0,61.0,2.0
2006,609,0.01,2,265000.0,44.0,1.0
2006,609,0.01,2,48400.0,88.0,1.0
2006,609,0.01,3,56000.0,51.0,1.0
2006,609,0.01,2,43300.0,52.0,1.0
2006,609,0.01,1,15004.0,46.0,1.0
2006,609,0.01,2,15100.0,74.0,1.0
2006,609,0.01,2,190000.0,64.0,1.0
2006,609,0.01,2,111600.0,65.0,1.0
2006,609,0.01,2,87500.0,39.0,1.0
2006,609,0.01,2,55500.0,35.0,1.0
2006,609,0.01,4,162150.0,52.0,1.0
2006,609,0.01,1,20400.0,76.0,1.0
2006,609,0.01,2,6120.0,48.0,1.0
2006,609,0.01,2,42000.0,24.0,1.0
2006,609,0.01,5,76900.0,21.0,8.0
2006,609,0.01,2,84200.0,36.0,2.0
2006,609,0.01,3,147000.0,28.0,1.0
2006,609,0.01,2,140000.0,31.0,1.0
2006,609,0.01,2,22800.0,55.0,2.0
2006,609,0.01,3,42200.0,25.0,1.0
2006,609,0.01,2,62000.0,27.0,1.0
2006,609,0.01,2,63000.0,47.0,1.0
2006,609,0.01,1,5100.0,23.0,1.0
2006,609,0.01,2,85500.0,56.0,1.0
2006,609,0.01,4,105000.0,20.0,1.0
2006,609,0.01,1,14400.0,47.0,1.0
2006,609,0.01,3,66800.0,68.0,1.0
2006,609,0.01,2,123000.0,41.0,1.0
2006,609,0.01,3,65430.0,44.0,1.0
2006,609,0.01,3,27500.0,25.0,1.0
2006,609,0.01,2,25000.0,57.0,1.0
2006,609,0.01,2,72000.0,56.0,1.0
2006,609,0.01,1,28000.0,51.0,1.0
2006,609,0.01,2,170000.0,36.0,1.0
2006,609,0.01,2,32400.0,75.0,1.0
2006,609,0.01,3,497300.0,39.0,1.0
2006,609,0.01,4,162150.0,52.0,1.0
2006,609,0.01,2,229500.0,31.0,6.0
2006,609,0.01,4,94000.0,55.0,1.0
2006,609,0.01,3,91620.0,48.0,1.0
2006,610,0.01,3,129500.0,46.0,1.0
2006,610,0.01,4,53000.0,28.0,8.0
2006,610,0.01,2,35990.0,64.0,1.0
2006,610,0.01,2,202850.0,48.0,1.0
2006,610,0.01,2,50000.0,43.0,6.0
2006,610,0.01,3,48900.0,46.0,1.0
2006,610,0.01,2,74800.0,50.0,1.0
2006,610,0.01,2,60000.0,34.0,8.0
2006,610,0.01,2,70000.0,35.0,1.0
2006,610,0.01,1,42030.0,26.0,1.0
2006,610,0.01,2,67500.0,43.0,1.0
2006,610,0.01,2,29600.0,41.0,1.0
2006,610,0.01,3,89200.0,40.0,1.0
2006,610,0.01,2,86000.0,37.0,1.0
2006,610,0.01,3,16430.0,20.0,9.0
2006,610,0.01,1,10700.0,55.0,2.0
2006,610,0.01,3,129500.0,18.0,1.0
2006,610,0.01,2,87000.0,52.0,1.0
2006,610,0.01,2,262010.0,44.0,1.0
2006,610,0.01,2,57400.0,53.0,1.0
2006,610,0.01,2,78720.0,59.0,1.0
2006,610,0.01,3,78000.0,21.0,1.0
2006,610,0.01,2,144500.0,56.0,1.0
2006,610,0.01,3,72600.0,63.0,1.0
2006,610,0.01,1,10800.0,73.0,1.0
2006,610,0.01,2,66300.0,46.0,1.0
2006,610,0.01,2,30000.0,37.0,1.0
2006,610,0.01,2,99800.0,26.0,1.0
2006,610,0.01,2,14600.0,70.0,1.0
2006,610,0.01,2,86000.0,35.0,1.0
2006,610,0.01,2,73000.0,42.0,1.0
2006,610,0.01,1,23700.0,73.0,1.0
2006,610,0.01,1,11600.0,65.0,1.0
2006,610,0.01,1,27600.0,86.0,1.0
2006,610,0.01,2,61100.0,71.0,1.0
2006,610,0.01,2,132000.0,38.0,1.0
2006,610,0.01,2,52000.0,28.0,2.0
2006,610,0.01,2,35000.0,64.0,1.0
2006,610,0.01,1,59000.0,32.0,1.0
2006,610,0.01,2,35260.0,23.0,8.0
2006,610,0.01,1,21500.0,67.0,1.0
2006,610,0.01,4,11600.0,52.0,1.0
2006,610,0.01,2,116000.0,41.0,1.0
2006,610,0.01,3,82000.0,44.0,1.0
2006,610,0.01,2,64250.0,50.0,1.0
2006,610,0.01,2,33000.0,32.0,1.0
2006,610,0.01,2,54500.0,55.0,1.0
2006,610,0.01,2,57900.0,59.0,1.0
2006,610,0.01,4,67300.0,49.0,2.0
2006,610,0.01,2,22000.0,62.0,1.0
2006,610,0.01,2,20000.0,28.0,1.0
2006,610,0.01,4,200000.0,56.0,2.0
2006,610,0.01,3,83000.0,46.0,1.0
2006,610,0.01,3,167200.0,62.0,1.0
2006,610,0.01,2,40000.0,39.0,1.0
2006,610,0.01,2,46310.0,86.0,1.0
2006,610,0.01,1,2300.0,43.0,1.0
2006,610,0.01,2,50000.0,43.0,6.0
2006,610,0.01,2,46000.0,47.0,1.0
2006,610,0.01,1,135000.0,63.0,1.0
2006,610,0.01,1,64000.0,42.0,1.0
2006,610,0.01,2,60000.0,46.0,1.0
2006,610,0.01,4,177340.0,72.0,1.0
2006,610,0.01,2,60000.0,38.0,1.0
2006,610,0.01,2,29900.0,49.0,1.0
2006,610,0.01,2,44000.0,75.0,1.0
2006,610,0.01,3,31600.0,47.0,1.0
2006,610,0.01,2,134500.0,50.0,1.0
2006,610,0.01,3,89900.0,89.0,1.0
2006,610,0.01,1,17300.0,56.0,1.0
2006,610,0.01,2,59500.0,54.0,1.0
2006,610,0.01,3,38000.0,18.0,8.0
2006,610,0.01,2,91000.0,55.0,1.0
2006,610,0.01,1,0.0,47.0,1.0
2006,610,0.01,1,43500.0,44.0,1.0
2006,610,0.01,3,73200.0,48.0,1.0
2006,610,0.01,2,45400.0,67.0,1.0
2006,610,0.01,2,63900.0,50.0,1.0
2006,610,0.01,1,34040.0,41.0,1.0
2006,610,0.01,2,40400.0,76.0,1.0
2006,610,0.01,4,107700.0,54.0,1.0
2006,610,0.01,2,74000.0,30.0,1.0
2006,610,0.01,2,79700.0,70.0,1.0
2006,610,0.01,3,66000.0,38.0,6.0
2006,610,0.01,3,59400.0,46.0,1.0
2006,610,0.01,4,65500.0,93.0,9.0
2006,610,0.01,1,33100.0,39.0,6.0
2006,610,0.01,2,80400.0,55.0,1.0
2006,610,0.01,3,31600.0,49.0,1.0
2006,610,0.01,1,13640.0,81.0,1.0
2006,610,0.01,3,103100.0,19.0,1.0
2006,610,0.01,1,22300.0,52.0,1.0
2006,610,0.01,2,151000.0,55.0,1.0
2006,610,0.01,2,82000.0,44.0,6.0
2006,610,0.01,2,91000.0,39.0,1.0
2006,610,0.01,3,214000.0,61.0,1.0
2006,610,0.01,2,59500.0,54.0,1.0
2006,610,0.01,4,87500.0,50.0,1.0
2006,610,0.01,4,135570.0,39.0,1.0
2006,610,0.01,2,34000.0,23.0,1.0
2006,611,0.01,2,76000.0,47.0,1.0
2006,611,0.01,2,77000.0,30.0,1.0
2006,611,0.01,2,58600.0,40.0,1.0
2006,611,0.01,1,32510.0,43.0,1.0
2006,611,0.01,2,60000.0,33.0,1.0
2006,611,0.01,1,10500.0,78.0,1.0
2006,611,0.01,2,57400.0,56.0,1.0
2006,611,0.01,2,42000.0,70.0,1.0
2006,611,0.01,1,17100.0,78.0,1.0
2006,611,0.01,2,72950.0,38.0,1.0
2006,611,0.01,3,65500.0,48.0,1.0
2006,611,0.01,2,70120.0,43.0,1.0
2006,611,0.01,3,40100.0,18.0,1.0
2006,611,0.01,3,69000.0,94.0,1.0
2006,611,0.01,1,24700.0,72.0,1.0
2006,611,0.01,1,44300.0,62.0,1.0
2006,611,0.01,2,76000.0,47.0,1.0
2006,611,0.01,2,60900.0,66.0,1.0
2006,611,0.01,2,43800.0,62.0,1.0
2006,611,0.01,1,14200.0,91.0,1.0
2006,611,0.01,2,83000.0,57.0,1.0
2006,611,0.01,1,16000.0,79.0,1.0
2006,611,0.01,3,22900.0,38.0,1.0
2006,611,0.01,1,48020.0,32.0,1.0
2006,611,0.01,2,47000.0,41.0,1.0
2006,611,0.01,2,77000.0,20.0,1.0
2006,611,0.01,2,45700.0,58.0,1.0
2006,611,0.01,2,226050.0,60.0,1.0
2006,611,0.01,1,46120.0,72.0,1.0
2006,611,0.01,3,69000.0,94.0,1.0
2006,611,0.01,4,69360.0,50.0,1.0
2006,611,0.01,1,37400.0,60.0,1.0
2006,611,0.01,2,88000.0,19.0,1.0
2006,611,0.01,2,101240.0,49.0,1.0
2006,611,0.01,1,9500.0,23.0,1.0
2006,611,0.01,2,77500.0,38.0,1.0
2006,611,0.01,2,82400.0,74.0,1.0
2006,611,0.01,2,24700.0,24.0,1.0
2006,611,0.01,2,96200.0,79.0,1.0
2006,611,0.01,1,31000.0,63.0,1.0
2006,611,0.01,3,70000.0,45.0,1.0
2006,611,0.01,3,66200.0,45.0,1.0
2006,611,0.01,1,11100.0,41.0,1.0
2006,611,0.01,2,82000.0,43.0,1.0
2006,611,0.01,1,32000.0,60.0,1.0
2006,611,0.01,1,25100.0,80.0,1.0
2006,611,0.01,1,35000.0,23.0,1.0
2006,611,0.01,1,47500.0,66.0,1.0
2006,611,0.01,2,60000.0,53.0,1.0
2006,611,0.01,2,24600.0,56.0,1.0
2006,611,0.01,2,32200.0,58.0,1.0
2006,611,0.01,1,31200.0,28.0,1.0
2006,611,0.01,2,101530.0,48.0,1.0
2006,611,0.01,2,62020.0,48.0,1.0
2006,611,0.01,2,209300.0,43.0,1.0
2006,611,0.01,2,14501.0,48.0,1.0
2006,611,0.01,2,9000.0,37.0,1.0
2006,611,0.01,2,31900.0,78.0,1.0
2006,611,0.01,1,1800.0,44.0,1.0
2006,611,0.01,3,215000.0,30.0,1.0
2006,611,0.01,1,40000.0,52.0,1.0
2006,611,0.01,1,26100.0,94.0,1.0
2006,611,0.01,2,67000.0,58.0,1.0
2006,611,0.01,1,26100.0,94.0,1.0
2006,611,0.01,2,56600.0,72.0,1.0
2006,611,0.01,3,76820.0,49.0,1.0
2006,611,0.01,2,78000.0,63.0,1.0
2006,611,0.01,2,45000.0,26.0,1.0
2006,611,0.01,1,38700.0,70.0,1.0
2006,611,0.01,2,66700.0,27.0,1.0
2006,611,0.01,2,90000.0,25.0,1.0
2006,611,0.01,2,51000.0,52.0,1.0
2006,611,0.01,2,34300.0,70.0,1.0
2006,611,0.01,2,46100.0,36.0,1.0
2006,611,0.01,2,58140.0,53.0,1.0
2006,611,0.01,2,24900.0,69.0,1.0
2006,611,0.01,2,59309.0,50.0,1.0
2006,611,0.01,2,156000.0,57.0,1.0
2006,611,0.01,2,52470.0,62.0,1.0
2006,611,0.01,2,126400.0,72.0,1.0
2006,611,0.01,2,75000.0,61.0,1.0
2006,611,0.01,2,77000.0,20.0,1.0
2006,611,0.01,2,41900.0,65.0,1.0
2006,611,0.01,2,73030.0,39.0,1.0
2006,611,0.01,2,46000.0,52.0,1.0
2006,611,0.01,2,372500.0,43.0,1.0
2006,611,0.01,2,112000.0,43.0,1.0
2006,611,0.01,2,47500.0,42.0,3.0
2006,611,0.01,2,12200.0,74.0,1.0
2006,611,0.01,2,39300.0,71.0,6.0
2006,611,0.01,2,14000.0,28.0,1.0
2006,611,0.01,2,80000.0,51.0,1.0
2006,611,0.01,1,33900.0,36.0,1.0
2006,611,0.01,2,32500.0,53.0,1.0
2006,611,0.01,2,195000.0,54.0,1.0
2006,611,0.01,3,62700.0,63.0,1.0
2006,611,0.01,2,90000.0,25.0,1.0
2006,611,0.01,2,9000.0,32.0,1.0
2006,611,0.01,2,58300.0,52.0,1.0
2006,611,0.01,2,143560.0,57.0,1.0
2006,612,0.01,2,58000.0,22.0,1.0
2006,612,0.01,2,15300.0,69.0,1.0
2006,612,0.01,2,24030.0,75.0,1.0
2006,612,0.01,2,96000.0,52.0,1.0
2006,612,0.01,1,3500.0,33.0,1.0
2006,612,0.01,2,20200.0,94.0,2.0
