YEAR,dma_code,weight,HINCP_ADJ,AGEP,RAC1P,ESR
2008,682,0.002,141902.32326,50.0,1.0,1.0
2008,682,0.002,21589.8468,23.0,1.0,3.0
2008,682,0.002,44299.9215,74.0,1.0,6.0
2008,682,0.002,132390.57,31.0,1.0,1.0
2008,682,0.002,51123.1278,77.0,1.0,6.0
2008,682,0.002,40735.56,45.0,1.0,6.0
2008,682,0.002,8045.2731,63.0,2.0,6.0
2008,682,0.002,83507.898,23.0,8.0,1.0
2008,682,0.002,24441.336,23.0,2.0,1.0
2008,682,0.002,137737.11225,60.0,1.0,1.0
2008,682,0.002,17719.9686,80.0,1.0,6.0
2008,682,0.002,372526.6962,21.0,1.0,1.0
2008,682,0.002,70472.5188,40.0,1.0,1.0
2008,682,0.002,66195.285,48.0,1.0,1.0
2008,682,0.002,65787.9294,54.0,1.0,1.0
2008,682,0.002,65176.896,33.0,1.0,1.0
2008,682,0.002,23422.947,20.0,1.0,1.0
2008,682,0.002,31631.16234,70.0,1.0,6.0
2008,682,0.002,50644.48497,44.0,1.0,1.0
2008,682,0.002,51937.839,50.0,1.0,3.0
2008,682,0.002,51232.095423,59.0,1.0,1.0
2008,682,0.002,61103.34,36.0,1.0,1.0
2008,682,0.002,71083.5522,63.0,1.0,6.0
2008,682,0.002,15886.8684,75.0,1.0,6.0
2008,682,0.002,15988.7073,24.0,1.0,1.0
2008,682,0.002,82489.509,48.0,1.0,1.0
2008,682,0.002,46234.8606,25.0,1.0,1.0
2008,682,0.002,127807.8195,66.0,1.0,1.0
2008,682,0.002,32588.448,35.0,1.0,1.0
2008,682,0.002,169663.6074,67.0,1.0,1.0
2008,682,0.002,38169.21972,31.0,1.0,1.0
2008,682,0.002,65176.896,50.0,1.0,2.0
2008,682,0.002,14664.8016,86.0,1.0,6.0
2008,682,0.002,67926.5463,65.0,1.0,6.0
2008,682,0.002,102449.9334,51.0,1.0,1.0
2008,682,0.002,81878.4756,56.0,1.0,1.0
2008,682,0.002,12729.8625,62.0,1.0,1.0
2008,682,0.002,78008.5974,28.0,8.0,1.0
2008,682,0.002,21284.3301,86.0,1.0,6.0
2008,682,0.002,172107.741,52.0,1.0,1.0
2008,682,0.002,86094.60606,52.0,1.0,1.0
2008,682,0.002,27802.0197,50.0,1.0,1.0
2008,682,0.002,25561.5639,69.0,1.0,1.0
2008,682,0.002,58099.09245,76.0,1.0,3.0
2008,682,0.002,181069.5642,37.0,1.0,1.0
2008,682,0.002,35134.4205,75.0,1.0,6.0
2008,682,0.002,53974.617,57.0,1.0,1.0
2008,682,0.002,83507.898,41.0,8.0,1.0
2008,682,0.002,47966.1219,55.0,1.0,1.0
2008,682,0.002,28209.3753,30.0,2.0,1.0
2008,682,0.002,77855.83905,84.0,1.0,6.0
2008,682,0.002,45114.6327,48.0,1.0,1.0
2008,682,0.002,20367.78,41.0,1.0,1.0
2008,682,0.002,50104.7388,43.0,1.0,1.0
2008,682,0.002,93345.53573999999,48.0,1.0,1.0
2008,682,0.002,137482.51499999998,36.0,9.0,1.0
2008,682,0.002,65176.896,50.0,1.0,2.0
2008,682,0.002,66908.1573,85.0,1.0,6.0
2008,682,0.002,56011.395,29.0,1.0,1.0
2008,682,0.002,95932.2438,32.0,1.0,1.0
2008,682,0.002,81471.12,37.0,1.0,1.0
2008,682,0.002,64392.736469999996,57.0,1.0,6.0
2008,682,0.002,40735.56,40.0,1.0,1.0
2008,682,0.002,42049.28181,63.0,1.0,1.0
2008,682,0.002,160090.7508,46.0,1.0,1.0
2008,682,0.002,34523.3871,85.0,1.0,6.0
2008,682,0.002,42976.0158,50.0,1.0,1.0
2008,682,0.002,68741.25749999999,55.0,1.0,1.0
2008,682,0.002,63852.9903,41.0,1.0,1.0
2008,682,0.002,416572.02045,50.0,1.0,1.0
2008,682,0.002,46336.6995,46.0,1.0,1.0
2008,682,0.002,46845.894,57.0,1.0,1.0
2008,682,0.002,45114.6327,48.0,1.0,1.0
2008,682,0.002,79128.8253,73.0,1.0,6.0
2008,682,0.002,32181.0924,46.0,1.0,6.0
2008,682,0.002,54891.1671,24.0,1.0,1.0
2008,682,0.002,158013.23724,60.0,1.0,1.0
2008,682,0.002,462654.1227,62.0,1.0,1.0
2008,682,0.002,65482.4127,39.0,1.0,1.0
2008,682,0.002,64565.8626,86.0,1.0,6.0
2008,682,0.002,41957.6268,57.0,1.0,6.0
2008,682,0.002,79434.342,22.0,1.0,1.0
2008,682,0.002,52956.228,61.0,1.0,1.0
2008,682,0.002,27089.147399999998,46.0,1.0,6.0
2008,682,0.002,56316.9117,68.0,1.0,2.0
2008,682,0.002,72916.6524,55.0,1.0,1.0
2008,682,0.002,136464.126,48.0,1.0,1.0
2008,682,0.002,38495.1042,40.0,1.0,1.0
2008,682,0.002,75584.83158,48.0,1.0,1.0
2008,682,0.002,45827.505,48.0,1.0,6.0
2008,682,0.002,13748.2515,72.0,1.0,6.0
2008,682,0.002,43892.5659,63.0,1.0,1.0
2008,682,0.002,267836.307,49.0,1.0,1.0
2008,682,0.002,46336.6995,44.0,1.0,1.0
2008,682,0.002,65584.2516,66.0,1.0,1.0
2008,682,0.002,79434.342,56.0,1.0,1.0
2008,682,0.002,104894.067,53.0,1.0,1.0
2008,682,0.002,36662.004,27.0,1.0,1.0
2008,682,0.002,51428.6445,85.0,1.0,6.0
2008,682,0.002,86970.4206,28.0,1.0,1.0
2008,682,0.002,97765.344,26.0,1.0,1.0
2008,682,0.002,47966.1219,78.0,1.0,6.0
2008,682,0.002,42568.6602,59.0,1.0,2.0
2008,682,0.002,64565.8626,49.0,1.0,1.0
2008,682,0.002,40328.2044,69.0,1.0,1.0
2008,682,0.002,38596.9431,75.0,1.0,6.0
2008,682,0.002,79434.342,66.0,1.0,6.0
2008,682,0.002,73120.3302,80.0,1.0,6.0
2008,682,0.002,45623.8272,59.0,1.0,6.0
2008,682,0.002,18942.0354,70.0,1.0,6.0
2008,682,0.002,26895.65349,49.0,1.0,1.0
2008,682,0.002,91716.11334,50.0,1.0,1.0
2008,682,0.002,40837.3989,68.0,1.0,1.0
2008,682,0.002,76379.175,28.0,1.0,1.0
2008,682,0.002,47864.283,45.0,1.0,1.0
2008,682,0.002,49290.0276,62.0,1.0,1.0
2008,682,0.002,48577.1553,33.0,1.0,6.0
2008,682,0.002,40735.56,47.0,1.0,1.0
2008,682,0.002,18636.5187,53.0,1.0,1.0
2008,682,0.002,50919.45,49.0,1.0,1.0
2008,682,0.002,53363.5836,59.0,1.0,6.0
2008,682,0.002,50715.7722,67.0,1.0,6.0
2008,682,0.002,65584.2516,42.0,1.0,1.0
2008,682,0.002,42059.4657,69.0,1.0,6.0
2008,682,0.002,53567.261399999996,85.0,1.0,6.0
2008,682,0.002,17312.613,49.0,1.0,6.0
2008,682,0.002,69657.8076,75.0,1.0,6.0
2008,682,0.002,11202.279,77.0,1.0,6.0
2008,682,0.002,52956.228,58.0,1.0,6.0
2008,682,0.002,97765.344,53.0,1.0,1.0
2008,682,0.002,67009.9962,59.0,1.0,1.0
2008,682,0.002,32893.9647,86.0,1.0,6.0
2008,682,0.002,24441.336,84.0,1.0,6.0
2008,682,0.002,65482.4127,79.0,1.0,6.0
2008,682,0.002,65176.896,34.0,1.0,6.0
2008,682,0.002,73731.3636,46.0,1.0,1.0
2008,682,0.002,46234.8606,25.0,1.0,1.0
2008,682,0.002,62121.729,46.0,1.0,1.0
2008,682,0.002,25765.2417,35.0,1.0,1.0
2008,682,0.002,50919.45,42.0,1.0,6.0
2008,682,0.002,53974.617,47.0,1.0,1.0
2008,682,0.002,17261.69355,93.0,1.0,6.0
2008,682,0.002,151536.2832,51.0,1.0,1.0
2008,682,0.002,64158.507,33.0,1.0,1.0
2008,682,0.002,54891.1671,62.0,1.0,1.0
2008,682,0.002,92266.0434,43.0,1.0,1.0
2008,682,0.002,7739.7564,60.0,1.0,6.0
2008,682,0.002,73313.82411,63.0,1.0,6.0
2008,682,0.002,79434.342,26.0,1.0,1.0
2008,682,0.002,17821.8075,49.0,1.0,6.0
2008,682,0.002,82642.26735,52.0,1.0,1.0
2008,682,0.002,71490.9078,28.0,1.0,1.0
2008,682,0.002,91655.01,50.0,1.0,1.0
2008,682,0.002,40328.2044,69.0,1.0,1.0
2008,682,0.002,71490.9078,31.0,1.0,1.0
2008,682,0.002,64158.507,35.0,1.0,1.0
2008,682,0.002,482095.16871,41.0,1.0,6.0
2008,682,0.002,48780.833099999996,60.0,1.0,6.0
2008,682,0.002,133816.3146,21.0,9.0,6.0
2008,682,0.002,84933.64259999999,41.0,1.0,6.0
2008,682,0.002,85748.3538,37.0,1.0,1.0
2008,682,0.002,117114.735,55.0,1.0,1.0
2008,682,0.002,23422.947,29.0,1.0,1.0
2008,682,0.002,101838.9,64.0,1.0,1.0
2008,682,0.002,30755.3478,34.0,1.0,1.0
2008,682,0.002,15785.0295,80.0,1.0,6.0
2008,682,0.002,73324.008,49.0,1.0,1.0
2008,682,0.002,179134.6251,90.0,1.0,6.0
2008,682,0.002,375989.2188,65.0,1.0,1.0
2008,682,0.002,122919.5523,36.0,1.0,1.0
2008,682,0.002,37425.79575,44.0,1.0,1.0
2008,682,0.002,45725.6661,42.0,1.0,1.0
2008,682,0.002,69830.93373,18.0,1.0,1.0
2008,682,0.002,92673.399,59.0,1.0,6.0
2008,682,0.002,26885.4696,84.0,1.0,6.0
2008,682,0.002,108662.1063,27.0,1.0,1.0
2008,682,0.002,44809.116,52.0,1.0,1.0
2008,682,0.002,40735.56,26.0,1.0,1.0
2008,682,0.002,37680.393,49.0,1.0,1.0
2008,682,0.002,52665.987135,48.0,1.0,1.0
2008,682,0.002,95728.566,36.0,1.0,1.0
2008,682,0.002,50919.45,49.0,1.0,6.0
2008,682,0.002,48577.1553,54.0,1.0,1.0
2008,682,0.002,24441.336,24.0,1.0,1.0
2008,682,0.002,56011.395,29.0,1.0,1.0
2008,682,0.002,80249.0532,42.0,1.0,3.0
2008,682,0.002,32639.367449999998,61.0,1.0,1.0
2008,682,0.002,78354.84965999999,25.0,1.0,1.0
2008,682,0.002,143592.849,36.0,1.0,1.0
2008,682,0.002,38169.21972,31.0,1.0,1.0
2008,682,0.002,44809.116,27.0,1.0,1.0
2008,682,0.002,319774.146,51.0,1.0,6.0
2008,682,0.002,81878.4756,56.0,1.0,1.0
2008,682,0.002,45827.505,41.0,1.0,1.0
2008,682,0.002,29227.7643,28.0,1.0,1.0
2008,682,0.002,56011.395,26.0,1.0,1.0
2008,682,0.002,29736.9588,69.0,1.0,1.0
2008,682,0.002,66704.4795,53.0,1.0,1.0
2008,682,0.002,120373.57979999999,82.0,1.0,6.0
2008,682,0.002,71490.9078,87.0,1.0,6.0
2008,682,0.002,64565.8626,49.0,1.0,1.0
2008,682,0.002,134427.348,46.0,1.0,1.0
2008,682,0.002,50919.45,24.0,1.0,1.0
2008,682,0.002,40633.7211,65.0,1.0,1.0
2008,682,0.002,51021.2889,55.0,1.0,1.0
2008,682,0.002,133510.7979,48.0,1.0,1.0
2008,682,0.002,35922.653586,68.0,1.0,1.0
2008,682,0.002,40022.6877,28.0,1.0,3.0
2008,682,0.002,8147.112,62.0,1.0,1.0
2008,682,0.002,15275.835,47.0,1.0,6.0
2008,682,0.002,100005.7998,66.0,1.0,1.0
2008,682,0.002,40022.6877,86.0,1.0,6.0
2008,682,0.002,11202.279,79.0,1.0,6.0
2008,682,0.002,267836.307,49.0,1.0,1.0
2008,682,0.002,39004.2987,33.0,8.0,1.0
2008,682,0.002,73018.4913,52.0,1.0,1.0
2008,682,0.002,29635.119899999998,54.0,1.0,6.0
2008,682,0.002,17210.7741,29.0,1.0,6.0
2008,682,0.002,56011.395,30.0,1.0,2.0
2008,682,0.002,341465.8317,47.0,1.0,1.0
2008,682,0.002,74362.76478,51.0,1.0,1.0
2008,682,0.002,54178.294799999996,67.0,1.0,6.0
2008,682,0.002,66704.4795,32.0,1.0,1.0
2008,682,0.002,114161.4069,53.0,1.0,1.0
2008,682,0.002,40735.56,51.0,1.0,1.0
2008,682,0.002,81471.12,44.0,1.0,1.0
2008,682,0.002,171394.8687,46.0,1.0,1.0
2008,682,0.002,50919.45,32.0,2.0,1.0
2008,682,0.002,35745.4539,38.0,1.0,6.0
2008,682,0.002,91553.17109999999,63.0,1.0,1.0
2008,682,0.002,43790.727,36.0,1.0,1.0
2008,682,0.002,178411.56891,53.0,1.0,1.0
2008,682,0.002,100005.7998,83.0,1.0,6.0
2008,682,0.002,93946.38524999999,38.0,1.0,1.0
2008,682,0.002,28413.0531,66.0,1.0,6.0
2008,682,0.002,16294.224,44.0,1.0,1.0
2008,682,0.002,78517.7919,82.0,1.0,6.0
2008,682,0.002,18432.8409,81.0,1.0,6.0
2008,682,0.002,25459.725,21.0,1.0,1.0
2008,682,0.002,36560.1651,67.0,1.0,6.0
2008,682,0.002,62121.729,40.0,1.0,1.0
2008,682,0.002,22139.776859999998,66.0,1.0,6.0
2008,682,0.002,76379.175,59.0,1.0,6.0
2008,682,0.002,127807.8195,66.0,1.0,1.0
2008,682,0.002,210806.523,51.0,1.0,1.0
2008,682,0.002,19654.9077,93.0,1.0,6.0
2008,682,0.002,70574.3577,41.0,1.0,1.0
2008,682,0.002,89923.7487,19.0,1.0,1.0
2008,682,0.002,62121.729,64.0,1.0,1.0
2008,682,0.002,112837.5012,35.0,1.0,1.0
2008,682,0.002,123225.069,51.0,1.0,1.0
2008,682,0.002,25968.9195,52.0,1.0,1.0
2008,682,0.002,53974.617,23.0,1.0,1.0
2008,682,0.002,17821.8075,49.0,1.0,6.0
2008,682,0.002,162942.24,42.0,1.0,1.0
2008,682,0.002,366314.5233,59.0,1.0,6.0
2008,682,0.002,27516.87078,26.0,1.0,1.0
2008,682,0.002,143592.849,50.0,1.0,1.0
2008,682,0.002,83507.898,45.0,1.0,1.0
2008,682,0.002,59575.756499999996,55.0,2.0,6.0
2008,682,0.002,42772.337999999996,24.0,1.0,1.0
2008,682,0.002,28107.5364,26.0,1.0,1.0
2008,682,0.002,75564.4638,86.0,1.0,6.0
2008,682,0.002,165590.0514,55.0,1.0,1.0
2008,682,0.002,82489.509,62.0,1.0,1.0
2008,682,0.002,88905.3597,48.0,1.0,1.0
2008,682,0.002,33606.837,19.0,1.0,1.0
2008,682,0.002,13442.7348,89.0,1.0,6.0
2008,682,0.002,55502.2005,46.0,1.0,1.0
2008,682,0.002,92673.399,59.0,1.0,6.0
2008,682,0.002,12729.8625,62.0,1.0,1.0
2008,682,0.002,86563.065,59.0,1.0,6.0
2008,682,0.002,21895.3635,65.0,1.0,1.0
2008,682,0.002,31875.5757,47.0,1.0,1.0
2008,682,0.002,41244.7545,67.0,1.0,1.0
2008,682,0.002,61103.34,20.0,1.0,1.0
2008,682,0.002,84526.287,42.0,1.0,1.0
2008,682,0.002,33301.3203,80.0,1.0,6.0
2008,682,0.002,147666.405,56.0,1.0,1.0
2008,682,0.002,129335.403,49.0,1.0,1.0
2008,682,0.002,107236.3617,53.0,1.0,1.0
2008,682,0.002,90942.13769999999,59.0,1.0,1.0
2008,682,0.002,66704.4795,73.0,1.0,6.0
2008,682,0.002,137482.51499999998,39.0,1.0,1.0
2008,682,0.002,31366.3812,18.0,1.0,1.0
2008,682,0.002,58954.53921,61.0,1.0,1.0
2008,682,0.002,2444.1336,78.0,1.0,6.0
2008,682,0.002,49901.061,79.0,1.0,6.0
2008,682,0.002,80961.9255,46.0,1.0,1.0
2008,682,0.002,59311.993749,67.0,1.0,6.0
2008,682,0.002,54891.1671,19.0,2.0,1.0
2008,682,0.002,103875.678,59.0,1.0,1.0
2008,682,0.002,132390.57,59.0,1.0,6.0
2008,682,0.002,59066.562,35.0,1.0,3.0
2008,682,0.002,68028.3852,64.0,1.0,1.0
2008,682,0.002,9471.0177,63.0,1.0,6.0
2008,682,0.002,27496.503,24.0,1.0,6.0
2008,682,0.002,59066.562,37.0,1.0,1.0
2008,686,0.002,21039.91674,45.0,2.0,6.0
2008,686,0.002,23728.4637,74.0,1.0,6.0
2008,686,0.002,27496.503,22.0,1.0,1.0
2008,686,0.002,132390.57,47.0,1.0,1.0
2008,686,0.002,92673.399,88.0,1.0,6.0
2008,686,0.002,54371.78871,69.0,1.0,1.0
2008,686,0.002,16294.224,83.0,1.0,6.0
2008,686,0.002,11507.7957,75.0,1.0,6.0
2008,686,0.002,87581.454,93.0,1.0,6.0
2008,686,0.002,81776.6367,74.0,1.0,6.0
2008,686,0.002,141556.071,38.0,1.0,1.0
2008,686,0.002,129844.5975,63.0,1.0,6.0
2008,686,0.002,70065.1632,66.0,1.0,6.0
2008,686,0.002,22811.9136,40.0,1.0,1.0
2008,686,0.002,133612.6368,24.0,1.0,1.0
2008,686,0.002,65889.7683,58.0,1.0,1.0
2008,686,0.002,79811.14593,64.0,1.0,6.0
2008,686,0.002,49901.061,37.0,1.0,1.0
2008,686,0.002,89465.47365,38.0,1.0,6.0
2008,686,0.002,95015.6937,64.0,1.0,1.0
2008,686,0.002,66195.285,77.0,1.0,1.0
2008,686,0.002,85952.0316,32.0,1.0,6.0
2008,686,0.002,49290.0276,75.0,1.0,6.0
2008,686,0.002,148073.7606,20.0,1.0,1.0
2008,686,0.002,54993.006,29.0,1.0,1.0
2008,686,0.002,15275.835,67.0,1.0,1.0
2008,686,0.002,75258.9471,74.0,1.0,6.0
2008,686,0.002,91655.01,26.0,1.0,1.0
2008,686,0.002,52956.228,36.0,1.0,1.0
2008,686,0.002,22811.9136,40.0,1.0,1.0
2008,686,0.002,37884.0708,67.0,1.0,6.0
2008,686,0.002,10794.9234,61.0,2.0,3.0
2008,686,0.002,64973.218199999996,18.0,1.0,3.0
2008,686,0.002,86563.065,30.0,1.0,1.0
2008,686,0.002,88701.6819,19.0,2.0,1.0
2008,686,0.002,16294.224,46.0,1.0,6.0
2008,686,0.002,74647.9137,40.0,1.0,1.0
2008,686,0.002,44401.7604,54.0,2.0,6.0
2008,686,0.002,50817.6111,70.0,9.0,6.0
2008,686,0.002,90942.13769999999,80.0,1.0,6.0
2008,686,0.002,24237.658199999998,27.0,1.0,1.0
2008,686,0.002,31570.059,51.0,1.0,6.0
2008,686,0.002,50715.7722,60.0,1.0,6.0
2008,686,0.002,35032.5816,88.0,1.0,6.0
2008,686,0.002,34625.226,25.0,1.0,1.0
2008,686,0.002,29736.9588,47.0,2.0,1.0
2008,686,0.002,70268.841,51.0,1.0,1.0
2008,686,0.002,80860.0866,58.0,2.0,6.0
2008,686,0.002,54687.4893,31.0,1.0,1.0
2008,686,0.002,44809.116,26.0,1.0,1.0
2008,686,0.002,144611.238,57.0,1.0,1.0
2008,686,0.002,107643.7173,51.0,1.0,1.0
2008,686,0.002,89516.3931,39.0,1.0,1.0
2008,686,0.002,39309.8154,58.0,1.0,1.0
2008,686,0.002,117114.735,53.0,1.0,1.0
2008,686,0.002,9471.0177,77.0,1.0,6.0
2008,686,0.002,61103.34,26.0,1.0,1.0
2008,686,0.002,92673.399,57.0,1.0,6.0
2008,686,0.002,94964.77425,59.0,1.0,1.0
2008,686,0.002,17312.613,48.0,1.0,3.0
2008,686,0.002,149295.8274,18.0,2.0,6.0
2008,686,0.002,10693.084499999999,49.0,1.0,6.0
2008,686,0.002,81471.12,45.0,2.0,1.0
2008,686,0.002,50919.45,36.0,1.0,4.0
2008,686,0.002,36662.004,23.0,1.0,1.0
2008,686,0.002,105301.4226,43.0,1.0,6.0
2008,686,0.002,21997.2024,31.0,1.0,1.0
2008,686,0.002,48984.5109,47.0,1.0,1.0
2008,686,0.002,68232.063,27.0,1.0,1.0
2008,686,0.002,67213.674,36.0,1.0,1.0
2008,686,0.002,39717.171,23.0,1.0,6.0
2008,686,0.002,61103.34,26.0,1.0,3.0
2008,686,0.002,148786.6329,50.0,1.0,1.0
2008,686,0.002,23422.947,79.0,1.0,6.0
2008,686,0.002,38495.1042,58.0,2.0,1.0
2008,686,0.002,143776.15902,25.0,1.0,1.0
2008,686,0.002,69902.22096,40.0,6.0,4.0
2008,686,0.002,0.0,34.0,2.0,6.0
2008,686,0.002,117114.735,41.0,1.0,1.0
2008,686,0.002,169459.9296,73.0,1.0,6.0
2008,686,0.002,63751.1514,44.0,1.0,1.0
2008,686,0.002,66500.8017,56.0,1.0,1.0
2008,686,0.002,101838.9,48.0,1.0,6.0
2008,686,0.002,65686.0905,61.0,1.0,6.0
2008,686,0.002,113550.3735,48.0,1.0,1.0
2008,686,0.002,92673.399,25.0,1.0,1.0
2008,686,0.002,12220.668,86.0,1.0,3.0
2008,686,0.002,102348.09449999999,47.0,1.0,1.0
2008,686,0.002,108763.9452,54.0,1.0,1.0
2008,686,0.002,68028.3852,41.0,1.0,1.0
2008,686,0.002,60288.6288,40.0,6.0,3.0
2008,686,0.002,32588.448,22.0,1.0,6.0
2008,686,0.002,60084.951,59.0,1.0,6.0
2008,686,0.002,65380.5738,77.0,1.0,6.0
2008,686,0.002,61408.8567,22.0,1.0,1.0
2008,686,0.002,81471.12,28.0,1.0,6.0
2008,686,0.002,39717.171,23.0,1.0,6.0
2008,686,0.002,104273.868099,50.0,1.0,1.0
2008,686,0.002,45827.505,34.0,1.0,6.0
2008,686,0.002,116096.346,59.0,1.0,1.0
2008,686,0.002,36152.8095,62.0,1.0,1.0
2008,686,0.002,42874.1769,74.0,1.0,6.0
2008,686,0.002,73324.008,21.0,1.0,1.0
2008,686,0.002,32181.0924,87.0,1.0,6.0
2008,686,0.002,39106.1376,42.0,1.0,1.0
2008,686,0.002,37476.7152,77.0,1.0,6.0
2008,686,0.002,192170.0043,20.0,1.0,1.0
2008,686,0.002,24848.6916,26.0,1.0,1.0
2008,686,0.002,26987.3085,39.0,1.0,2.0
2008,686,0.002,40735.56,49.0,1.0,1.0
2008,686,0.002,70268.841,55.0,1.0,1.0
2008,686,0.002,61103.34,29.0,1.0,1.0
2008,686,0.002,43383.371399999996,58.0,1.0,1.0
2008,686,0.002,58048.173,46.0,1.0,1.0
2008,686,0.002,41550.2712,37.0,1.0,1.0
2008,686,0.002,66195.285,53.0,1.0,6.0
2008,686,0.002,120373.57979999999,65.0,1.0,1.0
2008,686,0.002,127298.625,51.0,1.0,1.0
2008,686,0.002,91634.64222,31.0,1.0,1.0
2008,686,0.002,25256.0472,20.0,2.0,6.0
2008,686,0.002,171089.35199999998,40.0,1.0,1.0
2008,686,0.002,67213.674,67.0,1.0,1.0
2008,686,0.002,116911.0572,39.0,2.0,1.0
2008,686,0.002,37578.5541,76.0,1.0,6.0
2008,686,0.002,11915.1513,32.0,1.0,1.0
2008,686,0.002,81776.6367,74.0,1.0,6.0
2008,686,0.002,39411.6543,76.0,1.0,6.0
2008,686,0.002,34319.7093,21.0,2.0,3.0
2008,686,0.002,25256.0472,22.0,2.0,6.0
2008,686,0.002,423649.824,54.0,1.0,1.0
2008,686,0.002,50919.45,21.0,9.0,4.0
2008,686,0.002,42772.337999999996,43.0,1.0,6.0
2008,686,0.002,71694.5856,59.0,1.0,1.0
2008,686,0.002,132390.57,56.0,1.0,1.0
2008,686,0.002,66195.285,68.0,1.0,6.0
2008,686,0.002,109069.4619,34.0,8.0,1.0
2008,686,0.002,25459.725,46.0,3.0,1.0
2008,686,0.002,27292.8252,26.0,2.0,1.0
2008,686,0.002,45827.505,28.0,1.0,4.0
2008,686,0.002,46642.2162,18.0,2.0,3.0
2008,686,0.002,50512.0944,66.0,1.0,1.0
2008,686,0.002,4888.2672,37.0,2.0,6.0
2008,686,0.002,346252.26,50.0,1.0,6.0
2008,686,0.002,61103.34,28.0,1.0,4.0
2008,686,0.002,9165.501,78.0,2.0,6.0
2008,686,0.002,114141.03912,53.0,1.0,1.0
2008,686,0.002,37578.5541,66.0,1.0,6.0
2008,686,0.002,20367.78,42.0,1.0,1.0
2008,686,0.002,51836.0001,69.0,1.0,1.0
2008,686,0.002,71287.23,38.0,1.0,1.0
2008,686,0.002,76409.72667,40.0,1.0,2.0
2008,686,0.002,232905.5643,51.0,1.0,1.0
2008,686,0.002,199604.244,54.0,1.0,1.0
2008,686,0.002,19349.391,34.0,1.0,1.0
2008,686,0.002,32384.7702,34.0,7.0,1.0
2008,686,0.002,12729.8625,25.0,2.0,6.0
2008,686,0.002,30959.0256,38.0,1.0,6.0
2008,686,0.002,94710.177,31.0,1.0,6.0
2008,686,0.002,64158.507,46.0,1.0,6.0
2008,686,0.002,58048.173,39.0,1.0,1.0
2008,686,0.002,31162.7034,70.0,1.0,6.0
2008,686,0.002,82795.0257,52.0,2.0,1.0
2008,686,0.002,17312.613,61.0,1.0,1.0
2008,686,0.002,12933.5403,74.0,2.0,6.0
2008,686,0.002,96746.955,40.0,1.0,6.0
2008,686,0.002,132390.57,62.0,1.0,1.0
2008,686,0.002,32486.609099999998,49.0,1.0,1.0
2008,686,0.002,88599.843,53.0,1.0,1.0
2008,686,0.002,101126.0277,23.0,8.0,1.0
2008,686,0.002,17007.0963,77.0,1.0,6.0
2008,686,0.002,8758.1454,88.0,2.0,6.0
2008,686,0.002,41753.949,66.0,1.0,1.0
2008,686,0.002,346252.26,39.0,1.0,1.0
2008,686,0.002,61103.34,57.0,1.0,1.0
2008,686,0.002,12628.0236,86.0,1.0,6.0
2008,686,0.002,45827.505,54.0,6.0,1.0
2008,686,0.002,35643.615,45.0,1.0,6.0
2008,686,0.002,6619.5285,65.0,2.0,6.0
2008,686,0.002,54483.811499999996,58.0,1.0,1.0
2008,686,0.002,28443.604769999998,62.0,2.0,1.0
2008,686,0.002,229748.5584,41.0,1.0,1.0
2008,686,0.002,7536.0786,60.0,1.0,6.0
2008,686,0.002,63852.9903,48.0,1.0,3.0
2008,686,0.002,54483.811499999996,22.0,1.0,1.0
2008,686,0.002,113448.5346,73.0,1.0,6.0
2008,686,0.002,3055.167,61.0,2.0,6.0
2008,686,0.002,95728.566,49.0,1.0,1.0
2008,686,0.002,84220.7703,50.0,6.0,1.0
2008,686,0.002,159703.76298,48.0,1.0,1.0
2008,686,0.002,26478.114,36.0,1.0,1.0
2008,686,0.002,57029.784,37.0,1.0,1.0
2008,686,0.002,41550.2712,37.0,1.0,1.0
2008,686,0.002,3360.6837,66.0,1.0,6.0
2008,686,0.002,41865.971789999996,38.0,2.0,1.0
2008,686,0.002,74138.71919999999,50.0,1.0,1.0
2008,686,0.002,0.0,56.0,1.0,6.0
2008,686,0.002,85544.67599999999,59.0,1.0,1.0
2008,686,0.002,23524.7859,64.0,1.0,6.0
2008,686,0.002,88155.825396,79.0,1.0,6.0
2008,686,0.002,76379.175,49.0,1.0,1.0
2008,686,0.002,113957.7291,48.0,1.0,1.0
2008,686,0.002,115485.3126,41.0,1.0,1.0
2008,686,0.002,15785.0295,76.0,1.0,6.0
2008,686,0.002,89740.43867999999,21.0,1.0,6.0
2008,686,0.002,46845.894,70.0,1.0,1.0
2008,686,0.002,103875.678,57.0,1.0,1.0
2008,686,0.002,46845.894,28.0,1.0,6.0
2008,686,0.002,54178.294799999996,69.0,1.0,6.0
2008,686,0.002,98783.733,61.0,1.0,1.0
2008,686,0.002,84118.9314,21.0,1.0,1.0
2008,686,0.002,87581.454,36.0,1.0,1.0
2008,686,0.002,116860.13775,54.0,1.0,1.0
2008,686,0.002,53465.4225,72.0,1.0,6.0
2008,686,0.002,160192.5897,22.0,1.0,6.0
2008,686,0.002,65889.7683,61.0,1.0,6.0
2008,686,0.002,25459.725,27.0,2.0,6.0
2008,686,0.002,14257.446,21.0,2.0,1.0
2008,686,0.002,57844.4952,35.0,1.0,1.0
2008,686,0.002,68435.7408,73.0,1.0,6.0
2008,686,0.002,79128.8253,45.0,1.0,1.0
2008,686,0.002,130353.792,33.0,1.0,1.0
2008,686,0.002,25459.725,18.0,1.0,6.0
2008,686,0.002,21997.2024,31.0,1.0,3.0
