YEAR,dma_code,weight,HINCP
2007,553,0.002,18000.0
2007,553,0.002,52400.0
2007,553,0.002,103600.0
2007,553,0.002,35500.0
2007,553,0.002,22070.0
2007,553,0.002,38700.0
2007,553,0.002,52000.0
2007,553,0.002,80450.0
2007,553,0.002,5900.0
2007,553,0.002,107000.0
2007,553,0.002,75000.0
2007,553,0.002,22900.0
2007,553,0.002,19300.0
2007,553,0.002,34620.0
2007,553,0.002,19380.0
2007,553,0.002,25000.0
2007,553,0.002,53400.0
2007,553,0.002,16000.0
2007,553,0.002,13400.0
2007,553,0.002,122000.0
2007,553,0.002,75200.0
2007,553,0.002,75400.0
2007,553,0.002,48515.0
2007,553,0.002,27300.0
2007,553,0.002,59500.0
2007,553,0.002,18600.0
2007,553,0.002,21900.0
2007,553,0.002,32200.0
2007,553,0.002,11200.0
2007,553,0.002,22600.0
2007,553,0.002,30600.0
2007,553,0.002,18200.0
2007,553,0.002,6500.0
2007,553,0.002,63600.0
2007,553,0.002,38500.0
2007,553,0.002,84900.0
2007,553,0.002,132000.0
2007,553,0.002,59800.0
2007,553,0.002,124300.0
2007,553,0.002,17800.0
2007,553,0.002,106000.0
2007,553,0.002,14000.0
2007,553,0.002,65830.0
2007,553,0.002,16000.0
2007,553,0.002,1200.0
2007,553,0.002,77600.0
2007,553,0.002,21000.0
2007,553,0.002,21000.0
2007,553,0.002,36500.0
2007,553,0.002,42500.0
2007,553,0.002,25000.0
2007,553,0.002,43400.0
2007,553,0.002,24300.0
2007,553,0.002,41000.0
2007,553,0.002,23000.0
2007,553,0.002,50000.0
2007,553,0.002,75300.0
2007,553,0.002,89900.0
2007,553,0.002,75000.0
2007,553,0.002,11900.0
2007,553,0.002,77000.0
2007,553,0.002,70000.0
2007,553,0.002,21700.0
2007,553,0.002,125000.0
2007,553,0.002,43000.0
2007,553,0.002,64804.0
2007,553,0.002,30300.0
2007,553,0.002,79500.0
2007,553,0.002,45000.0
2007,553,0.002,102000.0
2007,553,0.002,80000.0
2007,553,0.002,125000.0
2007,553,0.002,50000.0
2007,553,0.002,71200.0
2007,553,0.002,62000.0
2007,553,0.002,49180.0
2007,553,0.002,0.0
2007,553,0.002,4460.0
2007,553,0.002,1620.0
2007,553,0.002,38800.0
2007,553,0.002,0.0
2007,553,0.002,22200.0
2007,553,0.002,153400.0
2007,553,0.002,45000.0
2007,553,0.002,87000.0
2007,553,0.002,7000.0
2007,553,0.002,19500.0
2007,553,0.002,118100.0
2007,553,0.002,30300.0
2007,553,0.002,131000.0
2007,553,0.002,79580.0
2007,553,0.002,59670.0
2007,553,0.002,17300.0
2007,553,0.002,1800.0
2007,553,0.002,107000.0
2007,553,0.002,30460.0
2007,553,0.002,44300.0
2007,553,0.002,8000.0
2007,553,0.002,52900.0
2007,553,0.002,238200.0
2007,553,0.002,40000.0
2007,553,0.002,17500.0
2007,553,0.002,35400.0
2007,553,0.002,34300.0
2007,553,0.002,10500.0
2007,553,0.002,50600.0
2007,553,0.002,100000.0
2007,553,0.002,132000.0
2007,553,0.002,66600.0
2007,553,0.002,38700.0
2007,553,0.002,155800.0
2007,553,0.002,23800.0
2007,553,0.002,32300.0
2007,553,0.002,4320.0
2007,553,0.002,19800.0
2007,553,0.002,2300.0
2007,553,0.002,26000.0
2007,553,0.002,85700.0
2007,553,0.002,26180.0
2007,553,0.002,67100.0
2007,553,0.002,102000.0
2007,553,0.002,70000.0
2007,553,0.002,81700.0
2007,553,0.002,99000.0
2007,553,0.002,37300.0
2007,553,0.002,22600.0
2007,553,0.002,20100.0
2007,553,0.002,13200.0
2007,553,0.002,78000.0
2007,553,0.002,56350.0
2007,553,0.002,29400.0
2007,553,0.002,133500.0
2007,553,0.002,21000.0
2007,553,0.002,50000.0
2007,553,0.002,26700.0
2007,553,0.002,22000.0
2007,553,0.002,22000.0
2007,553,0.002,17400.0
2007,553,0.002,87000.0
2007,553,0.002,7500.0
2007,553,0.002,89700.0
2007,553,0.002,19400.0
2007,553,0.002,39220.0
2007,553,0.002,90000.0
2007,553,0.002,32750.0
2007,553,0.002,42700.0
2007,553,0.002,81000.0
2007,553,0.002,40000.0
2007,553,0.002,24000.0
2007,553,0.002,31100.0
2007,553,0.002,36300.0
2007,553,0.002,23300.0
2007,553,0.002,14800.0
2007,553,0.002,21000.0
2007,554,0.002,44000.0
2007,554,0.002,13500.0
2007,554,0.002,55400.0
2007,554,0.002,26000.0
2007,554,0.002,14500.0
2007,554,0.002,39400.0
2007,554,0.002,26500.0
2007,554,0.002,7200.0
2007,554,0.002,28800.0
2007,554,0.002,23000.0
2007,554,0.002,35420.0
2007,554,0.002,53630.0
2007,554,0.002,16000.0
2007,554,0.002,101000.0
2007,554,0.002,7800.0
2007,554,0.002,48700.0
2007,554,0.002,44000.0
2007,554,0.002,19200.0
2007,554,0.002,16000.0
2007,554,0.002,36100.0
2007,554,0.002,22800.0
2007,554,0.002,8300.0
2007,554,0.002,8000.0
2007,554,0.002,12600.0
2007,554,0.002,40000.0
2007,554,0.002,84000.0
2007,554,0.002,24500.0
2007,554,0.002,45000.0
2007,554,0.002,36500.0
2007,554,0.002,101000.0
2007,554,0.002,3600.0
2007,554,0.002,45000.0
2007,554,0.002,70000.0
2007,554,0.002,7500.0
2007,554,0.002,11710.0
2007,554,0.002,24030.0
2007,554,0.002,84000.0
2007,554,0.002,62000.0
2007,554,0.002,57200.0
2007,554,0.002,52000.0
2007,554,0.002,12900.0
2007,554,0.002,22000.0
2007,554,0.002,18400.0
2007,554,0.002,20200.0
2007,554,0.002,15400.0
2007,554,0.002,39000.0
2007,554,0.002,20300.0
2007,554,0.002,250.0
2007,554,0.002,72100.0
2007,554,0.002,60900.0
2007,554,0.002,35960.0
2007,554,0.002,28000.0
2007,554,0.002,56900.0
2007,554,0.002,8400.0
2007,554,0.002,105000.0
2007,554,0.002,15000.0
2007,554,0.002,89000.0
2007,554,0.002,14500.0
2007,554,0.002,119600.0
2007,554,0.002,40300.0
2007,554,0.002,63000.0
2007,554,0.002,91200.0
2007,554,0.002,36200.0
2007,554,0.002,91200.0
2007,554,0.002,43500.0
2007,554,0.002,89000.0
2007,554,0.002,36000.0
2007,554,0.002,18500.0
2007,554,0.002,39800.0
2007,554,0.002,42000.0
2007,554,0.002,0.0
2007,554,0.002,35500.0
2007,554,0.002,15500.0
2007,554,0.002,47000.0
2007,554,0.002,32000.0
2007,554,0.002,22200.0
2007,554,0.002,418100.0
2007,554,0.002,68000.0
2007,554,0.002,22200.0
2007,554,0.002,12600.0
2007,554,0.002,24100.0
2007,554,0.002,65000.0
2007,554,0.002,22200.0
2007,554,0.002,91600.0
2007,554,0.002,112000.0
2007,554,0.002,24100.0
2007,554,0.002,143000.0
2007,554,0.002,39000.0
2007,554,0.002,36000.0
2007,554,0.002,76040.0
2007,554,0.002,39640.0
2007,554,0.002,68500.0
2007,554,0.002,179600.0
2007,554,0.002,0.0
2007,554,0.002,18100.0
2007,554,0.002,44000.0
2007,554,0.002,0.0
2007,554,0.002,89000.0
2007,554,0.002,21700.0
2007,554,0.002,620000.0
2007,554,0.002,42000.0
2007,554,0.002,23540.0
2007,554,0.002,17400.0
2007,554,0.002,45000.0
2007,554,0.002,20300.0
2007,554,0.002,65000.0
2007,554,0.002,68000.0
2007,554,0.002,13000.0
2007,554,0.002,1700.0
2007,554,0.002,25300.0
2007,554,0.002,32000.0
2007,554,0.002,35500.0
2007,554,0.002,120590.0
2007,554,0.002,74000.0
2007,554,0.002,129000.0
2007,554,0.002,91000.0
2007,554,0.002,37600.0
2007,554,0.002,13800.0
2007,554,0.002,17600.0
2007,554,0.002,63000.0
2007,554,0.002,70000.0
2007,554,0.002,168800.0
2007,554,0.002,23600.0
2007,554,0.002,69820.0
2007,554,0.002,53000.0
2007,554,0.002,23000.0
2007,554,0.002,21000.0
2007,554,0.002,11600.0
2007,554,0.002,63000.0
2007,554,0.002,51700.0
2007,554,0.002,46670.0
2007,554,0.002,29300.0
2007,554,0.002,14000.0
2007,554,0.002,21900.0
2007,554,0.002,22800.0
2007,554,0.002,67500.0
2007,554,0.002,1200.0
2007,554,0.002,30000.0
2007,554,0.002,77600.0
2007,554,0.002,123000.0
2007,554,0.002,53000.0
2007,554,0.002,21500.0
2007,554,0.002,86500.0
2007,554,0.002,15000.0
2007,554,0.002,23400.0
2007,554,0.002,18600.0
2007,554,0.002,23300.0
2007,554,0.002,10200.0
2007,554,0.002,13400.0
2007,554,0.002,12000.0
2007,554,0.002,87000.0
2007,554,0.002,19150.0
2007,554,0.002,91000.0
2007,554,0.002,16600.0
2007,554,0.002,19400.0
2007,554,0.002,145000.0
2007,554,0.002,44000.0
2007,554,0.002,50400.0
2007,554,0.002,27300.0
2007,554,0.002,9500.0
2007,554,0.002,40000.0
2007,554,0.002,25200.0
2007,554,0.002,84000.0
2007,554,0.002,40300.0
2007,554,0.002,40500.0
2007,554,0.002,27000.0
2007,554,0.002,11700.0
2007,554,0.002,30700.0
2007,554,0.002,72400.0
2007,554,0.002,53000.0
2007,554,0.002,41350.0
2007,554,0.002,14000.0
2007,554,0.002,88700.0
2007,554,0.002,67000.0
2007,554,0.002,30100.0
2007,554,0.002,32300.0
2007,554,0.002,10820.0
2007,554,0.002,146800.0
2007,554,0.002,129000.0
2007,554,0.002,12000.0
2007,554,0.002,85020.0
2007,554,0.002,60000.0
2007,554,0.002,50000.0
2007,554,0.002,129000.0
2007,554,0.002,16100.0
2007,554,0.002,42600.0
2007,554,0.002,23500.0
2007,554,0.002,6500.0
2007,554,0.002,28000.0
2007,554,0.002,68200.0
2007,554,0.002,40900.0
2007,554,0.002,129000.0
2007,554,0.002,36000.0
2007,554,0.002,40000.0
2007,554,0.002,48600.0
2007,554,0.002,79800.0
2007,554,0.002,24300.0
2007,554,0.002,23000.0
2007,554,0.002,49500.0
2007,554,0.002,60100.0
2007,554,0.002,46100.0
2007,554,0.002,7700.0
2007,554,0.002,20000.0
2007,554,0.002,41500.0
2007,554,0.002,27504.0
2007,554,0.002,41900.0
2007,554,0.002,41400.0
2007,554,0.002,114800.0
2007,554,0.002,52160.0
2007,554,0.002,46000.0
2007,554,0.002,25800.0
2007,554,0.002,19000.0
2007,554,0.002,22400.0
2007,554,0.002,49000.0
2007,554,0.002,110000.0
2007,554,0.002,15630.0
2007,554,0.002,23400.0
2007,554,0.002,81500.0
2007,554,0.002,16100.0
2007,554,0.002,36000.0
2007,554,0.002,14400.0
2007,554,0.002,41100.0
2007,554,0.002,14000.0
2007,554,0.002,8900.0
2007,554,0.002,73000.0
2007,554,0.002,18000.0
2007,554,0.002,83300.0
2007,554,0.002,7590.0
2007,554,0.002,10500.0
2007,554,0.002,73700.0
2007,554,0.002,35000.0
2007,554,0.002,89010.0
2007,554,0.002,26000.0
2007,554,0.002,19900.0
2007,554,0.002,65240.0
2007,554,0.002,26300.0
2007,554,0.002,47000.0
2007,554,0.002,6400.0
2007,554,0.002,46700.0
2007,554,0.002,47000.0
2007,554,0.002,24030.0
2007,554,0.002,21500.0
2007,554,0.002,64000.0
2007,554,0.002,113300.0
2007,554,0.002,15600.0
2007,554,0.002,28000.0
2007,554,0.002,19300.0
2007,554,0.002,37800.0
2007,554,0.002,28000.0
2007,554,0.002,46000.0
2007,554,0.002,1200.0
2007,554,0.002,11600.0
2007,554,0.002,6800.0
2007,554,0.002,17400.0
2007,554,0.002,14400.0
2007,554,0.002,40300.0
2007,554,0.002,78000.0
2007,554,0.002,83000.0
2007,554,0.002,19900.0
2007,554,0.002,150000.0
2007,554,0.002,103700.0
2007,554,0.002,50800.0
2007,554,0.002,91000.0
2007,554,0.002,71500.0
2007,554,0.002,30000.0
2007,554,0.002,8000.0
2007,554,0.002,48700.0
2007,554,0.002,40200.0
2007,554,0.002,31000.0
2007,554,0.002,99900.0
2007,554,0.002,65000.0
2007,554,0.002,41350.0
2007,554,0.002,76040.0
2007,554,0.002,47000.0
2007,554,0.002,17400.0
2007,554,0.002,87000.0
2007,554,0.002,9600.0
2007,554,0.002,22100.0
2007,554,0.002,10100.0
2007,554,0.002,44600.0
2007,554,0.002,41600.0
2007,554,0.002,0.0
2007,554,0.002,45400.0
2007,554,0.002,42000.0
2007,554,0.002,19400.0
2007,554,0.002,54400.0
2007,554,0.002,20600.0
2007,554,0.002,12000.0
2007,554,0.002,52000.0
2007,554,0.002,92000.0
2007,554,0.002,59590.0
2007,554,0.002,367750.0
2007,554,0.002,53000.0
2007,554,0.002,61100.0
2007,554,0.002,28700.0
2007,554,0.002,84200.0
2007,554,0.002,25500.0
2007,554,0.002,18200.0
2007,554,0.002,11400.0
2007,554,0.002,21700.0
2007,554,0.002,26500.0
2007,554,0.002,88200.0
2007,554,0.002,32000.0
2007,554,0.002,16400.0
2007,554,0.002,35260.0
2007,554,0.002,29230.0
2007,554,0.002,73000.0
2007,554,0.002,20000.0
2007,554,0.002,46440.0
2007,554,0.002,42200.0
2007,554,0.002,81000.0
2007,554,0.002,9800.0
2007,554,0.002,89000.0
2007,554,0.002,35000.0
2007,554,0.002,60000.0
2007,554,0.002,19000.0
2007,554,0.002,10600.0
2007,554,0.002,91160.0
2007,554,0.002,15000.0
2007,554,0.002,5200.0
2007,554,0.002,23600.0
2007,554,0.002,49500.0
2007,554,0.002,84300.0
2007,554,0.002,50000.0
2007,554,0.002,142450.0
2007,554,0.002,710.0
2007,554,0.002,22200.0
2007,554,0.002,76040.0
2007,554,0.002,91500.0
2007,554,0.002,29600.0
2007,554,0.002,70550.0
2007,554,0.002,66000.0
2007,554,0.002,63200.0
2007,554,0.002,16700.0
2007,554,0.002,44880.0
2007,554,0.002,14500.0
2007,554,0.002,12340.0
2007,554,0.002,20940.0
2007,554,0.002,10500.0
2007,554,0.002,23000.0
2007,554,0.002,92000.0
2007,554,0.002,46100.0
2007,554,0.002,85080.0
2007,554,0.002,55000.0
2007,554,0.002,76600.0
2007,554,0.002,32000.0
2007,554,0.002,30.0
2007,554,0.002,32000.0
2007,554,0.002,47400.0
2007,554,0.002,35000.0
2007,554,0.002,16200.0
2007,554,0.002,115020.0
2007,554,0.002,78000.0
2007,554,0.002,105000.0
2007,554,0.002,50400.0
2007,554,0.002,7200.0
2007,554,0.002,74700.0
2007,554,0.002,33000.0
2007,554,0.002,17000.0
2007,554,0.002,9600.0
2007,554,0.002,12400.0
2007,554,0.002,7030.0
2007,554,0.002,60720.0
2007,554,0.002,50000.0
2007,554,0.002,90000.0
2007,554,0.002,94000.0
2007,554,0.002,55000.0
2007,554,0.002,89010.0
2007,554,0.002,10200.0
2007,554,0.002,11700.0
2007,554,0.002,49600.0
2007,554,0.002,168800.0
2007,554,0.002,87000.0
2007,554,0.002,32300.0
2007,554,0.002,11900.0
2007,554,0.002,77700.0
2007,554,0.002,9400.0
2007,554,0.002,12600.0
2007,554,0.002,1700.0
2007,554,0.002,36200.0
2007,554,0.002,19200.0
2007,554,0.002,50400.0
2007,554,0.002,19200.0
2007,554,0.002,37900.0
2007,554,0.002,15000.0
2007,554,0.002,72000.0
2007,554,0.002,52000.0
2007,554,0.002,34400.0
2007,554,0.002,40900.0
2007,554,0.002,10000.0
2007,554,0.002,56900.0
2007,554,0.002,26000.0
2007,554,0.002,71700.0
2007,554,0.002,18000.0
2007,554,0.002,6400.0
2007,554,0.002,42000.0
2007,554,0.002,12400.0
2007,554,0.002,103700.0
2007,554,0.002,30500.0
2007,554,0.002,52000.0
2007,554,0.002,0.0
2007,554,0.002,69610.0
2007,554,0.002,34000.0
2007,554,0.002,15000.0
2007,554,0.002,15400.0
2007,554,0.002,78570.0
2007,554,0.002,13400.0
2007,554,0.002,10900.0
2007,554,0.002,68000.0
2007,554,0.002,104400.0
2007,554,0.002,27000.0
2007,554,0.002,28900.0
2007,554,0.002,10700.0
2007,554,0.002,74000.0
2007,554,0.002,14700.0
2007,554,0.002,28700.0
2007,554,0.002,82000.0
2007,554,0.002,50050.0
2007,554,0.002,138000.0
2007,554,0.002,44500.0
2007,554,0.002,7030.0
2007,554,0.002,10800.0
2007,554,0.002,57200.0
2007,554,0.002,15800.0
2007,554,0.002,27600.0
2007,554,0.002,60000.0
2007,554,0.002,21200.0
2007,554,0.002,22100.0
2007,554,0.002,25800.0
2007,554,0.002,123000.0
2007,554,0.002,25200.0
2007,554,0.002,75000.0
2007,554,0.002,81000.0
2007,554,0.002,98140.0
2007,554,0.002,10700.0
2007,554,0.002,21300.0
2007,554,0.002,70800.0
2007,554,0.002,27100.0
2007,554,0.002,49700.0
2007,554,0.002,32000.0
2007,554,0.002,40000.0
2007,554,0.002,24000.0
2007,554,0.002,23000.0
2007,554,0.002,32900.0
2007,554,0.002,57700.0
2007,554,0.002,73700.0
2007,554,0.002,13200.0
2007,554,0.002,20000.0
2007,554,0.002,21500.0
2007,554,0.002,126000.0
2007,554,0.002,6000.0
2007,554,0.002,68000.0
2007,554,0.002,101200.0
2007,554,0.002,9600.0
2007,554,0.002,17600.0
2007,554,0.002,115020.0
2007,554,0.002,50400.0
2007,554,0.002,28300.0
2007,554,0.002,21110.0
2007,554,0.002,26000.0
2007,554,0.002,42000.0
2007,554,0.002,13000.0
2007,554,0.002,14500.0
2007,554,0.002,35000.0
2007,554,0.002,31000.0
2007,554,0.002,61790.0
2007,554,0.002,11400.0
2007,554,0.002,10900.0
2007,554,0.002,23300.0
2007,554,0.002,39700.0
2007,554,0.002,23100.0
2007,554,0.002,77700.0
2007,554,0.002,46700.0
2007,554,0.002,30700.0
2007,554,0.002,42900.0
2007,554,0.002,66500.0
2007,554,0.002,153000.0
2007,554,0.002,85000.0
2007,554,0.002,55630.0
2007,554,0.002,81000.0
2007,554,0.002,19400.0
2007,554,0.002,18400.0
2007,554,0.002,19200.0
2007,554,0.002,24400.0
2007,554,0.002,70900.0
2007,554,0.002,50100.0
2007,554,0.002,70200.0
2007,554,0.002,30600.0
2007,554,0.002,62000.0
2007,554,0.002,33300.0
2007,554,0.002,68700.0
2007,554,0.002,81000.0
2007,554,0.002,22100.0
2007,554,0.002,11700.0
2007,554,0.002,67000.0
2007,554,0.002,79800.0
2007,554,0.002,21500.0
2007,554,0.002,10500.0
2007,554,0.002,0.0
2007,554,0.002,17000.0
2007,555,0.002,20000.0
2007,555,0.002,49000.0
2007,555,0.002,53440.0
2007,555,0.002,28500.0
2007,555,0.002,70000.0
2007,555,0.002,45000.0
2007,555,0.002,45500.0
2007,555,0.002,41910.0
2007,555,0.002,66100.0
2007,555,0.002,19100.0
2007,555,0.002,65000.0
2007,555,0.002,23500.0
2007,555,0.002,36700.0
2007,555,0.002,20080.0
2007,555,0.002,78000.0
2007,555,0.002,56780.0
2007,555,0.002,32960.0
2007,555,0.002,15300.0
2007,555,0.002,32000.0
2007,555,0.002,71200.0
2007,555,0.002,54000.0
2007,555,0.002,34000.0
2007,555,0.002,54000.0
2007,555,0.002,79980.0
2007,555,0.002,53000.0
2007,555,0.002,22200.0
2007,555,0.002,56000.0
2007,555,0.002,12600.0
2007,555,0.002,46800.0
2007,555,0.002,20080.0
2007,555,0.002,7900.0
2007,555,0.002,10100.0
2007,555,0.002,43500.0
2007,555,0.002,91000.0
2007,555,0.002,68600.0
2007,555,0.002,38000.0
2007,555,0.002,87000.0
2007,555,0.002,40800.0
2007,555,0.002,64000.0
2007,555,0.002,40000.0
2007,555,0.002,7600.0
2007,555,0.002,34800.0
2007,555,0.002,15200.0
2007,555,0.002,26000.0
2007,555,0.002,10500.0
2007,555,0.002,40000.0
2007,555,0.002,82400.0
2007,555,0.002,105000.0
2007,555,0.002,31500.0
2007,555,0.002,63800.0
2007,555,0.002,54200.0
2007,555,0.002,95580.0
2007,555,0.002,52915.0
2007,555,0.002,8500.0
2007,555,0.002,37900.0
2007,555,0.002,14900.0
2007,555,0.002,38000.0
2007,555,0.002,79800.0
2007,555,0.002,44700.0
2007,555,0.002,21700.0
2007,555,0.002,63100.0
2007,555,0.002,95000.0
2007,555,0.002,178900.0
2007,555,0.002,27000.0
2007,555,0.002,12700.0
2007,555,0.002,75000.0
2007,555,0.002,40600.0
2007,555,0.002,32000.0
2007,555,0.002,94000.0
2007,555,0.002,55200.0
2007,555,0.002,35600.0
2007,555,0.002,119000.0
2007,555,0.002,2300.0
2007,555,0.002,104000.0
2007,555,0.002,32400.0
2007,555,0.002,76000.0
2007,555,0.002,65000.0
2007,555,0.002,3800.0
2007,555,0.002,77800.0
2007,555,0.002,50000.0
2007,555,0.002,252000.0
2007,555,0.002,19000.0
2007,555,0.002,77800.0
2007,555,0.002,108000.0
2007,555,0.002,71400.0
2007,555,0.002,14900.0
2007,555,0.002,22500.0
2007,555,0.002,119000.0
2007,555,0.002,110300.0
2007,555,0.002,120200.0
2007,555,0.002,50000.0
2007,555,0.002,48000.0
2007,555,0.002,137290.0
2007,555,0.002,30000.0
2007,555,0.002,9600.0
2007,555,0.002,73300.0
2007,555,0.002,35600.0
2007,555,0.002,30200.0
2007,555,0.002,36000.0
2007,555,0.002,30000.0
2007,555,0.002,49000.0
2007,555,0.002,464500.0
2007,555,0.002,57000.0
2007,555,0.002,67000.0
2007,555,0.002,82400.0
2007,555,0.002,8900.0
2007,555,0.002,13000.0
2007,555,0.002,87000.0
2007,555,0.002,95500.0
2007,555,0.002,370000.0
2007,555,0.002,31000.0
2007,555,0.002,21000.0
2007,555,0.002,52000.0
2007,555,0.002,104000.0
2007,555,0.002,20800.0
2007,555,0.002,64000.0
2007,555,0.002,135000.0
2007,555,0.002,96000.0
2007,555,0.002,66000.0
2007,555,0.002,39200.0
2007,555,0.002,49000.0
2007,555,0.002,30000.0
2007,555,0.002,79800.0
2007,555,0.002,35650.0
2007,555,0.002,49000.0
2007,555,0.002,19100.0
2007,555,0.002,50000.0
2007,555,0.002,63500.0
2007,555,0.002,80000.0
2007,555,0.002,36800.0
2007,555,0.002,43000.0
2007,555,0.002,16800.0
2007,555,0.002,135300.0
2007,555,0.002,28300.0
2007,555,0.002,54000.0
2007,555,0.002,21100.0
2007,555,0.002,65000.0
2007,555,0.002,24800.0
2007,555,0.002,25000.0
2007,555,0.002,67000.0
2007,555,0.002,33000.0
2007,555,0.002,8600.0
2007,555,0.002,57500.0
2007,555,0.002,14600.0
2007,555,0.002,37000.0
2007,555,0.002,74000.0
2007,555,0.002,18000.0
2007,555,0.002,7800.0
2007,555,0.002,112000.0
2007,555,0.002,35400.0
2007,555,0.002,17000.0
2007,555,0.002,71000.0
2007,555,0.002,71200.0
2007,555,0.002,25600.0
2007,555,0.002,22100.0
2007,555,0.002,101127.0
2007,555,0.002,113000.0
2007,555,0.002,72460.0
2007,555,0.002,123000.0
2007,555,0.002,33000.0
2007,555,0.002,49500.0
2007,555,0.002,852000.0
2007,555,0.002,54200.0
2007,555,0.002,94000.0
2007,555,0.002,21700.0
2007,555,0.002,28300.0
2007,555,0.002,26300.0
2007,555,0.002,155000.0
2007,555,0.002,45000.0
2007,555,0.002,157000.0
2007,555,0.002,82000.0
2007,555,0.002,130310.0
2007,555,0.002,39500.0
2007,555,0.002,46820.0
2007,555,0.002,147000.0
2007,555,0.002,24920.0
2007,555,0.002,59900.0
2007,555,0.002,13200.0
2007,555,0.002,47100.0
2007,555,0.002,12950.0
2007,555,0.002,23000.0
2007,555,0.002,203200.0
2007,555,0.002,351000.0
2007,555,0.002,47100.0
2007,555,0.002,72100.0
2007,555,0.002,70000.0
2007,555,0.002,51500.0
2007,555,0.002,160000.0
2007,555,0.002,35900.0
2007,555,0.002,199000.0
2007,555,0.002,96960.0
2007,555,0.002,62700.0
2007,555,0.002,40100.0
2007,555,0.002,20800.0
2007,555,0.002,72190.0
2007,555,0.002,24000.0
2007,555,0.002,34300.0
2007,555,0.002,16300.0
2007,555,0.002,60000.0
2007,555,0.002,35000.0
2007,555,0.002,96000.0
2007,555,0.002,71050.0
2007,555,0.002,36500.0
2007,555,0.002,136000.0
2007,555,0.002,53400.0
2007,555,0.002,40000.0
2007,555,0.002,69000.0
2007,555,0.002,151000.0
2007,555,0.002,17300.0
2007,555,0.002,34130.0
2007,555,0.002,43000.0
2007,555,0.002,60000.0
2007,555,0.002,58200.0
2007,555,0.002,36200.0
2007,555,0.002,8700.0
2007,555,0.002,29000.0
2007,555,0.002,39400.0
2007,555,0.002,21700.0
2007,555,0.002,38200.0
2007,555,0.002,28300.0
2007,555,0.002,47500.0
2007,555,0.002,1200.0
2007,555,0.002,113000.0
2007,555,0.002,32000.0
2007,555,0.002,95300.0
2007,555,0.002,48000.0
2007,555,0.002,79100.0
2007,555,0.002,179000.0
2007,555,0.002,18080.0
2007,555,0.002,38900.0
2007,555,0.002,21400.0
2007,555,0.002,82200.0
2007,555,0.002,39100.0
2007,555,0.002,78000.0
2007,555,0.002,17400.0
2007,555,0.002,71540.0
2007,555,0.002,23800.0
2007,555,0.002,144000.0
2007,555,0.002,8900.0
2007,555,0.002,104000.0
2007,555,0.002,51120.0
2007,555,0.002,65000.0
2007,555,0.002,65300.0
2007,555,0.002,21000.0
2007,555,0.002,85000.0
2007,555,0.002,50400.0
2007,555,0.002,65000.0
2007,555,0.002,128000.0
2007,555,0.002,14600.0
2007,555,0.002,34130.0
2007,555,0.002,6100.0
2007,555,0.002,60000.0
2007,555,0.002,53000.0
2007,555,0.002,14600.0
2007,555,0.002,20000.0
2007,555,0.002,94000.0
2007,555,0.002,48700.0
2007,555,0.002,54000.0
2007,555,0.002,5500.0
2007,555,0.002,109900.0
2007,555,0.002,40000.0
2007,555,0.002,61600.0
2007,555,0.002,53000.0
2007,555,0.002,106530.0
2007,555,0.002,165080.0
2007,555,0.002,65000.0
2007,555,0.002,21100.0
2007,555,0.002,27000.0
2007,555,0.002,73600.0
2007,555,0.002,49400.0
2007,555,0.002,4700.0
2007,555,0.002,82000.0
2007,555,0.002,80400.0
2007,555,0.002,8500.0
2007,555,0.002,14600.0
2007,555,0.002,29100.0
2007,555,0.002,13230.0
2007,555,0.002,11400.0
2007,555,0.002,28000.0
2007,555,0.002,8600.0
2007,555,0.002,17700.0
2007,555,0.002,118300.0
2007,555,0.002,14400.0
2007,555,0.002,326000.0
2007,555,0.002,22100.0
2007,555,0.002,14000.0
2007,555,0.002,60200.0
2007,555,0.002,28000.0
2007,555,0.002,160300.0
2007,555,0.002,70000.0
2007,555,0.002,12000.0
2007,555,0.002,11400.0
2007,555,0.002,34600.0
2007,555,0.002,13700.0
2007,555,0.002,20400.0
2007,555,0.002,36000.0
2007,555,0.002,40040.0
2007,555,0.002,102100.0
2007,555,0.002,408400.0
2007,555,0.002,26000.0
2007,555,0.002,10000.0
2007,555,0.002,113000.0
2007,555,0.002,54780.0
2007,555,0.002,7700.0
2007,555,0.002,41700.0
2007,555,0.002,60000.0
2007,555,0.002,30400.0
2007,555,0.002,58500.0
2007,555,0.002,65000.0
2007,555,0.002,27800.0
2007,555,0.002,55100.0
2007,555,0.002,47800.0
2007,555,0.002,67000.0
2007,555,0.002,35800.0
2007,555,0.002,76350.0
2007,555,0.002,92000.0
2007,555,0.002,120200.0
2007,555,0.002,6000.0
2007,555,0.002,377000.0
2007,555,0.002,84600.0
2007,555,0.002,8500.0
2007,555,0.002,60000.0
2007,555,0.002,74400.0
2007,555,0.002,36000.0
2007,555,0.002,55880.0
2007,555,0.002,55600.0
2007,555,0.002,31600.0
2007,555,0.002,80400.0
2007,555,0.002,233000.0
2007,555,0.002,12710.0
2007,555,0.002,8400.0
2007,555,0.002,62500.0
2007,555,0.002,60000.0
2007,555,0.002,10200.0
2007,555,0.002,61200.0
2007,555,0.002,50000.0
2007,555,0.002,13200.0
2007,555,0.002,27600.0
2007,555,0.002,18080.0
2007,555,0.002,35305.0
2007,555,0.002,45000.0
2007,555,0.002,159800.0
2007,555,0.002,19500.0
2007,555,0.002,50780.0
2007,555,0.002,53500.0
