,store_code_uc,parent_code,channel_code,upc,year,month,sales,dma_code,volume
291,7303411,248.0,F,2370002084,2012,6,5151.535649648329,548.0,827.521905
292,5036867,69.0,F,2370002084,2012,6,56.27792293814658,556.0,8.50485
293,6754122,248.0,F,2370002084,2012,6,14706.59214669814,561.0,2454.49971
294,259161,248.0,F,2370002084,2012,6,3273.2788567967295,571.0,533.254095
295,7787144,32.0,F,2370002084,2012,6,15.089282022677555,576.0,1.7009699999999999
296,5511270,248.0,F,2370002084,2012,6,2293.9580142323016,592.0,362.30661
297,3513192,,,2370002084,2012,6,2701.434727076229,602.0,357.20369999999997
298,1221815,248.0,F,2370002084,2012,6,1022.2752505251048,606.0,178.60184999999998
299,6348247,185.0,F,2370002084,2012,6,1405.5977810073305,618.0,210.92028
300,4069245,248.0,F,2370002084,2012,6,7914.979960606236,622.0,1274.02653
301,8244738,50.0,F,2370002084,2012,6,2641.521401397951,623.0,379.31631
302,6048908,248.0,F,2370002084,2012,6,5464.520219062391,630.0,915.12186
303,7390722,185.0,F,2370002084,2012,6,588.6802935793412,635.0,88.45044
304,2059335,248.0,F,2370002084,2012,6,1290.0769573118125,642.0,202.41543
305,3713396,295.0,F,2370002084,2012,6,120.23268335090944,652.0,14.458245
306,3350334,248.0,F,2370002084,2012,6,3132.923983214078,656.0,494.131785
307,4125185,248.0,F,2370002084,2012,6,9042.587464549973,686.0,1445.8245
308,6105414,248.0,F,2370002084,2012,6,2864.149688161828,698.0,484.77645
309,6160335,248.0,F,2370002084,2012,6,795.964347998501,710.0,125.87178
310,6298809,248.0,F,2370002084,2012,6,482.790926494043,711.0,80.796075
311,202424,248.0,F,2370002084,2012,6,2033.0494087450652,716.0,321.48333
312,2796802,295.0,F,2370002084,2012,6,162.66774806299514,722.0,19.561155
313,5019003,295.0,F,2370002084,2012,6,42.4350647120857,740.0,5.10291
314,6206680,248.0,F,2370002084,2012,6,1954.6002503943735,746.0,312.97848
315,370339,32.0,F,2370002084,2012,6,3771.8200476298293,751.0,551.11428
316,2540100,32.0,F,2370002084,2012,6,1309.4720669955293,752.0,209.21931
317,3537009,32.0,F,2370002084,2012,6,2470.987963769946,753.0,404.83086
318,569260,32.0,F,2370002084,2012,6,181.1374825037694,754.0,27.215519999999998
319,2701703,32.0,F,2370002084,2012,6,105.62497415874289,759.0,17.0097
320,5836450,32.0,F,2370002084,2012,6,256.60277782619687,762.0,35.72037
321,7281318,32.0,F,2370002084,2012,6,173.60228409695046,764.0,24.664065
322,7600494,32.0,F,2370002084,2012,6,60.38545590426969,766.0,7.654365
323,5661249,32.0,F,2370002084,2012,6,279.189487837614,767.0,39.972795
324,5707948,236.0,F,2370002084,2012,6,22.652808243055983,771.0,5.9533949999999995
325,3608798,32.0,F,2370002084,2012,6,188.6726809105884,773.0,26.365035
326,4670023,32.0,F,2370002084,2012,6,1051.6134227681964,789.0,164.143605
327,4279851,32.0,F,2370002084,2012,6,366.9112838267721,790.0,46.776675
328,318461,236.0,F,2370002084,2012,6,135.84130862217728,800.0,17.860185
329,6635110,32.0,F,2370002084,2012,6,452.7917719345646,801.0,62.93589
330,7834388,32.0,F,2370002084,2012,6,203.79973335134525,802.0,27.215519999999998
331,5205542,236.0,F,2370002084,2012,6,3822.762899014268,803.0,593.63853
332,48994,32.0,F,2370002084,2012,6,5852.620707431616,807.0,872.59761
333,5472867,32.0,F,2370002084,2012,6,739.5636712015969,810.0,107.16111
334,8046425,32.0,F,2370002084,2012,6,250.48397009735143,811.0,36.570855
335,898115,32.0,F,2370002084,2012,6,83.03826414732566,813.0,13.607759999999999
336,4574598,32.0,F,2370002084,2012,6,6703.333276436056,819.0,1004.422785
337,6126280,32.0,F,2370002084,2012,6,1720.782477274511,820.0,263.65035
338,1700670,32.0,F,2370002084,2012,6,135.8413086221773,821.0,18.71067
339,6131636,236.0,F,2370002084,2012,6,1577.859215262466,825.0,245.790165
340,8043604,32.0,F,2370002084,2012,6,490.51497699125855,828.0,65.487345
341,1711551,236.0,F,2370002084,2012,6,354.70199618264064,839.0,56.13201
