,store_code_uc,upc,units,prmult,price,feature,display,year,month,dma_code,sales,module,upc_ver_uc,brand_code_uc,brand_descr,multi,size1_units,size1_amount,conversion,volume,prices,total_sales,market_size,shares
120,5738349,2370002084,353,1,5.511266666666673,0.0,0.0,2012,5,820.0,1691.4814547353328,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,300.221205,5.634117199467416,1731.6196771751213,1940.3815275,0.1547227701073855
121,938012,2370002084,29,1,6.558181818181819,0.0,0.0,2012,5,821.0,184.53964989230468,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,24.664065,7.482126319903255,184.53964989230468,105.88538249999999,0.23293172690763056
122,6005497,2370002084,362,1,5.636230769230775,0.0,0.0,2012,5,825.0,1744.150496442793,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,307.87557,5.665114956808015,1744.150496442793,1137.94893,0.27055306427503734
123,4333442,2370002084,116,1,5.854722222222225,0.0,0.0,2012,5,828.0,571.986170093336,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,98.65626,5.797768637219129,685.0558349977157,460.5376275,0.21421975992613113
124,7682304,2370002084,85,1,5.550606060606062,0.0,0.0,2012,5,839.0,409.3495248351936,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,72.291225,5.662506408422234,409.3495248351936,357.20369999999997,0.20238095238095238
125,6955368,2370002084,80,1,5.515666666666667,,,2012,5,855.0,380.8746759349913,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,68.0388,5.5979040773057624,380.8746759349913,265.35132,0.2564102564102564
126,7223518,2370002084,571,1,5.695958904109595,0.0,0.0,2012,5,862.0,2704.1866272436523,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,485.626935,5.568444483508008,3163.027702369297,2096.0202825,0.2316899979711909
127,6629572,2370002084,44,1,5.427499999999999,0.0,0.0,2012,5,866.0,190.98892030546315,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,37.42134,5.103743487150998,390.6805841655245,187.53194249999999,0.19954648526077098
128,371797,2370002084,59,1,5.757692307692308,0.0,0.0,2012,5,868.0,290.773465309053,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,50.178615,5.794768654117954,290.773465309053,310.0017825,0.16186556927297668
129,3049089,2370002084,213,1,5.707042253521131,0.0,0.0,2012,5,881.0,1092.6798971346525,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,181.153305,6.031796643923513,1106.059304614582,1077.9897375,0.1680473372781065
130,366762,2580002770,151,1,7.490000000000001,,,2012,5,500.0,1066.3830913125776,2613,1,,,,,,,,,2611.1530729064684,0.0,
131,5696405,2580002770,4754,1,7.490000000000007,0.0,0.0,2012,5,501.0,33573.412027152284,2613,1,,,,,,,,,80574.20505450037,51.0291,
132,876154,2580002770,2289,1,7.490000000000006,0.0,0.0,2012,5,504.0,16165.237721950258,2613,1,,,,,,,,,43691.50643221721,237.28531500000003,
133,938062,2580002770,2352,1,7.490000000000006,0.0,0.0,2012,5,506.0,16610.152521636966,2613,1,,,,,,,,,41072.150339925596,0.0,
134,6829637,2580002770,389,1,7.490000000000001,0.0,0.0,2012,5,510.0,2747.172334573461,2613,1,,,,,,,,,7400.320937667254,0.0,
135,942898,2580002770,1025,1,7.490000000000004,0.0,0.0,2012,5,511.0,7238.693169505908,2613,1,,,,,,,,,24296.890838457013,3427.8797925,
136,2711828,2580002770,932,1,7.490000000000001,0.0,0.0,2012,5,512.0,6581.914179492201,2613,1,,,,,,,,,18613.05642151296,1167.2906625,
137,7541706,2580002770,280,1,7.489999999999999,0.0,0.0,2012,5,514.0,1977.3991097186874,2613,1,,,,,,,,,5161.132364467073,0.0,
138,26549,2580002770,225,1,7.489999999999999,0.0,0.0,2012,5,517.0,1588.9814274525163,2613,1,,,,,,,,,3689.491829253966,0.0,
139,3375186,2580002770,104,1,7.49,,,2012,5,518.0,734.4625264669409,2613,1,,,,,,,,,1148.9130093335943,0.0,
140,4948353,2580002770,649,1,7.490000000000001,0.0,0.0,2012,5,521.0,4583.328650740816,2613,1,,,,,,,,,9811.056332354288,0.0,
141,3885582,2580002770,106,1,7.49,,,2012,5,523.0,748.5868058220743,2613,1,,,,,,,,,1690.5197214281052,0.0,
142,1035403,2580002770,192,1,7.489999999999998,0.0,0.0,2012,5,524.0,1355.930818092814,2613,1,,,,,,,,,4219.406881535149,0.0,
143,365956,2580002770,88,1,7.490000000000001,,,2012,5,526.0,621.468291625873,2613,1,,,,,,,,,1384.4339532667582,0.0,
144,6117939,2580002770,1035,1,7.490000000000004,0.0,0.0,2012,5,528.0,7309.314566281576,2613,1,,,,,,,,,20602.269764897846,2832.1150500000003,
