store_code_uc,year,parent_code,retailer_code,channel_code,store_zip3,fips_state_code,fips_state_descr,fips_county_code,fips_county_descr,dma_code,dma_descr
1148238,2012,5851,5851,M,315.0,13.0,GA,127.0,GLYNN,561.0,JACKSONVILLE FL
1148320,2012,5851,5851,M,661.0,20.0,KS,209.0,WYANDOTTE,616.0,KANSAS CITY MO-KS
1149320,2012,6904,6904,M,296.0,45.0,SC,73.0,OCONEE,567.0,GREENVILLE-SPARTANBURG SC-ASHEVILLE NC
1150060,2012,4904,4904,D,275.0,37.0,NC,183.0,WAKE,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
1150126,2012,6904,6904,M,845.0,49.0,UT,7.0,CARBON,770.0,SALT LAKE CITY UT
1150316,2012,130,130,F,619.0,17.0,IL,45.0,EDGAR,648.0,CHAMPAIGN & SPRINGFIELD-DECATUR IL
1150656,2012,5851,5851,M,300.0,13.0,GA,247.0,ROCKDALE,524.0,ATLANTA GA
1150855,2012,4901,4901,D,174.0,42.0,PA,133.0,YORK,566.0,HARRISBURG-LANCASTER-LEBANON-YORK PA
1151018,2012,5851,5851,M,410.0,21.0,KY,117.0,KENTON,515.0,CINCINNATI OH
1151313,2012,4904,4904,D,937.0,6.0,CA,19.0,FRESNO,866.0,FRESNO-VISALIA CA
1151602,2012,32,32,F,980.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1151630,2012,236,236,F,926.0,6.0,CA,59.0,ORANGE,803.0,LOS ANGELES CA
1151689,2012,194,194,F,531.0,55.0,WI,79.0,MILWAUKEE,617.0,MILWAUKEE WI
1151998,2012,130,130,F,773.0,48.0,TX,339.0,MONTGOMERY,618.0,HOUSTON TX
1152005,2012,182,182,F,980.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1152708,2012,6901,6901,M,330.0,12.0,FL,25.0,MIAMI-DADE,528.0,MIAMI-FT LAUDERDALE FL
1152744,2012,6901,6901,M,857.0,4.0,AZ,19.0,PIMA,789.0,TUCSON (SIERRA VISTA) AZ
1152811,2012,32,32,F,980.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1152947,2012,6904,6904,M,406.0,21.0,KY,73.0,FRANKLIN,541.0,LEXINGTON KY
1152975,2012,265,265,F,727.0,5.0,AR,143.0,WASHINGTON,670.0,FT SMITH-FAY-SPRNGDL-RGRS
1153237,2012,4904,4904,D,68.0,9.0,CT,1.0,FAIRFIELD,501.0,NEW YORK NY
1153848,2012,79,79,F,218.0,24.0,MD,47.0,WORCESTER,576.0,SALISBURY MD
1154396,2012,5917,5917,C,525.0,19.0,IA,123.0,MAHASKA,679.0,DES MOINES-AMES IA
1154999,2012,4904,4904,D,919.0,6.0,CA,73.0,SAN DIEGO,825.0,SAN DIEGO CA
1155048,2012,248,248,F,327.0,12.0,FL,95.0,ORANGE,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
1155768,2012,6904,6904,M,407.0,21.0,KY,121.0,KNOX,541.0,LEXINGTON KY
1156058,2012,4904,4904,D,327.0,12.0,FL,127.0,VOLUSIA,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
1156063,2012,858,884,F,958.0,6.0,CA,67.0,SACRAMENTO,862.0,SACRAMENTO-STOCKTON-MODESTO CA
1156420,2012,5851,5851,M,752.0,48.0,TX,113.0,DALLAS,623.0,DALLAS-FT WORTH TX
1156864,2012,4904,4904,D,328.0,12.0,FL,95.0,ORANGE,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
1156927,2012,130,130,F,454.0,39.0,OH,113.0,MONTGOMERY,542.0,DAYTON OH
1157090,2012,4904,4904,D,347.0,12.0,FL,69.0,LAKE,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
1157267,2012,4904,4904,D,328.0,12.0,FL,95.0,ORANGE,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
1157761,2012,4904,4904,D,959.0,6.0,CA,7.0,BUTTE,868.0,CHICO-REDDING CA
1158512,2012,4901,4901,D,81.0,34.0,NJ,7.0,CAMDEN,504.0,PHILADELPHIA PA
1158589,2012,6904,6904,M,219.0,24.0,MD,15.0,CECIL,512.0,BALTIMORE MD
1158840,2012,5851,5851,M,374.0,47.0,TN,65.0,HAMILTON,575.0,CHATTANOOGA TN
1158865,2012,2,2,F,190.0,42.0,PA,45.0,DELAWARE,504.0,PHILADELPHIA PA
1158992,2012,6904,6904,M,448.0,39.0,OH,77.0,HURON,510.0,CLEVELAND OH
1159192,2012,858,858,F,608.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
1159318,2012,4901,4901,D,243.0,51.0,VA,173.0,SMYTH,531.0,TRI-CITIES TN-VA
1159395,2012,6904,6904,M,163.0,42.0,PA,123.0,WARREN,516.0,ERIE PA
1159518,2012,4901,4901,D,180.0,42.0,PA,77.0,LEHIGH,504.0,PHILADELPHIA PA
1159962,2012,6901,6901,M,338.0,12.0,FL,105.0,POLK,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
1160179,2012,4904,4904,D,331.0,12.0,FL,25.0,MIAMI-DADE,528.0,MIAMI-FT LAUDERDALE FL
1160201,2012,6904,6904,M,573.0,46.0,SD,35.0,DAVISON,725.0,SIOUX FALLS (MITCHELL) SD
1160491,2012,6914,6914,M,496.0,26.0,MI,79.0,KALKASKA,540.0,TRAVERSE CITY-CADILLAC MI
1160930,2012,5851,5851,M,180.0,42.0,PA,95.0,NORTHAMPTON,504.0,PHILADELPHIA PA
1161134,2012,5851,5851,M,142.0,36.0,NY,29.0,ERIE,514.0,BUFFALO NY
1161610,2012,858,858,F,891.0,32.0,NV,3.0,CLARK,839.0,LAS VEGAS NV
1161841,2012,4954,4954,D,133.0,36.0,NY,65.0,ONEIDA,526.0,UTICA NY
1161908,2012,32,32,F,945.0,6.0,CA,13.0,CONTRA COSTA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
1162013,2012,4904,4904,D,100.0,36.0,NY,61.0,NEW YORK,501.0,NEW YORK NY
1162253,2012,4904,4904,D,530.0,55.0,WI,117.0,SHEBOYGAN,617.0,MILWAUKEE WI
1162380,2012,6901,6921,M,321.0,12.0,FL,35.0,FLAGLER,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
1162483,2012,32,32,F,980.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1162542,2012,5851,5851,M,67.0,9.0,CT,9.0,NEW HAVEN,533.0,HARTFORD & NEW HAVEN CT
1163472,2012,5917,5917,C,727.0,5.0,AR,7.0,BENTON,670.0,FT SMITH-FAY-SPRNGDL-RGRS
1163548,2012,9104,9104,F,27.0,25.0,MA,5.0,BRISTOL,521.0,PROVIDENCE-NEW BEDFORD RI-MA
1164104,2012,2,2,F,190.0,42.0,PA,45.0,DELAWARE,504.0,PHILADELPHIA PA
1164231,2012,6904,6904,M,42.0,23.0,ME,1.0,ANDROSCOGGIN,500.0,PORTLAND-AUBURN ME
1164901,2012,32,32,F,980.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1165037,2012,6904,6904,M,598.0,30.0,MT,63.0,MISSOULA,762.0,MISSOULA MT
1165160,2012,6901,6901,M,604.0,17.0,IL,197.0,WILL,602.0,CHICAGO IL
1165523,2012,4904,4904,D,801.0,8.0,CO,5.0,ARAPAHOE,751.0,DENVER CO
1165563,2012,6901,6901,M,952.0,6.0,CA,77.0,SAN JOAQUIN,862.0,SACRAMENTO-STOCKTON-MODESTO CA
1165825,2012,4901,4901,D,214.0,24.0,MD,3.0,ANNE ARUNDEL,512.0,BALTIMORE MD
1165966,2012,6901,6901,M,225.0,51.0,VA,179.0,STAFFORD,511.0,WASHINGTON DC (HAGERSTOWN MD)
1166065,2012,5917,5917,C,525.0,19.0,IA,179.0,WAPELLO,631.0,OTTUMWA-KIRKSVILLE IA-MO
1166169,2012,4901,4901,D,86.0,34.0,NJ,21.0,MERCER,504.0,PHILADELPHIA PA
1166369,2012,6901,6901,M,44.0,23.0,ME,19.0,PENOBSCOT,537.0,BANGOR ME
1166649,2012,6904,6904,M,594.0,30.0,MT,13.0,CASCADE,755.0,GREAT FALLS MT
1167175,2012,6901,6901,M,900.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
1167274,2012,5917,5917,C,525.0,19.0,IA,107.0,KEOKUK,637.0,CEDAR RAPIDS-WATERLOO & DUBUQUE IA
1167578,2012,6901,6901,M,605.0,17.0,IL,43.0,DU PAGE,602.0,CHICAGO IL
1167645,2012,130,130,F,620.0,17.0,IL,61.0,GREENE,609.0,ST LOUIS MO
1167745,2012,4904,4904,D,503.0,19.0,IA,153.0,POLK,679.0,DES MOINES-AMES IA
1167801,2012,111,111,F,208.0,24.0,MD,31.0,MONTGOMERY,511.0,WASHINGTON DC (HAGERSTOWN MD)
1168125,2012,9,9,F,980.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1168184,2012,4901,4901,D,122.0,36.0,NY,1.0,ALBANY,532.0,ALBANY-SCHENECTADY-TROY NY
1168787,2012,6901,6901,M,776.0,48.0,TX,245.0,JEFFERSON,692.0,BEAUMONT-PORT ARTHUR TX
1169470,2012,6904,6904,M,982.0,53.0,WA,73.0,WHATCOM,819.0,SEATTLE-TACOMA WA
1169593,2012,6901,6901,M,174.0,42.0,PA,133.0,YORK,566.0,HARRISBURG-LANCASTER-LEBANON-YORK PA
1169996,2012,6901,6921,M,277.0,37.0,NC,63.0,DURHAM,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
1170199,2012,4901,4901,D,112.0,36.0,NY,47.0,KINGS,501.0,NEW YORK NY
1170219,2012,111,111,F,275.0,37.0,NC,183.0,WAKE,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
1170229,2012,5851,5851,M,257.0,54.0,WV,11.0,CABELL,564.0,CHARLESTON-HUNTINGTON WV
1170313,2012,4904,4904,D,460.0,18.0,IN,11.0,BOONE,527.0,INDIANAPOLIS IN
1170399,2012,6901,6901,M,210.0,24.0,MD,25.0,HARFORD,512.0,BALTIMORE MD
1170498,2012,5917,5917,C,525.0,19.0,IA,179.0,WAPELLO,631.0,OTTUMWA-KIRKSVILLE IA-MO
1170566,2012,4904,4904,D,500.0,19.0,IA,153.0,POLK,679.0,DES MOINES-AMES IA
1170657,2012,4904,4904,D,460.0,18.0,IN,95.0,MADISON,527.0,INDIANAPOLIS IN
1170679,2012,6904,6904,M,31.0,33.0,NH,13.0,MERRIMACK,506.0,BOSTON (MANCHESTER) MA-NH
1170802,2012,6901,6901,M,296.0,45.0,SC,45.0,GREENVILLE,567.0,GREENVILLE-SPARTANBURG SC-ASHEVILLE NC
1170843,2012,6901,6921,M,339.0,12.0,FL,71.0,LEE,571.0,FT MYERS-NAPLES FL
1171246,2012,6901,6901,M,305.0,13.0,GA,139.0,HALL,524.0,ATLANTA GA
1171485,2012,6904,6904,M,103.0,36.0,NY,85.0,RICHMOND,501.0,NEW YORK NY
1171545,2012,9651,9651,L,334.0,12.0,FL,99.0,PALM BEACH,548.0,WEST PALM BEACH-FT PIERCE FL
1171608,2012,6901,6901,M,923.0,6.0,CA,71.0,SAN BRNRDINO,803.0,LOS ANGELES CA
1171775,2012,4904,4904,D,503.0,19.0,IA,153.0,POLK,679.0,DES MOINES-AMES IA
1171888,2012,6904,6904,M,973.0,41.0,OR,43.0,LINN,820.0,PORTLAND OR
1171925,2012,4904,4904,D,630.0,29.0,MO,189.0,ST LOUIS,609.0,ST LOUIS MO
1172011,2012,6901,6901,M,922.0,6.0,CA,65.0,RIVERSIDE,803.0,LOS ANGELES CA
1172291,2012,6904,6904,M,976.0,41.0,OR,35.0,KLAMATH,813.0,MEDFORD-KLAMATH FALLS OR
1172432,2012,4901,4901,D,992.0,53.0,WA,63.0,SPOKANE,881.0,SPOKANE WA
1172455,2012,6901,6901,M,705.0,22.0,LA,55.0,LAFAYETTE,642.0,LAFAYETTE LA
1172513,2012,5917,5917,C,525.0,19.0,IA,101.0,JEFFERSON,631.0,OTTUMWA-KIRKSVILLE IA-MO
1172676,2012,4901,4901,D,358.0,1.0,AL,89.0,MADISON,691.0,HUNTSVILLE-DECATUR (FLORENCE) AL
1173261,2012,6901,6901,M,216.0,24.0,MD,41.0,TALBOT,512.0,BALTIMORE MD
1173537,2012,4904,4904,D,806.0,8.0,CO,123.0,WELD,751.0,DENVER CO
1173613,2012,8106,8106,C,327.0,12.0,FL,127.0,VOLUSIA,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
1173722,2012,5917,5917,C,525.0,19.0,IA,123.0,MAHASKA,679.0,DES MOINES-AMES IA
1173989,2012,5851,5851,M,430.0,39.0,OH,41.0,DELAWARE,535.0,COLUMBUS OH
1174016,2012,8106,8106,C,327.0,12.0,FL,127.0,VOLUSIA,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
1174076,2012,4901,4901,D,483.0,26.0,MI,99.0,MACOMB,505.0,DETROIT MI
1174229,2012,4901,4901,D,132.0,36.0,NY,67.0,ONONDAGA,555.0,SYRACUSE NY
1174357,2012,4904,4904,D,781.0,48.0,TX,91.0,COMAL,641.0,SAN ANTONIO TX
1174470,2012,6901,6901,M,43.0,23.0,ME,11.0,KENNEBEC,500.0,PORTLAND-AUBURN ME
1174516,2012,111,111,F,276.0,37.0,NC,183.0,WAKE,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
1174746,2012,4904,4904,D,57.0,50.0,VT,21.0,RUTLAND,523.0,BURLINGTON-PLATTSBURGH VT-NY
1175035,2012,4901,4901,D,104.0,36.0,NY,5.0,BRONX,501.0,NEW YORK NY
1175199,2012,9104,9104,F,18.0,25.0,MA,9.0,ESSEX,506.0,BOSTON (MANCHESTER) MA-NH
1175552,2012,4904,4904,D,300.0,13.0,GA,67.0,COBB,524.0,ATLANTA GA
1175679,2012,6901,6901,M,481.0,26.0,MI,163.0,WAYNE,505.0,DETROIT MI
1175955,2012,4904,4904,D,571.0,46.0,SD,99.0,MINNEHAHA,725.0,SIOUX FALLS (MITCHELL) SD
1176434,2012,8106,8106,C,327.0,12.0,FL,69.0,LAKE,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
1176485,2012,6901,6921,M,551.0,27.0,MN,37.0,DAKOTA,613.0,MINNEAPOLIS-ST PAUL MN
1176588,2012,32,32,F,981.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1176724,2012,6904,6904,M,956.0,6.0,CA,67.0,SACRAMENTO,862.0,SACRAMENTO-STOCKTON-MODESTO CA
1176761,2012,4904,4904,D,306.0,13.0,GA,59.0,CLARKE,524.0,ATLANTA GA
1177014,2012,5851,5851,M,441.0,39.0,OH,35.0,CUYAHOGA,510.0,CLEVELAND OH
1177127,2012,32,32,F,980.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1177164,2012,4904,4904,D,485.0,26.0,MI,49.0,GENESEE,513.0,FLINT-SAGINAW-BAY CITY MI
1177530,2012,6904,6904,M,461.0,18.0,IN,81.0,JOHNSON,527.0,INDIANAPOLIS IN
1177653,2012,6901,6901,M,958.0,6.0,CA,67.0,SACRAMENTO,862.0,SACRAMENTO-STOCKTON-MODESTO CA
1177694,2012,6901,6921,M,681.0,31.0,NE,55.0,DOUGLAS,652.0,OMAHA NE
1177702,2012,2,2,F,198.0,10.0,DE,3.0,NEW CASTLE,504.0,PHILADELPHIA PA
1177933,2012,6904,6904,M,985.0,53.0,WA,67.0,THURSTON,819.0,SEATTLE-TACOMA WA
1177970,2012,4904,4904,D,606.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
1178200,2012,182,182,F,981.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1178336,2012,6904,6904,M,27.0,25.0,MA,5.0,BRISTOL,521.0,PROVIDENCE-NEW BEDFORD RI-MA
1178776,2012,4904,4904,D,891.0,32.0,NV,3.0,CLARK,839.0,LAS VEGAS NV
1179065,2012,4901,4901,D,188.0,42.0,PA,15.0,BRADFORD,577.0,WILKES BARRE-SCRANTON PA
1179142,2012,6904,6904,M,271.0,37.0,NC,67.0,FORSYTH,518.0,GREENSBORO-HIGH POINT-WINSTON SALEM NC
1179468,2012,5851,5851,M,146.0,36.0,NY,55.0,MONROE,538.0,ROCHESTER NY
1179545,2012,6904,6904,M,10.0,25.0,MA,13.0,HAMPDEN,543.0,SPRINGFIELD-HOLYOKE MA
1179582,2012,4904,4904,D,782.0,48.0,TX,29.0,BEXAR,641.0,SAN ANTONIO TX
1179622,2012,313,313,F,958.0,6.0,CA,67.0,SACRAMENTO,862.0,SACRAMENTO-STOCKTON-MODESTO CA
1179709,2012,6901,6901,M,112.0,36.0,NY,47.0,KINGS,501.0,NEW YORK NY
1180274,2012,4901,4901,D,142.0,36.0,NY,29.0,ERIE,514.0,BUFFALO NY
1180383,2012,4904,4904,D,782.0,48.0,TX,29.0,BEXAR,641.0,SAN ANTONIO TX
1180600,2012,5851,5851,M,758.0,48.0,TX,289.0,LEON,625.0,WACO-TEMPLE-BRYAN TX
1180618,2012,182,182,F,981.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1180754,2012,6904,6904,M,21.0,25.0,MA,17.0,MIDDLESEX,506.0,BOSTON (MANCHESTER) MA-NH
1180895,2012,4901,4901,D,985.0,53.0,WA,67.0,THURSTON,819.0,SEATTLE-TACOMA WA
1181100,2012,111,111,F,284.0,37.0,NC,141.0,PENDER,550.0,WILMINGTON NC
1181157,2012,6904,6904,M,891.0,32.0,NV,3.0,CLARK,839.0,LAS VEGAS NV
1181234,2012,9,9,F,974.0,41.0,OR,39.0,LANE,801.0,EUGENE OR
1181560,2012,6904,6904,M,123.0,36.0,NY,93.0,SCHENECTADY,532.0,ALBANY-SCHENECTADY-TROY NY
1181592,2012,4904,4904,D,770.0,48.0,TX,201.0,HARRIS,618.0,HOUSTON TX
1181597,2012,4904,4904,D,356.0,1.0,AL,103.0,MORGAN,691.0,HUNTSVILLE-DECATUR (FLORENCE) AL
1181963,2012,6904,6904,M,547.0,55.0,WI,33.0,DUNN,613.0,MINNEAPOLIS-ST PAUL MN
1182127,2012,6901,6901,M,741.0,40.0,OK,143.0,TULSA,671.0,TULSA OK
1182253,2012,9104,9104,F,176.0,42.0,PA,71.0,LANCASTER,566.0,HARRISBURG-LANCASTER-LEBANON-YORK PA
1182769,2012,6904,6904,M,532.0,55.0,WI,79.0,MILWAUKEE,617.0,MILWAUKEE WI
1182787,2012,79,79,F,276.0,37.0,NC,183.0,WAKE,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
1183498,2012,4901,4901,D,109.0,36.0,NY,71.0,ORANGE,501.0,NEW YORK NY
1183661,2012,5851,5851,M,793.0,48.0,TX,107.0,CROSBY,651.0,LUBBOCK TX
1184265,2012,5851,5851,M,776.0,48.0,TX,199.0,HARDIN,692.0,BEAUMONT-PORT ARTHUR TX
1184381,2012,6904,6904,M,891.0,32.0,NV,3.0,CLARK,839.0,LAS VEGAS NV
1184648,2012,32,32,F,981.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1184907,2012,6901,6901,M,530.0,55.0,WI,117.0,SHEBOYGAN,617.0,MILWAUKEE WI
1185274,2012,5851,5851,M,322.0,12.0,FL,31.0,DUVAL,561.0,JACKSONVILLE FL
1185310,2012,6901,6901,M,704.0,22.0,LA,103.0,ST TAMMANY,622.0,NEW ORLEANS LA
1185713,2012,6901,6901,M,857.0,4.0,AZ,19.0,PIMA,789.0,TUCSON (SIERRA VISTA) AZ
1185731,2012,4904,4904,D,984.0,53.0,WA,53.0,PIERCE,819.0,SEATTLE-TACOMA WA
1185772,2012,90,90,F,207.0,24.0,MD,33.0,PRNC GEORGES,511.0,WASHINGTON DC (HAGERSTOWN MD)
1186157,2012,6901,6921,M,371.0,47.0,TN,119.0,MAURY,659.0,NASHVILLE TN
1186194,2012,4901,4901,D,170.0,42.0,PA,41.0,CUMBERLAND,566.0,HARRISBURG-LANCASTER-LEBANON-YORK PA
1186351,2012,248,248,F,327.0,12.0,FL,127.0,VOLUSIA,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
1186414,2012,79,79,F,235.0,51.0,VA,550.0,CHESAPEAKE,544.0,NORFOLK-PORTSMOUTH-NEWPORT NEWS VA
1186922,2012,6901,6901,M,750.0,48.0,TX,181.0,GRAYSON,657.0,SHERMAN-ADA TX-OK
1187243,2012,4901,4901,D,913.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
1187769,2012,6901,6921,M,371.0,47.0,TN,149.0,RUTHERFORD,659.0,NASHVILLE TN
1188068,2012,4904,4904,D,809.0,8.0,CO,41.0,EL PASO,752.0,COLORADO SPRINGS-PUEBLO CO
1188757,2012,4901,4901,D,64.0,9.0,CT,9.0,NEW HAVEN,533.0,HARTFORD & NEW HAVEN CT
1189014,2012,79,79,F,273.0,37.0,NC,1.0,ALAMANCE,518.0,GREENSBORO-HIGH POINT-WINSTON SALEM NC
1189195,2012,4904,4904,D,486.0,26.0,MI,111.0,MIDLAND,513.0,FLINT-SAGINAW-BAY CITY MI
1189507,2012,32,32,F,212.0,24.0,MD,510.0,BALTIMORE CT,512.0,BALTIMORE MD
1189784,2012,6901,6901,M,373.0,47.0,TN,11.0,BRADLEY,575.0,CHATTANOOGA TN
1189851,2012,6901,6901,M,550.0,27.0,MN,163.0,WASHINGTON,613.0,MINNEAPOLIS-ST PAUL MN
1190290,2012,32,32,F,981.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1190472,2012,8199,8199,C,177.0,42.0,PA,35.0,CLINTON,577.0,WILKES BARRE-SCRANTON PA
1190970,2012,4901,4901,D,980.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1191096,2012,32,32,F,981.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
1191182,2012,130,130,F,454.0,39.0,OH,113.0,MONTGOMERY,542.0,DAYTON OH
1191396,2012,6901,6921,M,775.0,48.0,TX,167.0,GALVESTON,618.0,HOUSTON TX
1192038,2012,36,36,F,710.0,22.0,LA,15.0,BOSSIER,612.0,SHREVEPORT LA
1192202,2012,6901,6901,M,773.0,48.0,TX,339.0,MONTGOMERY,618.0,HOUSTON TX
1192854,2012,5851,5851,M,140.0,36.0,NY,29.0,ERIE,514.0,BUFFALO NY
1193035,2012,5851,5851,M,285.0,37.0,NC,107.0,LENOIR,545.0,GREENVILLE-NEW BERN-WASHINGTON NC
1193093,2012,5851,5851,M,752.0,48.0,TX,113.0,DALLAS,623.0,DALLAS-FT WORTH TX
1193411,2012,6901,6901,M,752.0,48.0,TX,113.0,DALLAS,623.0,DALLAS-FT WORTH TX
1193600,2012,130,130,F,454.0,39.0,OH,113.0,MONTGOMERY,542.0,DAYTON OH
1193976,2012,5851,5851,M,711.0,22.0,LA,17.0,CADDO,612.0,SHREVEPORT LA
1194217,2012,6901,6921,M,201.0,51.0,VA,153.0,PRNC WILLIAM,511.0,WASHINGTON DC (HAGERSTOWN MD)
1194411,2012,248,248,F,350.0,1.0,AL,73.0,JEFFERSON,630.0,BIRMINGHAM (ANNISTON TUSCALOOSA) AL
1194705,2012,5851,5851,M,760.0,48.0,TX,367.0,PARKER,623.0,DALLAS-FT WORTH TX
1194782,2012,5851,5851,M,711.0,22.0,LA,17.0,CADDO,612.0,SHREVEPORT LA
1194814,2012,248,248,F,344.0,12.0,FL,83.0,MARION,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
1195023,2012,6901,6901,M,234.0,51.0,VA,810.0,VIRGINIA BCH,544.0,NORFOLK-PORTSMOUTH-NEWPORT NEWS VA
1195185,2012,4901,4901,D,128.0,36.0,NY,91.0,SARATOGA,532.0,ALBANY-SCHENECTADY-TROY NY
1195330,2012,89,89,F,159.0,42.0,PA,21.0,CAMBRIA,574.0,JOHNSTOWN-ALTOONA PA
1195752,2012,5851,5851,M,290.0,45.0,SC,63.0,LEXINGTON,546.0,COLUMBIA SC
1195855,2012,130,130,F,620.0,17.0,IL,135.0,MONTGOMERY,609.0,ST LOUIS MO
1195865,2012,32,32,F,206.0,24.0,MD,17.0,CHARLES,511.0,WASHINGTON DC (HAGERSTOWN MD)
1196028,2012,4904,4904,D,992.0,53.0,WA,63.0,SPOKANE,881.0,SPOKANE WA
1197232,2012,248,248,F,342.0,12.0,FL,115.0,SARASOTA,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
1197441,2012,6901,6901,M,200.0,11.0,DC,1.0,WASHINGTON,511.0,WASHINGTON DC (HAGERSTOWN MD)
1197911,2012,6901,6901,M,874.0,35.0,NM,45.0,SAN JUAN,790.0,ALBUQUERQUE-SANTA FE NM
1198043,2012,4904,4904,D,958.0,6.0,CA,67.0,SACRAMENTO,862.0,SACRAMENTO-STOCKTON-MODESTO CA
1198119,2012,8106,8106,C,25.0,25.0,MA,1.0,BARNSTABLE,506.0,BOSTON (MANCHESTER) MA-NH
1198496,2012,5851,5851,M,770.0,48.0,TX,201.0,HARRIS,618.0,HOUSTON TX
1198573,2012,5851,5851,M,322.0,12.0,FL,31.0,DUVAL,561.0,JACKSONVILLE FL
1198764,2012,5851,5851,M,80.0,34.0,NJ,5.0,BURLINGTON,504.0,PHILADELPHIA PA
1198812,2012,5851,5851,M,238.0,51.0,VA,53.0,DINWIDDIE,556.0,RICHMOND-PETERSBURG VA
1198949,2012,4904,4904,D,465.0,18.0,IN,39.0,ELKHART,588.0,SOUTH BEND-ELKHART IN
1199523,2012,6901,6901,M,281.0,37.0,NC,119.0,MECKLENBURG,517.0,CHARLOTTE NC
1199655,2012,4904,4904,D,600.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
1199695,2012,6904,6904,M,199.0,10.0,DE,1.0,KENT,504.0,PHILADELPHIA PA
1199742,2012,4904,4904,D,917.0,6.0,CA,71.0,SAN BRNRDINO,803.0,LOS ANGELES CA
1200058,2012,4904,4904,D,605.0,17.0,IL,43.0,DU PAGE,602.0,CHICAGO IL
1200098,2012,6904,6904,M,49.0,23.0,ME,11.0,KENNEBEC,500.0,PORTLAND-AUBURN ME
1200134,2012,34,34,F,25.0,25.0,MA,1.0,BARNSTABLE,506.0,BOSTON (MANCHESTER) MA-NH
1200329,2012,6901,6901,M,276.0,37.0,NC,183.0,WAKE,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
1200424,2012,5851,5851,M,120.0,36.0,NY,35.0,FULTON,532.0,ALBANY-SCHENECTADY-TROY NY
1200501,2012,6904,6904,M,880.0,35.0,NM,13.0,DONA ANA,765.0,EL PASO TX
1200864,2012,4904,4904,D,421.0,21.0,KY,9.0,BARREN,736.0,BOWLING GREEN KY
1200904,2012,6904,6904,M,120.0,36.0,NY,91.0,SARATOGA,532.0,ALBANY-SCHENECTADY-TROY NY
1201031,2012,4904,4904,D,296.0,45.0,SC,77.0,PICKENS,567.0,GREENVILLE-SPARTANBURG SC-ASHEVILLE NC
1201135,2012,6901,6901,M,275.0,37.0,NC,183.0,WAKE,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
1201710,2012,6904,6904,M,530.0,55.0,WI,133.0,WAUKESHA,617.0,MILWAUKEE WI
1202172,2012,4954,4954,D,145.0,36.0,NY,99.0,SENECA,555.0,SYRACUSE NY
1202200,2012,5851,5851,M,377.0,47.0,TN,29.0,COCKE,557.0,KNOXVILLE TN
1202340,2012,32,32,F,853.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
1202516,2012,6904,6904,M,370.0,47.0,TN,187.0,WILLIAMSON,659.0,NASHVILLE TN
1202743,2012,32,32,F,852.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
