,upc,dma_code,year,month
23270,74215878775,746.0,2014,7
23998,74215878775,538.0,2014,7
24726,74215878775,705.0,2014,7
25454,74215878775,754.0,2014,7
26182,74215878775,548.0,2014,7
26910,74215878775,676.0,2014,7
27638,74215878775,766.0,2014,7
28366,74215878775,560.0,2014,7
29094,74215878775,509.0,2014,7
29822,74215878775,789.0,2014,7
30550,74215878775,576.0,2014,7
31278,74215878775,557.0,2014,7
32006,74215878775,802.0,2014,7
32734,74215878775,530.0,2014,7
33462,74215878775,537.0,2014,7
34190,74215878775,811.0,2014,7
34918,74215878775,618.0,2014,7
35646,74215878775,506.0,2014,7
36374,74215878775,821.0,2014,7
37102,74215878775,635.0,2014,7
37830,74215878775,514.0,2014,7
38558,74215878775,855.0,2014,7
39286,74215878775,686.0,2014,7
40014,74215878775,523.0,2014,7
40742,74215878775,881.0,2014,7
41470,74215878775,716.0,2014,7
42198,74215878775,532.0,2014,7
42926,74215878775,613.0,2014,7
43654,74215878775,751.0,2014,7
44382,74215878775,539.0,2014,7
45110,74215878775,755.0,2014,7
45838,74215878775,759.0,2014,7
46566,74215878775,549.0,2014,7
47294,74215878775,737.0,2014,7
48022,74215878775,767.0,2014,7
48750,74215878775,561.0,2014,7
49478,74215878775,669.0,2014,7
50206,74215878775,790.0,2014,7
50934,74215878775,577.0,2014,7
51662,74215878775,541.0,2014,7
52390,74215878775,803.0,2014,7
53118,74215878775,592.0,2014,7
53846,74215878775,500.0,2014,7
54574,74215878775,813.0,2014,7
55302,74215878775,622.0,2014,7
56030,74215878775,510.0,2014,7
56758,74215878775,825.0,2014,7
57486,74215878775,642.0,2014,7
58214,74215878775,517.0,2014,7
58942,74215878775,862.0,2014,7
59670,74215878775,698.0,2014,7
60398,74215878775,524.0,2014,7
61126,74215878775,503.0,2014,7
61854,74215878775,722.0,2014,7
62582,74215878775,533.0,2014,7
63310,74215878775,617.0,2014,7
64038,74215878775,752.0,2014,7
64766,74215878775,543.0,2014,7
65494,74215878775,757.0,2014,7
66222,74215878775,762.0,2014,7
66950,74215878775,555.0,2014,7
67678,74215878775,724.0,2014,7
68406,74215878775,771.0,2014,7
69134,74215878775,566.0,2014,7
69862,74215878775,758.0,2014,7
70590,74215878775,800.0,2014,7
71318,74215878775,522.0,2014,7
72046,74215878775,559.0,2014,7
72774,74215878775,807.0,2014,7
73502,74215878775,602.0,2014,7
74230,74215878775,501.0,2014,7
74958,74215878775,819.0,2014,7
75686,74215878775,623.0,2014,7
76414,74215878775,511.0,2014,7
77142,74215878775,828.0,2014,7
77870,74215878775,652.0,2014,7
78598,74215878775,518.0,2014,7
79326,74215878775,866.0,2014,7
703,74215878775,711.0,2014,8
1431,74215878775,528.0,2014,8
2159,74215878775,564.0,2014,8
2887,74215878775,746.0,2014,8
3615,74215878775,538.0,2014,8
4343,74215878775,705.0,2014,8
5071,74215878775,754.0,2014,8
5799,74215878775,548.0,2014,8
6527,74215878775,676.0,2014,8
7255,74215878775,766.0,2014,8
7983,74215878775,560.0,2014,8
8711,74215878775,509.0,2014,8
9439,74215878775,789.0,2014,8
10167,74215878775,576.0,2014,8
10895,74215878775,557.0,2014,8
11623,74215878775,802.0,2014,8
12351,74215878775,530.0,2014,8
13079,74215878775,537.0,2014,8
13807,74215878775,811.0,2014,8
14535,74215878775,618.0,2014,8
15263,74215878775,506.0,2014,8
15991,74215878775,821.0,2014,8
16719,74215878775,635.0,2014,8
17447,74215878775,514.0,2014,8
18175,74215878775,855.0,2014,8
18903,74215878775,686.0,2014,8
19631,74215878775,523.0,2014,8
20359,74215878775,881.0,2014,8
21087,74215878775,716.0,2014,8
21815,74215878775,532.0,2014,8
22543,74215878775,613.0,2014,8
23271,74215878775,751.0,2014,8
23999,74215878775,539.0,2014,8
24727,74215878775,755.0,2014,8
25455,74215878775,759.0,2014,8
26183,74215878775,549.0,2014,8
26911,74215878775,737.0,2014,8
27639,74215878775,767.0,2014,8
28367,74215878775,561.0,2014,8
29095,74215878775,669.0,2014,8
29823,74215878775,790.0,2014,8
30551,74215878775,577.0,2014,8
31279,74215878775,541.0,2014,8
32007,74215878775,803.0,2014,8
32735,74215878775,592.0,2014,8
33463,74215878775,500.0,2014,8
34191,74215878775,813.0,2014,8
34919,74215878775,622.0,2014,8
35647,74215878775,510.0,2014,8
36375,74215878775,825.0,2014,8
37103,74215878775,642.0,2014,8
37831,74215878775,517.0,2014,8
38559,74215878775,862.0,2014,8
39287,74215878775,698.0,2014,8
40015,74215878775,524.0,2014,8
40743,74215878775,503.0,2014,8
41471,74215878775,722.0,2014,8
42199,74215878775,533.0,2014,8
42927,74215878775,617.0,2014,8
43655,74215878775,752.0,2014,8
44383,74215878775,543.0,2014,8
45111,74215878775,757.0,2014,8
45839,74215878775,762.0,2014,8
46567,74215878775,555.0,2014,8
47295,74215878775,724.0,2014,8
48023,74215878775,771.0,2014,8
48751,74215878775,566.0,2014,8
49479,74215878775,758.0,2014,8
50207,74215878775,800.0,2014,8
50935,74215878775,522.0,2014,8
51663,74215878775,559.0,2014,8
52391,74215878775,807.0,2014,8
53119,74215878775,602.0,2014,8
53847,74215878775,501.0,2014,8
54575,74215878775,819.0,2014,8
55303,74215878775,623.0,2014,8
56031,74215878775,511.0,2014,8
56759,74215878775,828.0,2014,8
57487,74215878775,652.0,2014,8
58215,74215878775,518.0,2014,8
58943,74215878775,866.0,2014,8
59671,74215878775,710.0,2014,8
60399,74215878775,526.0,2014,8
61127,74215878775,507.0,2014,8
61855,74215878775,740.0,2014,8
62583,74215878775,534.0,2014,8
63311,74215878775,658.0,2014,8
64039,74215878775,753.0,2014,8
64767,74215878775,544.0,2014,8
65495,74215878775,770.0,2014,8
66223,74215878775,764.0,2014,8
66951,74215878775,556.0,2014,8
67679,74215878775,611.0,2014,8
68407,74215878775,773.0,2014,8
69135,74215878775,571.0,2014,8
69863,74215878775,531.0,2014,8
70591,74215878775,801.0,2014,8
71319,74215878775,525.0,2014,8
72047,74215878775,573.0,2014,8
72775,74215878775,810.0,2014,8
73503,74215878775,606.0,2014,8
74231,74215878775,504.0,2014,8
74959,74215878775,820.0,2014,8
75687,74215878775,630.0,2014,8
76415,74215878775,512.0,2014,8
77143,74215878775,839.0,2014,8
77871,74215878775,656.0,2014,8
78599,74215878775,521.0,2014,8
79327,74215878775,868.0,2014,8
704,74215878775,716.0,2014,9
1432,74215878775,532.0,2014,9
2160,74215878775,613.0,2014,9
2888,74215878775,751.0,2014,9
3616,74215878775,539.0,2014,9
4344,74215878775,755.0,2014,9
5072,74215878775,759.0,2014,9
5800,74215878775,549.0,2014,9
6528,74215878775,737.0,2014,9
7256,74215878775,767.0,2014,9
7984,74215878775,561.0,2014,9
8712,74215878775,669.0,2014,9
9440,74215878775,790.0,2014,9
10168,74215878775,577.0,2014,9
10896,74215878775,541.0,2014,9
11624,74215878775,803.0,2014,9
12352,74215878775,592.0,2014,9
13080,74215878775,500.0,2014,9
13808,74215878775,813.0,2014,9
14536,74215878775,622.0,2014,9
15264,74215878775,510.0,2014,9
15992,74215878775,825.0,2014,9
16720,74215878775,642.0,2014,9
17448,74215878775,517.0,2014,9
18176,74215878775,862.0,2014,9
18904,74215878775,698.0,2014,9
19632,74215878775,524.0,2014,9
20360,74215878775,503.0,2014,9
21088,74215878775,722.0,2014,9
21816,74215878775,533.0,2014,9
22544,74215878775,617.0,2014,9
23272,74215878775,752.0,2014,9
24000,74215878775,543.0,2014,9
24728,74215878775,757.0,2014,9
25456,74215878775,762.0,2014,9
26184,74215878775,555.0,2014,9
26912,74215878775,724.0,2014,9
27640,74215878775,771.0,2014,9
28368,74215878775,566.0,2014,9
29096,74215878775,758.0,2014,9
29824,74215878775,800.0,2014,9
30552,74215878775,522.0,2014,9
31280,74215878775,559.0,2014,9
32008,74215878775,807.0,2014,9
32736,74215878775,602.0,2014,9
33464,74215878775,501.0,2014,9
34192,74215878775,819.0,2014,9
34920,74215878775,623.0,2014,9
35648,74215878775,511.0,2014,9
36376,74215878775,828.0,2014,9
37104,74215878775,652.0,2014,9
37832,74215878775,518.0,2014,9
38560,74215878775,866.0,2014,9
39288,74215878775,710.0,2014,9
40016,74215878775,526.0,2014,9
40744,74215878775,507.0,2014,9
41472,74215878775,740.0,2014,9
42200,74215878775,534.0,2014,9
42928,74215878775,658.0,2014,9
43656,74215878775,753.0,2014,9
44384,74215878775,544.0,2014,9
45112,74215878775,770.0,2014,9
45840,74215878775,764.0,2014,9
46568,74215878775,556.0,2014,9
47296,74215878775,611.0,2014,9
48024,74215878775,773.0,2014,9
48752,74215878775,571.0,2014,9
49480,74215878775,531.0,2014,9
50208,74215878775,801.0,2014,9
50936,74215878775,525.0,2014,9
51664,74215878775,573.0,2014,9
52392,74215878775,810.0,2014,9
53120,74215878775,606.0,2014,9
53848,74215878775,504.0,2014,9
54576,74215878775,820.0,2014,9
55304,74215878775,630.0,2014,9
56032,74215878775,512.0,2014,9
56760,74215878775,839.0,2014,9
57488,74215878775,656.0,2014,9
58216,74215878775,521.0,2014,9
58944,74215878775,868.0,2014,9
59672,74215878775,711.0,2014,9
60400,74215878775,528.0,2014,9
61128,74215878775,564.0,2014,9
61856,74215878775,746.0,2014,9
62584,74215878775,538.0,2014,9
63312,74215878775,705.0,2014,9
64040,74215878775,754.0,2014,9
64768,74215878775,548.0,2014,9
65496,74215878775,676.0,2014,9
66224,74215878775,766.0,2014,9
66952,74215878775,560.0,2014,9
67680,74215878775,509.0,2014,9
68408,74215878775,789.0,2014,9
69136,74215878775,576.0,2014,9
69864,74215878775,557.0,2014,9
70592,74215878775,802.0,2014,9
71320,74215878775,530.0,2014,9
72048,74215878775,537.0,2014,9
72776,74215878775,811.0,2014,9
73504,74215878775,618.0,2014,9
74232,74215878775,506.0,2014,9
74960,74215878775,821.0,2014,9
75688,74215878775,635.0,2014,9
76416,74215878775,514.0,2014,9
77144,74215878775,855.0,2014,9
77872,74215878775,686.0,2014,9
78600,74215878775,523.0,2014,9
79328,74215878775,881.0,2014,9
705,74215878775,722.0,2014,10
1433,74215878775,533.0,2014,10
2161,74215878775,617.0,2014,10
2889,74215878775,752.0,2014,10
3617,74215878775,543.0,2014,10
4345,74215878775,757.0,2014,10
5073,74215878775,762.0,2014,10
5801,74215878775,555.0,2014,10
6529,74215878775,724.0,2014,10
7257,74215878775,771.0,2014,10
7985,74215878775,566.0,2014,10
8713,74215878775,758.0,2014,10
9441,74215878775,800.0,2014,10
10169,74215878775,522.0,2014,10
10897,74215878775,559.0,2014,10
11625,74215878775,807.0,2014,10
12353,74215878775,602.0,2014,10
13081,74215878775,501.0,2014,10
13809,74215878775,819.0,2014,10
14537,74215878775,623.0,2014,10
15265,74215878775,511.0,2014,10
15993,74215878775,828.0,2014,10
16721,74215878775,652.0,2014,10
17449,74215878775,518.0,2014,10
18177,74215878775,866.0,2014,10
18905,74215878775,710.0,2014,10
19633,74215878775,526.0,2014,10
20361,74215878775,507.0,2014,10
21089,74215878775,740.0,2014,10
21817,74215878775,534.0,2014,10
22545,74215878775,658.0,2014,10
23273,74215878775,753.0,2014,10
24001,74215878775,544.0,2014,10
24729,74215878775,770.0,2014,10
25457,74215878775,764.0,2014,10
26185,74215878775,556.0,2014,10
26913,74215878775,611.0,2014,10
27641,74215878775,773.0,2014,10
28369,74215878775,571.0,2014,10
29097,74215878775,531.0,2014,10
29825,74215878775,801.0,2014,10
30553,74215878775,525.0,2014,10
31281,74215878775,573.0,2014,10
32009,74215878775,810.0,2014,10
32737,74215878775,606.0,2014,10
33465,74215878775,504.0,2014,10
34193,74215878775,820.0,2014,10
34921,74215878775,630.0,2014,10
35649,74215878775,512.0,2014,10
36377,74215878775,839.0,2014,10
37105,74215878775,656.0,2014,10
37833,74215878775,521.0,2014,10
38561,74215878775,868.0,2014,10
39289,74215878775,711.0,2014,10
40017,74215878775,528.0,2014,10
40745,74215878775,564.0,2014,10
41473,74215878775,746.0,2014,10
42201,74215878775,538.0,2014,10
42929,74215878775,705.0,2014,10
43657,74215878775,754.0,2014,10
44385,74215878775,548.0,2014,10
45113,74215878775,676.0,2014,10
45841,74215878775,766.0,2014,10
46569,74215878775,560.0,2014,10
47297,74215878775,509.0,2014,10
48025,74215878775,789.0,2014,10
48753,74215878775,576.0,2014,10
49481,74215878775,557.0,2014,10
50209,74215878775,802.0,2014,10
50937,74215878775,530.0,2014,10
51665,74215878775,537.0,2014,10
52393,74215878775,811.0,2014,10
53121,74215878775,618.0,2014,10
53849,74215878775,506.0,2014,10
54577,74215878775,821.0,2014,10
55305,74215878775,635.0,2014,10
56033,74215878775,514.0,2014,10
56761,74215878775,855.0,2014,10
57489,74215878775,686.0,2014,10
58217,74215878775,523.0,2014,10
58945,74215878775,881.0,2014,10
59673,74215878775,716.0,2014,10
60401,74215878775,532.0,2014,10
61129,74215878775,613.0,2014,10
61857,74215878775,751.0,2014,10
62585,74215878775,539.0,2014,10
63313,74215878775,755.0,2014,10
64041,74215878775,759.0,2014,10
64769,74215878775,549.0,2014,10
65497,74215878775,737.0,2014,10
66225,74215878775,767.0,2014,10
66953,74215878775,561.0,2014,10
67681,74215878775,669.0,2014,10
68409,74215878775,790.0,2014,10
69137,74215878775,577.0,2014,10
69865,74215878775,541.0,2014,10
70593,74215878775,803.0,2014,10
71321,74215878775,592.0,2014,10
72049,74215878775,500.0,2014,10
72777,74215878775,813.0,2014,10
73505,74215878775,622.0,2014,10
74233,74215878775,510.0,2014,10
74961,74215878775,825.0,2014,10
75689,74215878775,642.0,2014,10
76417,74215878775,517.0,2014,10
77145,74215878775,862.0,2014,10
77873,74215878775,698.0,2014,10
78601,74215878775,524.0,2014,10
79329,74215878775,503.0,2014,10
706,74215878775,740.0,2014,11
1434,74215878775,534.0,2014,11
2162,74215878775,658.0,2014,11
2890,74215878775,753.0,2014,11
3618,74215878775,544.0,2014,11
4346,74215878775,770.0,2014,11
5074,74215878775,764.0,2014,11
5802,74215878775,556.0,2014,11
6530,74215878775,611.0,2014,11
7258,74215878775,773.0,2014,11
7986,74215878775,571.0,2014,11
8714,74215878775,531.0,2014,11
9442,74215878775,801.0,2014,11
10170,74215878775,525.0,2014,11
10898,74215878775,573.0,2014,11
11626,74215878775,810.0,2014,11
12354,74215878775,606.0,2014,11
13082,74215878775,504.0,2014,11
13810,74215878775,820.0,2014,11
14538,74215878775,630.0,2014,11
15266,74215878775,512.0,2014,11
15994,74215878775,839.0,2014,11
16722,74215878775,656.0,2014,11
17450,74215878775,521.0,2014,11
18178,74215878775,868.0,2014,11
18906,74215878775,711.0,2014,11
19634,74215878775,528.0,2014,11
20362,74215878775,564.0,2014,11
21090,74215878775,746.0,2014,11
21818,74215878775,538.0,2014,11
22546,74215878775,705.0,2014,11
23274,74215878775,754.0,2014,11
24002,74215878775,548.0,2014,11
24730,74215878775,676.0,2014,11
25458,74215878775,766.0,2014,11
26186,74215878775,560.0,2014,11
26914,74215878775,509.0,2014,11
27642,74215878775,789.0,2014,11
28370,74215878775,576.0,2014,11
29098,74215878775,557.0,2014,11
29826,74215878775,802.0,2014,11
30554,74215878775,530.0,2014,11
31282,74215878775,537.0,2014,11
32010,74215878775,811.0,2014,11
32738,74215878775,618.0,2014,11
33466,74215878775,506.0,2014,11
34194,74215878775,821.0,2014,11
34922,74215878775,635.0,2014,11
35650,74215878775,514.0,2014,11
36378,74215878775,855.0,2014,11
37106,74215878775,686.0,2014,11
37834,74215878775,523.0,2014,11
38562,74215878775,881.0,2014,11
39290,74215878775,716.0,2014,11
40018,74215878775,532.0,2014,11
40746,74215878775,613.0,2014,11
41474,74215878775,751.0,2014,11
42202,74215878775,539.0,2014,11
42930,74215878775,755.0,2014,11
43658,74215878775,759.0,2014,11
44386,74215878775,549.0,2014,11
45114,74215878775,737.0,2014,11
45842,74215878775,767.0,2014,11
46570,74215878775,561.0,2014,11
47298,74215878775,669.0,2014,11
48026,74215878775,790.0,2014,11
48754,74215878775,577.0,2014,11
49482,74215878775,541.0,2014,11
50210,74215878775,803.0,2014,11
50938,74215878775,592.0,2014,11
51666,74215878775,500.0,2014,11
52394,74215878775,813.0,2014,11
53122,74215878775,622.0,2014,11
53850,74215878775,510.0,2014,11
54578,74215878775,825.0,2014,11
55306,74215878775,642.0,2014,11
56034,74215878775,517.0,2014,11
56762,74215878775,862.0,2014,11
57490,74215878775,698.0,2014,11
58218,74215878775,524.0,2014,11
58946,74215878775,503.0,2014,11
59674,74215878775,722.0,2014,11
60402,74215878775,533.0,2014,11
61130,74215878775,617.0,2014,11
61858,74215878775,752.0,2014,11
62586,74215878775,543.0,2014,11
63314,74215878775,757.0,2014,11
64042,74215878775,762.0,2014,11
64770,74215878775,555.0,2014,11
65498,74215878775,724.0,2014,11
66226,74215878775,771.0,2014,11
66954,74215878775,566.0,2014,11
67682,74215878775,758.0,2014,11
68410,74215878775,800.0,2014,11
69138,74215878775,522.0,2014,11
69866,74215878775,559.0,2014,11
70594,74215878775,807.0,2014,11
71322,74215878775,602.0,2014,11
72050,74215878775,501.0,2014,11
72778,74215878775,819.0,2014,11
73506,74215878775,623.0,2014,11
74234,74215878775,511.0,2014,11
74962,74215878775,828.0,2014,11
75690,74215878775,652.0,2014,11
76418,74215878775,518.0,2014,11
77146,74215878775,866.0,2014,11
77874,74215878775,710.0,2014,11
78602,74215878775,526.0,2014,11
79330,74215878775,507.0,2014,11
707,74215878775,746.0,2014,12
1435,74215878775,538.0,2014,12
2163,74215878775,705.0,2014,12
2891,74215878775,754.0,2014,12
3619,74215878775,548.0,2014,12
4347,74215878775,676.0,2014,12
5075,74215878775,766.0,2014,12
5803,74215878775,560.0,2014,12
6531,74215878775,509.0,2014,12
7259,74215878775,789.0,2014,12
7987,74215878775,576.0,2014,12
8715,74215878775,557.0,2014,12
9443,74215878775,802.0,2014,12
10171,74215878775,530.0,2014,12
10899,74215878775,537.0,2014,12
11627,74215878775,811.0,2014,12
12355,74215878775,618.0,2014,12
13083,74215878775,506.0,2014,12
13811,74215878775,821.0,2014,12
14539,74215878775,635.0,2014,12
15267,74215878775,514.0,2014,12
15995,74215878775,855.0,2014,12
16723,74215878775,686.0,2014,12
17451,74215878775,523.0,2014,12
18179,74215878775,881.0,2014,12
18907,74215878775,716.0,2014,12
19635,74215878775,532.0,2014,12
20363,74215878775,613.0,2014,12
21091,74215878775,751.0,2014,12
21819,74215878775,539.0,2014,12
22547,74215878775,755.0,2014,12
23275,74215878775,759.0,2014,12
24003,74215878775,549.0,2014,12
24731,74215878775,737.0,2014,12
25459,74215878775,767.0,2014,12
26187,74215878775,561.0,2014,12
26915,74215878775,669.0,2014,12
27643,74215878775,790.0,2014,12
28371,74215878775,577.0,2014,12
29099,74215878775,541.0,2014,12
29827,74215878775,803.0,2014,12
30555,74215878775,592.0,2014,12
31283,74215878775,500.0,2014,12
32011,74215878775,813.0,2014,12
32739,74215878775,622.0,2014,12
33467,74215878775,510.0,2014,12
34195,74215878775,825.0,2014,12
34923,74215878775,642.0,2014,12
35651,74215878775,517.0,2014,12
36379,74215878775,862.0,2014,12
37107,74215878775,698.0,2014,12
37835,74215878775,524.0,2014,12
38563,74215878775,503.0,2014,12
39291,74215878775,722.0,2014,12
40019,74215878775,533.0,2014,12
40747,74215878775,617.0,2014,12
41475,74215878775,752.0,2014,12
42203,74215878775,543.0,2014,12
42931,74215878775,757.0,2014,12
43659,74215878775,762.0,2014,12
44387,74215878775,555.0,2014,12
45115,74215878775,724.0,2014,12
45843,74215878775,771.0,2014,12
46571,74215878775,566.0,2014,12
47299,74215878775,758.0,2014,12
48027,74215878775,800.0,2014,12
48755,74215878775,522.0,2014,12
49483,74215878775,559.0,2014,12
50211,74215878775,807.0,2014,12
50939,74215878775,602.0,2014,12
51667,74215878775,501.0,2014,12
52395,74215878775,819.0,2014,12
53123,74215878775,623.0,2014,12
53851,74215878775,511.0,2014,12
54579,74215878775,828.0,2014,12
55307,74215878775,652.0,2014,12
56035,74215878775,518.0,2014,12
56763,74215878775,866.0,2014,12
57491,74215878775,710.0,2014,12
58219,74215878775,526.0,2014,12
58947,74215878775,507.0,2014,12
59675,74215878775,740.0,2014,12
60403,74215878775,534.0,2014,12
61131,74215878775,658.0,2014,12
61859,74215878775,753.0,2014,12
62587,74215878775,544.0,2014,12
63315,74215878775,770.0,2014,12
64043,74215878775,764.0,2014,12
64771,74215878775,556.0,2014,12
65499,74215878775,611.0,2014,12
66227,74215878775,773.0,2014,12
66955,74215878775,571.0,2014,12
67683,74215878775,531.0,2014,12
68411,74215878775,801.0,2014,12
69139,74215878775,525.0,2014,12
69867,74215878775,573.0,2014,12
70595,74215878775,810.0,2014,12
71323,74215878775,606.0,2014,12
72051,74215878775,504.0,2014,12
72779,74215878775,820.0,2014,12
73507,74215878775,630.0,2014,12
74235,74215878775,512.0,2014,12
74963,74215878775,839.0,2014,12
75691,74215878775,656.0,2014,12
76419,74215878775,521.0,2014,12
77147,74215878775,868.0,2014,12
77875,74215878775,711.0,2014,12
78603,74215878775,528.0,2014,12
79331,74215878775,564.0,2014,12
708,74215878775,751.0,2015,1
1436,74215878775,539.0,2015,1
2164,74215878775,755.0,2015,1
2892,74215878775,759.0,2015,1
3620,74215878775,549.0,2015,1
4348,74215878775,737.0,2015,1
5076,74215878775,767.0,2015,1
5804,74215878775,561.0,2015,1
6532,74215878775,669.0,2015,1
7260,74215878775,790.0,2015,1
7988,74215878775,577.0,2015,1
8716,74215878775,541.0,2015,1
9444,74215878775,803.0,2015,1
10172,74215878775,592.0,2015,1
10900,74215878775,500.0,2015,1
11628,74215878775,813.0,2015,1
12356,74215878775,622.0,2015,1
13084,74215878775,510.0,2015,1
13812,74215878775,825.0,2015,1
14540,74215878775,642.0,2015,1
15268,74215878775,517.0,2015,1
15996,74215878775,862.0,2015,1
16724,74215878775,698.0,2015,1
17452,74215878775,524.0,2015,1
18180,74215878775,503.0,2015,1
18908,74215878775,722.0,2015,1
19636,74215878775,533.0,2015,1
20364,74215878775,617.0,2015,1
21092,74215878775,752.0,2015,1
21820,74215878775,543.0,2015,1
22548,74215878775,757.0,2015,1
23276,74215878775,762.0,2015,1
24004,74215878775,555.0,2015,1
24732,74215878775,724.0,2015,1
25460,74215878775,771.0,2015,1
26188,74215878775,566.0,2015,1
26916,74215878775,758.0,2015,1
27644,74215878775,800.0,2015,1
28372,74215878775,522.0,2015,1
29100,74215878775,559.0,2015,1
29828,74215878775,807.0,2015,1
30556,74215878775,602.0,2015,1
31284,74215878775,501.0,2015,1
32012,74215878775,819.0,2015,1
32740,74215878775,623.0,2015,1
33468,74215878775,511.0,2015,1
34196,74215878775,828.0,2015,1
34924,74215878775,652.0,2015,1
35652,74215878775,518.0,2015,1
36380,74215878775,866.0,2015,1
37108,74215878775,710.0,2015,1
37836,74215878775,526.0,2015,1
38564,74215878775,507.0,2015,1
39292,74215878775,740.0,2015,1
40020,74215878775,534.0,2015,1
40748,74215878775,658.0,2015,1
41476,74215878775,753.0,2015,1
42204,74215878775,544.0,2015,1
42932,74215878775,770.0,2015,1
43660,74215878775,764.0,2015,1
44388,74215878775,556.0,2015,1
45116,74215878775,611.0,2015,1
45844,74215878775,773.0,2015,1
46572,74215878775,571.0,2015,1
47300,74215878775,531.0,2015,1
48028,74215878775,801.0,2015,1
48756,74215878775,525.0,2015,1
49484,74215878775,573.0,2015,1
50212,74215878775,810.0,2015,1
50940,74215878775,606.0,2015,1
51668,74215878775,504.0,2015,1
52396,74215878775,820.0,2015,1
53124,74215878775,630.0,2015,1
53852,74215878775,512.0,2015,1
54580,74215878775,839.0,2015,1
55308,74215878775,656.0,2015,1
56036,74215878775,521.0,2015,1
56764,74215878775,868.0,2015,1
57492,74215878775,711.0,2015,1
58220,74215878775,528.0,2015,1
58948,74215878775,564.0,2015,1
59676,74215878775,746.0,2015,1
60404,74215878775,538.0,2015,1
61132,74215878775,705.0,2015,1
61860,74215878775,754.0,2015,1
62588,74215878775,548.0,2015,1
63316,74215878775,676.0,2015,1
64044,74215878775,766.0,2015,1
64772,74215878775,560.0,2015,1
65500,74215878775,509.0,2015,1
66228,74215878775,789.0,2015,1
66956,74215878775,576.0,2015,1
67684,74215878775,557.0,2015,1
68412,74215878775,802.0,2015,1
69140,74215878775,530.0,2015,1
69868,74215878775,537.0,2015,1
70596,74215878775,811.0,2015,1
71324,74215878775,618.0,2015,1
72052,74215878775,506.0,2015,1
72780,74215878775,821.0,2015,1
73508,74215878775,635.0,2015,1
74236,74215878775,514.0,2015,1
74964,74215878775,855.0,2015,1
75692,74215878775,686.0,2015,1
76420,74215878775,523.0,2015,1
77148,74215878775,881.0,2015,1
77876,74215878775,716.0,2015,1
78604,74215878775,532.0,2015,1
79332,74215878775,613.0,2015,1
709,74215878775,752.0,2015,2
1437,74215878775,543.0,2015,2
2165,74215878775,757.0,2015,2
2893,74215878775,762.0,2015,2
3621,74215878775,555.0,2015,2
4349,74215878775,724.0,2015,2
5077,74215878775,771.0,2015,2
5805,74215878775,566.0,2015,2
6533,74215878775,758.0,2015,2
7261,74215878775,800.0,2015,2
7989,74215878775,522.0,2015,2
8717,74215878775,559.0,2015,2
9445,74215878775,807.0,2015,2
10173,74215878775,602.0,2015,2
10901,74215878775,501.0,2015,2
11629,74215878775,819.0,2015,2
12357,74215878775,623.0,2015,2
13085,74215878775,511.0,2015,2
13813,74215878775,828.0,2015,2
14541,74215878775,652.0,2015,2
15269,74215878775,518.0,2015,2
15997,74215878775,866.0,2015,2
16725,74215878775,710.0,2015,2
17453,74215878775,526.0,2015,2
18181,74215878775,507.0,2015,2
18909,74215878775,740.0,2015,2
19637,74215878775,534.0,2015,2
20365,74215878775,658.0,2015,2
21093,74215878775,753.0,2015,2
21821,74215878775,544.0,2015,2
22549,74215878775,770.0,2015,2
23277,74215878775,764.0,2015,2
24005,74215878775,556.0,2015,2
24733,74215878775,611.0,2015,2
25461,74215878775,773.0,2015,2
26189,74215878775,571.0,2015,2
26917,74215878775,531.0,2015,2
27645,74215878775,801.0,2015,2
28373,74215878775,525.0,2015,2
29101,74215878775,573.0,2015,2
29829,74215878775,810.0,2015,2
30557,74215878775,606.0,2015,2
31285,74215878775,504.0,2015,2
32013,74215878775,820.0,2015,2
32741,74215878775,630.0,2015,2
33469,74215878775,512.0,2015,2
34197,74215878775,839.0,2015,2
34925,74215878775,656.0,2015,2
35653,74215878775,521.0,2015,2
36381,74215878775,868.0,2015,2
37109,74215878775,711.0,2015,2
37837,74215878775,528.0,2015,2
38565,74215878775,564.0,2015,2
39293,74215878775,746.0,2015,2
40021,74215878775,538.0,2015,2
40749,74215878775,705.0,2015,2
41477,74215878775,754.0,2015,2
42205,74215878775,548.0,2015,2
42933,74215878775,676.0,2015,2
43661,74215878775,766.0,2015,2
44389,74215878775,560.0,2015,2
45117,74215878775,509.0,2015,2
45845,74215878775,789.0,2015,2
46573,74215878775,576.0,2015,2
47301,74215878775,557.0,2015,2
48029,74215878775,802.0,2015,2
48757,74215878775,530.0,2015,2
49485,74215878775,537.0,2015,2
50213,74215878775,811.0,2015,2
50941,74215878775,618.0,2015,2
51669,74215878775,506.0,2015,2
52397,74215878775,821.0,2015,2
53125,74215878775,635.0,2015,2
53853,74215878775,514.0,2015,2
54581,74215878775,855.0,2015,2
55309,74215878775,686.0,2015,2
56037,74215878775,523.0,2015,2
56765,74215878775,881.0,2015,2
57493,74215878775,716.0,2015,2
58221,74215878775,532.0,2015,2
58949,74215878775,613.0,2015,2
59677,74215878775,751.0,2015,2
60405,74215878775,539.0,2015,2
61133,74215878775,755.0,2015,2
61861,74215878775,759.0,2015,2
62589,74215878775,549.0,2015,2
63317,74215878775,737.0,2015,2
64045,74215878775,767.0,2015,2
64773,74215878775,561.0,2015,2
65501,74215878775,669.0,2015,2
66229,74215878775,790.0,2015,2
