,upc,dma_code,year,month,prices,shares,sales,volume
0,2150000064,500,2006,1,19.175991305201425,0.010645894190197987,89.15528154311649,4.649318
1,2150000064,501,2006,1,28.024595719806857,0.015433988164802345,330.5050429652045,11.793391999999999
2,2150000064,504,2006,1,23.99407957283998,0.002995506739890165,24.48792571860817,1.0205819999999999
3,2150000064,505,2006,1,22.06684426578456,0.0020687871735195246,5.004672012102875,0.226796
4,2150000064,506,2006,1,19.175991305201432,0.0070300314154528865,173.96152496217857,9.07184
5,2150000064,510,2006,1,30.739403147533952,0.015206082432973191,66.22994992435704,2.154562
6,2150000064,511,2006,1,22.623601132267236,0.008040201005025125,115.44620045385784,5.10291
7,2150000064,512,2006,1,21.45655308521701,0.003014318010550113,14.598781240544634,0.680388
8,2150000064,520,2006,1,27.848550186950817,0.0028632784538296352,9.473909682299547,0.340194
9,2150000064,522,2006,1,27.84855018695082,0.005590496156533892,3.1579698940998493,0.113398
