,t,Price
12946,11/18/2010,6.4525
12947,11/19/2010,6.445
12948,11/22/2010,6.455
12949,11/23/2010,6.42
12950,11/24/2010,6.5505
12951,11/26/2010,6.6385
12952,11/29/2010,6.744
12953,11/30/2010,6.8245
12954,12/1/2010,7.4
12955,12/2/2010,7.485
12956,12/3/2010,7.79
12957,12/6/2010,7.93
12958,12/7/2010,7.8475
12959,12/8/2010,7.84
12960,12/9/2010,7.885
12961,12/10/2010,7.755
12962,12/13/2010,7.8025
12963,12/14/2010,7.6325
12964,12/15/2010,7.6475
12965,12/16/2010,7.4975
12966,12/17/2010,7.5675
12967,12/20/2010,7.695
12968,12/21/2010,7.65
12969,12/22/2010,7.835
12970,12/23/2010,7.83
12971,12/27/2010,7.8025
12972,12/28/2010,7.9825
12973,12/29/2010,7.9925
12974,12/30/2010,7.8475
12975,12/31/2010,7.9425
12976,1/3/2011,8.055
12977,1/4/2011,7.8925
12978,1/5/2011,8.0825
12979,1/6/2011,7.89
12980,1/7/2011,7.74
12981,1/10/2011,7.6725
12982,1/11/2011,7.595
12983,1/12/2011,7.705
12984,1/13/2011,7.835
12985,1/14/2011,7.7325
12986,1/18/2011,7.9325
12987,1/19/2011,7.9725
12988,1/20/2011,8.035
12989,1/21/2011,8.245
12990,1/24/2011,8.3525
12991,1/25/2011,8.3825
12992,1/26/2011,8.565
12993,1/27/2011,8.4625
12994,1/28/2011,8.2575
12995,1/31/2011,8.4075
12996,2/1/2011,8.3575
12997,2/2/2011,8.63
12998,2/3/2011,8.59
12999,2/4/2011,8.5375
13000,2/7/2011,8.5875
13001,2/8/2011,8.7425
13002,2/9/2011,8.86
13003,2/10/2011,8.6275
13004,2/11/2011,8.67
13005,2/14/2011,8.72
13006,2/15/2011,8.4025
13007,2/16/2011,8.37
13008,2/17/2011,8.5075
13009,2/18/2011,8.2225
13010,2/22/2011,7.6225
13011,2/23/2011,7.7005
13012,2/24/2011,7.6135
13013,2/25/2011,7.9735
13014,2/28/2011,8.101
13015,3/1/2011,8.1025
13016,3/2/2011,8.1125
13017,3/3/2011,8.235
13018,3/4/2011,8.3225
13019,3/7/2011,8.0075
13020,3/8/2011,7.7975
13021,3/9/2011,7.5875
13022,3/10/2011,7.405
13023,3/11/2011,7.1875
13024,3/14/2011,7.2075
13025,3/15/2011,6.6775
13026,3/16/2011,6.62
13027,3/17/2011,7.1025
13028,3/18/2011,7.23
13029,3/21/2011,7.21
13030,3/22/2011,7.2225
13031,3/23/2011,7.1425
13032,3/24/2011,7.395
13033,3/25/2011,7.3325
13034,3/28/2011,7.2525
13035,3/29/2011,7.3725
13036,3/30/2011,7.2725
13037,3/31/2011,7.6325
13038,4/1/2011,7.595
13039,4/4/2011,7.9
13040,4/5/2011,7.8625
13041,4/6/2011,7.8225
13042,4/7/2011,7.7325
13043,4/8/2011,7.975
13044,4/11/2011,7.9825
13045,4/12/2011,7.595
13046,4/13/2011,7.5275
13047,4/14/2011,7.405
13048,4/15/2011,7.4425
13049,4/18/2011,7.75
13050,4/19/2011,7.8575
13051,4/20/2011,7.85
13052,4/21/2011,7.995
13053,4/25/2011,8.26
13054,4/26/2011,8.184
13055,4/27/2011,7.91
13056,4/28/2011,7.6370000000000005
13057,4/29/2011,7.9485
13058,5/2/2011,7.9175
13059,5/3/2011,7.9325
13060,5/4/2011,7.72
13061,5/5/2011,7.54
13062,5/6/2011,7.595
13063,5/9/2011,7.905
13064,5/10/2011,7.9875
13065,5/11/2011,7.59
13066,5/12/2011,7.355
13067,5/13/2011,7.2775
13068,5/16/2011,7.365
13069,5/17/2011,7.64
13070,5/18/2011,8.17
13071,5/19/2011,8.12
13072,5/20/2011,8.065
13073,5/23/2011,8.03
13074,5/24/2011,7.7975
13075,5/25/2011,7.965
13076,5/26/2011,8.145
13077,5/27/2011,8.1975
13078,5/31/2011,7.8225
13079,6/1/2011,7.5925
13080,6/2/2011,7.6975
13081,6/3/2011,7.7375
13082,6/6/2011,7.44
13083,6/7/2011,7.3375
13084,6/8/2011,7.48
13085,6/9/2011,7.45
13086,6/10/2011,7.5925
13087,6/13/2011,7.43
13088,6/14/2011,7.3125
13089,6/15/2011,7.085
13090,6/16/2011,6.7325
13091,6/17/2011,6.7225
13092,6/20/2011,6.5925
13093,6/21/2011,6.7425
13094,6/22/2011,6.3825
13095,6/23/2011,6.49
13096,6/24/2011,6.3575
13097,6/27/2011,6.2835
13098,6/28/2011,6.5285
13099,6/29/2011,6.6105
13100,6/30/2011,6.0835
13101,7/1/2011,6.1225
13102,7/5/2011,6.355
13103,7/6/2011,6.27
13104,7/7/2011,6.345
13105,7/8/2011,6.5125
13106,7/11/2011,6.3925
13107,7/12/2011,6.72
13108,7/13/2011,7.145
13109,7/14/2011,7.07
13110,7/15/2011,6.9475
13111,7/18/2011,6.895
13112,7/19/2011,6.935
13113,7/20/2011,6.97
13114,7/21/2011,6.7725
13115,7/22/2011,6.9225
13116,7/25/2011,6.885
13117,7/26/2011,6.94
13118,7/27/2011,7.0475
13119,7/28/2011,6.9325
13120,7/29/2011,6.725
13121,8/1/2011,6.765
13122,8/2/2011,7.18
13123,8/3/2011,7.105
13124,8/4/2011,6.8175
13125,8/5/2011,6.79
13126,8/8/2011,6.565
13127,8/9/2011,6.7175
13128,8/10/2011,6.85
13129,8/11/2011,7.0125
13130,8/12/2011,7.025
13131,8/15/2011,7.125
13132,8/16/2011,7.2475
13133,8/17/2011,7.275
13134,8/18/2011,7.0775
13135,8/19/2011,7.3075
13136,8/22/2011,7.355
13137,8/23/2011,7.5725
13138,8/24/2011,7.4925
13139,8/25/2011,7.5725
13140,8/26/2011,7.692
13141,8/29/2011,7.7235
13142,8/30/2011,7.7455
13143,8/31/2011,7.8225
13144,9/1/2011,7.61
13145,9/2/2011,7.755
13146,9/6/2011,7.6
13147,9/7/2011,7.515
13148,9/8/2011,7.38
13149,9/9/2011,7.2975
13150,9/12/2011,7.2725
13151,9/13/2011,7.02
13152,9/14/2011,7.045
13153,9/15/2011,6.96
13154,9/16/2011,6.8825
13155,9/19/2011,6.73
13156,9/20/2011,6.7475
13157,9/21/2011,6.6675
13158,9/22/2011,6.3375
13159,9/23/2011,6.4075
13160,9/26/2011,6.4825
13161,9/27/2011,6.5825
13162,9/28/2011,6.3875
13163,9/29/2011,6.5425
13164,9/30/2011,6.0925
13165,10/3/2011,6.195
13166,10/4/2011,6.04
13167,10/5/2011,6.2525
13168,10/6/2011,6.16
13169,10/7/2011,6.075
13170,10/10/2011,6.115
13171,10/11/2011,6.6075
13172,10/12/2011,6.2675
13173,10/13/2011,6.18
13174,10/14/2011,6.2275
13175,10/17/2011,6.2425
13176,10/18/2011,6.2525
13177,10/19/2011,6.195
13178,10/20/2011,6.3075
13179,10/21/2011,6.32
13180,10/24/2011,6.425
13181,10/25/2011,6.3625
13182,10/26/2011,6.195
13183,10/27/2011,6.44
13184,10/28/2011,6.445
13185,10/31/2011,6.2825
13186,11/1/2011,6.3
13187,11/2/2011,6.235
13188,11/3/2011,6.36
13189,11/4/2011,6.3675
13190,11/7/2011,6.3875
13191,11/8/2011,6.57
13192,11/9/2011,6.43
13193,11/10/2011,6.2
13194,11/11/2011,6.1675
13195,11/14/2011,6.1575
13196,11/15/2011,6.3275
13197,11/16/2011,6.1675
13198,11/17/2011,5.925
13199,11/18/2011,5.9825
13200,11/21/2011,5.915
13201,11/22/2011,5.94
13202,11/23/2011,5.7925
13203,11/25/2011,5.774
13204,11/28/2011,5.8205
13205,11/29/2011,6.074
13206,11/30/2011,6.1035
13207,12/1/2011,6.1425
13208,12/2/2011,6.255
13209,12/5/2011,6.115
13210,12/6/2011,6.13
13211,12/7/2011,6.005
13212,12/8/2011,5.97
13213,12/9/2011,5.96
13214,12/12/2011,5.9425
13215,12/13/2011,6.005
13216,12/14/2011,5.8075
13217,12/15/2011,5.7925
13218,12/16/2011,5.8375
13219,12/19/2011,5.9975
13220,12/20/2011,6.0775
13221,12/21/2011,6.17
13222,12/22/2011,6.2175
13223,12/23/2011,6.22
13224,12/27/2011,6.4475
13225,12/28/2011,6.5125
13226,12/29/2011,6.4525
13227,12/30/2011,6.5275
13228,1/3/2012,6.57
13229,1/4/2012,6.5
13230,1/5/2012,6.2925
13231,1/6/2012,6.2475
13232,1/9/2012,6.4175
13233,1/10/2012,6.3975
13234,1/11/2012,6.41
13235,1/12/2012,6.05
13236,1/13/2012,6.0225
13237,1/17/2012,6.0475
13238,1/18/2012,5.9225
13239,1/19/2012,6.0575
13240,1/20/2012,6.105
13241,1/23/2012,6.1975
13242,1/24/2012,6.335
13243,1/25/2012,6.4125
13244,1/26/2012,6.535
13245,1/27/2012,6.4725
13246,1/30/2012,6.4475
13247,1/31/2012,6.66
13248,2/1/2012,6.7425
13249,2/2/2012,6.6275
13250,2/3/2012,6.6075
13251,2/6/2012,6.685
13252,2/7/2012,6.6225
13253,2/8/2012,6.6075
13254,2/9/2012,6.46
13255,2/10/2012,6.3
13256,2/13/2012,6.4125
13257,2/14/2012,6.35
13258,2/15/2012,6.26
13259,2/16/2012,6.2875
13260,2/17/2012,6.44
13261,2/21/2012,6.33
13262,2/22/2012,6.445
13263,2/23/2012,6.4175
13264,2/24/2012,6.4105
13265,2/27/2012,6.4855
13266,2/28/2012,6.6585
13267,2/29/2012,6.6725
13268,3/1/2012,6.64
13269,3/2/2012,6.745
13270,3/5/2012,6.72
13271,3/6/2012,6.5775
13272,3/7/2012,6.3925
13273,3/8/2012,6.3475
13274,3/9/2012,6.43
13275,3/12/2012,6.5125
13276,3/13/2012,6.49
13277,3/14/2012,6.4375
13278,3/15/2012,6.6475
13279,3/16/2012,6.72
13280,3/19/2012,6.5225
13281,3/20/2012,6.425
13282,3/21/2012,6.3625
13283,3/22/2012,6.4625
13284,3/23/2012,6.5425
13285,3/26/2012,6.595
13286,3/27/2012,6.3975
13287,3/28/2012,6.3075
13288,3/29/2012,6.125
13289,3/30/2012,6.6075
13290,4/2/2012,6.57
13291,4/3/2012,6.58
13292,4/4/2012,6.3925
13293,4/5/2012,6.385
13294,4/9/2012,6.43
13295,4/10/2012,6.2575
13296,4/11/2012,6.28
13297,4/12/2012,6.3925
13298,4/13/2012,6.235
13299,4/16/2012,6.1625
13300,4/17/2012,6.155
13301,4/18/2012,6.1075
13302,4/19/2012,6.2475
13303,4/20/2012,6.1575
13304,4/23/2012,6.25
13305,4/24/2012,6.245
13306,4/25/2012,6.185
13307,4/26/2012,6.297999999999999
13308,4/27/2012,6.468999999999999
13309,4/30/2012,6.5315
13310,5/1/2012,6.43
13311,5/2/2012,6.145
13312,5/3/2012,6.155
13313,5/4/2012,6.095
13314,5/7/2012,6.12
13315,5/8/2012,6.15
13316,5/9/2012,6.0
13317,5/10/2012,6.0125
13318,5/11/2012,5.97
13319,5/14/2012,5.9825
13320,5/15/2012,6.085
13321,5/16/2012,6.3875
13322,5/17/2012,6.5775
13323,5/18/2012,6.9525
13324,5/21/2012,7.04
13325,5/22/2012,6.855
13326,5/23/2012,6.655
13327,5/24/2012,6.63
13328,5/25/2012,6.8
13329,5/29/2012,6.5675
13330,5/30/2012,6.5375
13331,5/31/2012,6.4375
13332,6/1/2012,6.1225
13333,6/4/2012,6.2775
13334,6/5/2012,6.1325
13335,6/6/2012,6.2425
13336,6/7/2012,6.4175
13337,6/8/2012,6.3025
13338,6/11/2012,6.305
13339,6/12/2012,6.16
13340,6/13/2012,6.16
13341,6/14/2012,6.235
13342,6/15/2012,6.095
13343,6/18/2012,6.3025
13344,6/19/2012,6.495
13345,6/20/2012,6.64
13346,6/21/2012,6.6175
13347,6/22/2012,6.7325
13348,6/25/2012,7.2425
13349,6/26/2012,7.3260000000000005
13350,6/27/2012,7.397
13351,6/28/2012,7.38
13352,6/29/2012,7.5360000000000005
13353,7/2/2012,7.725
13354,7/3/2012,7.9925
13355,7/5/2012,8.38
13356,7/6/2012,8.0625
13357,7/9/2012,8.2825
13358,7/10/2012,8.2125
13359,7/11/2012,8.2625
13360,7/12/2012,8.4675
13361,7/13/2012,8.4775
13362,7/16/2012,8.845
13363,7/17/2012,8.85
13364,7/18/2012,9.0325
13365,7/19/2012,9.35
13366,7/20/2012,9.4325
13367,7/23/2012,9.1275
13368,7/24/2012,8.7875
13369,7/25/2012,9.0325
13370,7/26/2012,8.84
13371,7/27/2012,8.98
13372,7/30/2012,9.145
13373,7/31/2012,8.8825
13374,8/1/2012,8.795
13375,8/2/2012,8.65
13376,8/3/2012,8.9125
13377,8/6/2012,8.9325
13378,8/7/2012,8.89
13379,8/8/2012,8.9925
13380,8/9/2012,9.13
13381,8/10/2012,8.8525
13382,8/13/2012,8.5675
13383,8/14/2012,8.3975
13384,8/15/2012,8.4675
13385,8/16/2012,8.6175
13386,8/17/2012,8.745
13387,8/20/2012,8.795
13388,8/21/2012,9.005
13389,8/22/2012,8.965
13390,8/23/2012,8.745
13391,8/24/2012,8.675
13392,8/27/2012,8.62
13393,8/28/2012,8.589
13394,8/29/2012,8.936
13395,8/30/2012,8.952
13396,8/31/2012,8.856
13397,9/4/2012,8.8875
13398,9/5/2012,8.6775
13399,9/6/2012,8.9175
13400,9/7/2012,9.05
13401,9/10/2012,8.8975
13402,9/11/2012,8.8375
13403,9/12/2012,8.9
13404,9/13/2012,9.02
13405,9/14/2012,9.2425
13406,9/17/2012,8.78
13407,9/18/2012,8.635
13408,9/19/2012,8.815
13409,9/20/2012,8.795
13410,9/21/2012,8.9725
13411,9/24/2012,8.92
13412,9/25/2012,8.865
13413,9/26/2012,8.6925
13414,9/27/2012,8.555
13415,9/28/2012,9.025
13416,10/1/2012,8.8425
13417,10/2/2012,8.715
13418,10/3/2012,8.73
13419,10/4/2012,8.6925
13420,10/5/2012,8.575
13421,10/8/2012,8.61
13422,10/9/2012,8.6425
13423,10/10/2012,8.6975
13424,10/11/2012,8.86
13425,10/12/2012,8.5675
13426,10/15/2012,8.4825
13427,10/16/2012,8.4775
13428,10/17/2012,8.5625
13429,10/18/2012,8.685
13430,10/19/2012,8.725
13431,10/22/2012,8.7825
13432,10/23/2012,8.6875
13433,10/24/2012,8.84
13434,10/25/2012,8.7275
13435,10/26/2012,8.6375
13436,10/29/2012,8.58
13437,10/30/2012,8.5675
13438,10/31/2012,8.645
13439,11/1/2012,8.685
13440,11/2/2012,8.645
13441,11/5/2012,8.66
13442,11/6/2012,8.77
13443,11/7/2012,8.94
13444,11/8/2012,9.025
13445,11/9/2012,8.865
13446,11/12/2012,8.5775
13447,11/13/2012,8.51
13448,11/14/2012,8.4875
13449,11/15/2012,8.455
13450,11/16/2012,8.38
13451,11/19/2012,8.4175
13452,11/20/2012,8.45
13453,11/21/2012,8.4525
13454,11/23/2012,8.4775
13455,11/26/2012,8.49
13456,11/27/2012,8.761000000000001
13457,11/28/2012,8.821
13458,11/29/2012,8.79
13459,11/30/2012,8.5975
13460,12/3/2012,8.6075
13461,12/4/2012,8.565
13462,12/5/2012,8.6
13463,12/6/2012,8.62
13464,12/7/2012,8.61
13465,12/10/2012,8.4875
13466,12/11/2012,8.215
13467,12/12/2012,8.12
13468,12/13/2012,8.085
13469,12/14/2012,8.14
13470,12/17/2012,8.08
13471,12/18/2012,8.1125
13472,12/19/2012,8.0575
13473,12/20/2012,7.905
13474,12/21/2012,7.92
13475,12/24/2012,7.9375
13476,12/26/2012,7.745
13477,12/27/2012,7.7225
13478,12/28/2012,7.7875
13479,12/31/2012,7.78
13480,1/2/2013,7.5525
13481,1/3/2013,7.555
13482,1/4/2013,7.4725
13483,1/7/2013,7.5125
13484,1/8/2013,7.505
13485,1/9/2013,7.455
13486,1/10/2013,7.445
13487,1/11/2013,7.5475
13488,1/14/2013,7.67
13489,1/15/2013,7.8275
13490,1/16/2013,7.85
13491,1/17/2013,7.8125
13492,1/18/2013,7.9125
13493,1/22/2013,7.7925
13494,1/23/2013,7.7475
13495,1/24/2013,7.685
13496,1/25/2013,7.765
13497,1/28/2013,7.7925
13498,1/29/2013,7.77
13499,1/30/2013,7.87
13500,1/31/2013,7.795
13501,2/1/2013,7.65
13502,2/4/2013,7.63
13503,2/5/2013,7.575
13504,2/6/2013,7.615
13505,2/7/2013,7.56
13506,2/8/2013,7.5625
13507,2/11/2013,7.415
13508,2/12/2013,7.32
13509,2/13/2013,7.355
13510,2/14/2013,7.32
13511,2/15/2013,7.4225
13512,2/19/2013,7.3225
13513,2/20/2013,7.385
13514,2/21/2013,7.2125
13515,2/22/2013,7.15
13516,2/25/2013,7.0045
13517,2/26/2013,7.0785
13518,2/27/2013,7.0889999999999995
13519,2/28/2013,7.1315
13520,3/1/2013,7.205
13521,3/4/2013,7.025
13522,3/5/2013,7.06
13523,3/6/2013,6.8375
13524,3/7/2013,6.955
13525,3/8/2013,6.97
13526,3/11/2013,7.0
13527,3/12/2013,7.035
13528,3/13/2013,7.1
13529,3/14/2013,7.2475
13530,3/15/2013,7.23
13531,3/18/2013,7.1275
13532,3/19/2013,7.22
13533,3/20/2013,7.36
13534,3/21/2013,7.2875
13535,3/22/2013,7.2975
13536,3/25/2013,7.2725
13537,3/26/2013,7.315
13538,3/27/2013,7.3675
13539,3/28/2013,6.8775
13540,4/1/2013,6.64
13541,4/2/2013,6.7075
13542,4/3/2013,6.965
13543,4/4/2013,6.94
13544,4/5/2013,6.99
13545,4/8/2013,7.125
13546,4/9/2013,7.0875
13547,4/10/2013,6.9675
13548,4/11/2013,6.9775
13549,4/12/2013,7.1475
13550,4/15/2013,6.9375
13551,4/16/2013,7.035
13552,4/17/2013,7.0375
13553,4/18/2013,7.0275
13554,4/19/2013,7.09
13555,4/22/2013,7.0225
13556,4/23/2013,6.975
13557,4/24/2013,6.9175
13558,4/25/2013,7.0175
13559,4/26/2013,6.9025
13560,4/29/2013,7.138
13561,4/30/2013,7.2915
13562,5/1/2013,7.21
13563,5/2/2013,7.285
13564,5/3/2013,7.21
13565,5/6/2013,7.0275
13566,5/7/2013,7.09
13567,5/8/2013,7.06
13568,5/9/2013,7.235
13569,5/10/2013,7.0425
13570,5/13/2013,7.0975
13571,5/14/2013,7.1075
13572,5/15/2013,6.9375
13573,5/16/2013,6.8775
13574,5/17/2013,6.8325
13575,5/20/2013,6.8525
13576,5/21/2013,6.805
13577,5/22/2013,6.885
13578,5/23/2013,7.0325
13579,5/24/2013,6.975
13580,5/28/2013,6.9375
13581,5/29/2013,7.0275
13582,5/30/2013,6.9875
13583,5/31/2013,7.055
13584,6/3/2013,7.0875
13585,6/4/2013,7.09
13586,6/5/2013,7.015
13587,6/6/2013,6.9775
13588,6/7/2013,6.9625
13589,6/10/2013,6.8975
13590,6/11/2013,6.9675
13591,6/12/2013,6.83
13592,6/13/2013,6.855
13593,6/14/2013,6.8075
13594,6/17/2013,6.805
13595,6/18/2013,6.875
13596,6/19/2013,7.07
13597,6/20/2013,7.005
13598,6/21/2013,6.98
13599,6/24/2013,6.79
13600,6/25/2013,6.776
13601,6/26/2013,6.71
13602,6/27/2013,6.6965
13603,6/28/2013,6.559
13604,7/1/2013,6.55
13605,7/2/2013,6.5825
13606,7/3/2013,6.65
13607,7/5/2013,6.6
13608,7/8/2013,6.63
13609,7/9/2013,6.775
13610,7/10/2013,6.79
13611,7/11/2013,6.83
13612,7/12/2013,6.81
13613,7/15/2013,6.695
13614,7/16/2013,6.695
13615,7/17/2013,6.65
13616,7/18/2013,6.605
13617,7/19/2013,6.645
13618,7/22/2013,6.5975
13619,7/23/2013,6.5375
13620,7/24/2013,6.5325
13621,7/25/2013,6.4925
13622,7/26/2013,6.5025
13623,7/29/2013,6.515
13624,7/30/2013,6.5525
13625,7/31/2013,6.6425
13626,8/1/2013,6.58
13627,8/2/2013,6.605
13628,8/5/2013,6.4525
13629,8/6/2013,6.505
13630,8/7/2013,6.435
13631,8/8/2013,6.4125
13632,8/9/2013,6.335
13633,8/12/2013,6.35
13634,8/13/2013,6.2825
13635,8/14/2013,6.305
13636,8/15/2013,6.375
13637,8/16/2013,6.31
13638,8/19/2013,6.415
13639,8/20/2013,6.3425
13640,8/21/2013,6.3875
13641,8/22/2013,6.305
13642,8/23/2013,6.345
13643,8/26/2013,6.5475
13644,8/27/2013,6.5335
13645,8/28/2013,6.517
13646,8/29/2013,6.4905
13647,8/30/2013,6.5185
13648,9/3/2013,6.4725
13649,9/4/2013,6.4625
13650,9/5/2013,6.4025
13651,9/6/2013,6.4775
13652,9/9/2013,6.4125
13653,9/10/2013,6.465
13654,9/11/2013,6.48
13655,9/12/2013,6.53
13656,9/13/2013,6.415
13657,9/16/2013,6.4125
13658,9/17/2013,6.43
13659,9/18/2013,6.465
13660,9/19/2013,6.57
13661,9/20/2013,6.4625
13662,9/23/2013,6.535
13663,9/24/2013,6.5825
13664,9/25/2013,6.705
13665,9/26/2013,6.7825
13666,9/27/2013,6.83
13667,9/30/2013,6.785
13668,10/1/2013,6.8125
13669,10/2/2013,6.86
13670,10/3/2013,6.8925
13671,10/4/2013,6.87
13672,10/7/2013,6.9475
13673,10/8/2013,6.935
13674,10/9/2013,6.905
13675,10/10/2013,6.855
13676,10/11/2013,6.9225
13677,10/14/2013,6.925
13678,10/15/2013,6.8575
13679,10/16/2013,6.815
13680,10/17/2013,6.86
13681,10/18/2013,7.0575
13682,10/21/2013,6.9975
13683,10/22/2013,7.0075
13684,10/23/2013,7.0175
13685,10/24/2013,6.965
13686,10/25/2013,6.9075
13687,10/28/2013,6.81
13688,10/29/2013,6.8125
13689,10/30/2013,6.75
13690,10/31/2013,6.675
13691,11/1/2013,6.6775
13692,11/4/2013,6.6275
13693,11/5/2013,6.56
13694,11/6/2013,6.5325
13695,11/7/2013,6.53
13696,11/8/2013,6.4975
13697,11/11/2013,6.4625
13698,11/12/2013,6.4525
13699,11/13/2013,6.455
13700,11/14/2013,6.4475
13701,11/15/2013,6.445
13702,11/18/2013,6.4225
13703,11/19/2013,6.5025
13704,11/20/2013,6.4725
13705,11/21/2013,6.4875
13706,11/22/2013,6.495
13707,11/25/2013,6.5385
13708,11/26/2013,6.502999999999999
13709,11/27/2013,6.586
13710,11/29/2013,6.66
13711,12/2/2013,6.6175
13712,12/3/2013,6.6825
13713,12/4/2013,6.6175
13714,12/5/2013,6.52
13715,12/6/2013,6.51
13716,12/9/2013,6.505
13717,12/10/2013,6.3875
13718,12/11/2013,6.4075
13719,12/12/2013,6.3375
13720,12/13/2013,6.2875
13721,12/16/2013,6.2175
13722,12/17/2013,6.1975
13723,12/18/2013,6.1275
13724,12/19/2013,6.1075
13725,12/20/2013,6.135
13726,12/23/2013,6.095
13727,12/24/2013,6.0625
13728,12/26/2013,6.06
13729,12/27/2013,6.09
13730,12/30/2013,6.005
13731,12/31/2013,6.0525
13732,1/2/2014,5.97
13733,1/3/2014,6.0575
13734,1/6/2014,6.0575
13735,1/7/2014,6.025
13736,1/8/2014,5.8875
13737,1/9/2014,5.8425
13738,1/10/2014,5.69
13739,1/13/2014,5.735
13740,1/14/2014,5.7925
13741,1/15/2014,5.6775
13742,1/16/2014,5.7275
13743,1/17/2014,5.635
13744,1/20/2014,6.2325
13745,1/21/2014,5.6225
13746,1/22/2014,5.6125
13747,1/23/2014,5.7
13748,1/24/2014,5.6525
13749,1/27/2014,5.635
13750,1/28/2014,5.66
13751,1/29/2014,5.515
13752,1/30/2014,5.535
13753,1/31/2014,5.5575
13754,2/3/2014,5.6375
13755,2/4/2014,5.845
13756,2/5/2014,5.875
13757,2/6/2014,5.8075
13758,2/7/2014,5.775
13759,2/10/2014,5.8475
13760,2/11/2014,5.9025
13761,2/12/2014,5.87
13762,2/13/2014,5.955
13763,2/14/2014,5.985
13764,2/17/2014,6.745
13765,2/18/2014,6.12
13766,2/19/2014,6.2025
13767,2/20/2014,6.1625
13768,2/21/2014,6.0975
13769,2/24/2014,6.1775
13770,2/25/2014,6.156000000000001
13771,2/26/2014,6.022
13772,2/27/2014,5.8645
13773,2/28/2014,6.016
13774,3/3/2014,6.315
13775,3/4/2014,6.435
13776,3/5/2014,6.425
13777,3/6/2014,6.46
13778,3/7/2014,6.54
13779,3/10/2014,6.4075
13780,3/11/2014,6.59
13781,3/12/2014,6.8375
13782,3/13/2014,6.7375
13783,3/14/2014,6.8725
13784,3/17/2014,6.745
13785,3/18/2014,6.925
13786,3/19/2014,7.1575
13787,3/20/2014,7.0375
13788,3/21/2014,6.9325
13789,3/24/2014,7.145
13790,3/25/2014,7.0825
13791,3/26/2014,6.9675
13792,3/27/2014,7.105
13793,3/28/2014,6.955
13794,3/31/2014,6.975
13795,4/1/2014,6.855
13796,4/2/2014,6.695
13797,4/3/2014,6.76
13798,4/4/2014,6.695
13799,4/7/2014,6.765
13800,4/8/2014,6.81
13801,4/9/2014,6.69
13802,4/10/2014,6.625
13803,4/11/2014,6.605
13804,4/14/2014,6.785
13805,4/15/2014,7.015
13806,4/16/2014,6.88
13807,4/17/2014,6.915
13808,4/21/2014,6.685
13809,4/22/2014,6.73
13810,4/23/2014,6.76
13811,4/24/2014,6.89
13812,4/25/2014,7.021
13813,4/28/2014,7.035
13814,4/29/2014,7.127999999999999
13815,4/30/2014,7.1979999999999995
13816,5/1/2014,7.0725
13817,5/2/2014,7.16
13818,5/5/2014,7.29
13819,5/6/2014,7.39
13820,5/7/2014,7.3775
13821,5/8/2014,7.3525
13822,5/9/2014,7.225
13823,5/12/2014,7.15
13824,5/13/2014,7.0925
13825,5/14/2014,6.9025
13826,5/15/2014,6.7825
13827,5/16/2014,6.7425
13828,5/19/2014,6.745
13829,5/20/2014,6.705
13830,5/21/2014,6.6425
13831,5/22/2014,6.5925
13832,5/23/2014,6.525
13833,5/27/2014,6.41
13834,5/28/2014,6.3875
13835,5/29/2014,6.325
13836,5/30/2014,6.2725
13837,6/2/2014,6.2075
13838,6/3/2014,6.125
13839,6/4/2014,6.145
13840,6/5/2014,6.0575
13841,6/6/2014,6.1825
13842,6/9/2014,6.125
13843,6/10/2014,6.0125
13844,6/11/2014,5.8925
13845,6/12/2014,5.8525
13846,6/13/2014,5.86
13847,6/16/2014,5.81
13848,6/17/2014,5.8175
13849,6/18/2014,5.87
13850,6/19/2014,5.935
13851,6/20/2014,5.8525
13852,6/23/2014,5.7975
13853,6/24/2014,5.71
13854,6/25/2014,5.7725
13855,6/26/2014,5.8325
13856,6/27/2014,5.9035
13857,6/30/2014,5.7495
13858,7/1/2014,5.725
13859,7/2/2014,5.755
13860,7/3/2014,5.795
13861,7/7/2014,5.5675
13862,7/8/2014,5.5625
13863,7/9/2014,5.5125
13864,7/10/2014,5.485
13865,7/11/2014,5.26
13866,7/14/2014,5.3775
13867,7/15/2014,5.3775
13868,7/16/2014,5.38
13869,7/17/2014,5.5075
13870,7/18/2014,5.3225
13871,7/21/2014,5.3
13872,7/22/2014,5.245
13873,7/23/2014,5.3075
13874,7/24/2014,5.2875
13875,7/25/2014,5.38
13876,7/28/2014,5.3475
13877,7/29/2014,5.2
13878,7/30/2014,5.2725
13879,7/31/2014,5.3025
13880,8/1/2014,5.3425
13881,8/4/2014,5.44
13882,8/5/2014,5.525
13883,8/6/2014,5.68
13884,8/7/2014,5.615
13885,8/8/2014,5.4925
13886,8/11/2014,5.465
13887,8/12/2014,5.38
13888,8/13/2014,5.28
13889,8/14/2014,5.3725
13890,8/15/2014,5.5125
13891,8/18/2014,5.425
13892,8/19/2014,5.46
13893,8/20/2014,5.395
13894,8/21/2014,5.4625
13895,8/22/2014,5.52
13896,8/25/2014,5.425
13897,8/26/2014,5.445
13898,8/27/2014,5.5325
13899,8/28/2014,5.6565
13900,8/29/2014,5.6085
13901,9/2/2014,5.55
13902,9/3/2014,5.355
13903,9/4/2014,5.305
13904,9/5/2014,5.3525
13905,9/8/2014,5.335
13906,9/9/2014,5.275
13907,9/10/2014,5.1975
13908,9/11/2014,5.095
